Month, Day, Time, Unit, Offset, Freq, Delay
May,11,19:45:19,phc2sys[1312]:,26,-44944,1037
May,11,19:45:28,phc2sys[1365]:,312732,-44943,1037
May,11,19:45:29,phc2sys[1365]:,310282,-47393,1037
May,11,19:45:30,phc2sys[1365]:,-133,-47526,1037
May,11,19:45:31,phc2sys[1365]:,6,-47427,1037
May,11,19:45:32,phc2sys[1365]:,53,-47378,1000
May,11,19:45:33,phc2sys[1365]:,17,-47398,1037
May,11,19:45:34,phc2sys[1365]:,66,-47344,1037
May,11,19:45:35,phc2sys[1365]:,26,-47364,1037
May,11,19:45:36,phc2sys[1365]:,-20,-47402,1037
May,11,19:45:37,phc2sys[1365]:,35,-47353,1037
May,11,19:45:38,phc2sys[1365]:,3,-47375,1055
May,11,19:45:39,phc2sys[1365]:,38,-47339,1037
May,11,19:45:40,phc2sys[1365]:,29,-47337,1037
May,11,19:45:41,phc2sys[1365]:,6,-47351,1019
May,11,19:45:42,phc2sys[1365]:,44,-47311,1037
May,11,19:45:43,phc2sys[1365]:,-201571,-248913,1037
May,11,19:45:44,phc2sys[1365]:,-68634,-176447,1037
May,11,19:45:45,phc2sys[1365]:,62949,-65454,1037
May,11,19:45:46,phc2sys[1365]:,83576,-25943,1037
May,11,19:45:47,phc2sys[1365]:,64649,-19797,1037
May,11,19:45:48,phc2sys[1365]:,39592,-25459,1055
May,11,19:45:49,phc2sys[1365]:,20215,-32959,1037
May,11,19:45:50,phc2sys[1365]:,8343,-38766,1037
May,11,19:45:51,phc2sys[1365]:,3101,-41505,1055
May,11,19:45:52,phc2sys[1365]:,87,-43589,1037
May,11,19:45:53,phc2sys[1365]:,-1227,-44877,1037
May,11,19:45:54,phc2sys[1365]:,-1160,-45178,1037
May,11,19:45:55,phc2sys[1365]:,-885,-45251,1037
May,11,19:45:56,phc2sys[1365]:,-481,-45112,1037
May,11,19:45:57,phc2sys[1365]:,-206,-44982,1056
May,11,19:45:58,phc2sys[1365]:,-63,-44900,1055
May,11,19:45:59,phc2sys[1365]:,57,-44799,1037
May,11,19:46:00,phc2sys[1365]:,105,-44734,1055
May,11,19:46:01,phc2sys[1365]:,110,-44698,1037
May,11,19:46:02,phc2sys[1365]:,28,-44747,1037
May,11,19:46:03,phc2sys[1365]:,40,-44726,1037
May,11,19:46:04,phc2sys[1365]:,59,-44695,1037
May,11,19:46:05,phc2sys[1365]:,-5,-44742,1037
May,11,19:46:06,phc2sys[1365]:,6,-44732,1037
May,11,19:46:07,phc2sys[1365]:,33,-44703,1055
May,11,19:46:08,phc2sys[1365]:,-16,-44742,1037
May,11,19:46:09,phc2sys[1365]:,-40,-44771,1055
May,11,19:46:10,phc2sys[1365]:,66,-44677,1037
May,11,19:46:11,phc2sys[1365]:,-24,-44747,1037
May,11,19:46:12,phc2sys[1365]:,0,-44731,1037
May,11,19:46:13,phc2sys[1365]:,38,-44693,1019
May,11,19:46:14,phc2sys[1365]:,17,-44702,1037
May,11,19:46:15,phc2sys[1365]:,-14,-44728,1037
May,11,19:46:16,phc2sys[1365]:,-46,-44764,1037
May,11,19:46:17,phc2sys[1365]:,-88,-44820,1037
May,11,19:46:18,phc2sys[1365]:,-28,-44787,1037
