Month, Day, Time, Unit, Offset, Freq, Delay
May,12,19:48:57,phc2sys[109439]:,-24,-44037,1037
May,12,19:48:57,phc2sys[109439]:,4,-44016,1055
May,12,19:49:05,phc2sys[109465]:,229375,-44014,1037
May,12,19:49:06,phc2sys[109465]:,485244,+211782,1036
May,12,19:49:07,phc2sys[109465]:,-22,+211760,1037
May,12,19:49:08,phc2sys[109465]:,-56419,+155357,1037
May,12,19:49:09,phc2sys[109465]:,-255824,-60974,1037
May,12,19:49:10,phc2sys[109465]:,-238828,-120725,1037
May,12,19:49:11,phc2sys[109465]:,-162062,-115608,1038
May,12,19:49:12,phc2sys[109465]:,-90412,-92576,1037
May,12,19:49:13,phc2sys[109465]:,-41808,-71096,1037
May,12,19:49:14,phc2sys[109465]:,-14737,-56567,1037
May,12,19:49:15,phc2sys[109465]:,-2139,-48390,1037
May,12,19:49:16,phc2sys[109465]:,2258,-44635,1037
May,12,19:49:17,phc2sys[109465]:,2927,-43289,1037
May,12,19:49:18,phc2sys[109465]:,2232,-43106,1037
May,12,19:49:19,phc2sys[109465]:,1349,-43319,1055
May,12,19:49:20,phc2sys[109465]:,710,-43553,1055
May,12,19:49:21,phc2sys[109465]:,-824273,-868323,1056
May,12,19:49:22,phc2sys[109465]:,-116047,-407379,1037
May,12,19:49:23,phc2sys[109465]:,247463,-78683,1037
May,12,19:49:24,phc2sys[109465]:,282110,+30203,1037
May,12,19:49:25,phc2sys[109465]:,207940,+40666,1055
May,12,19:49:26,phc2sys[109465]:,123277,+18385,1037
May,12,19:49:27,phc2sys[109465]:,60884,-7025,1037
May,12,19:49:28,phc2sys[109465]:,23963,-25681,1037
May,12,19:49:29,phc2sys[109465]:,5440,-37015,1037
May,12,19:49:30,phc2sys[109465]:,-1751,-42574,1055
May,12,19:49:31,phc2sys[109465]:,-3228,-44576,1037
May,12,19:49:32,phc2sys[109465]:,-2602,-44919,1037
May,12,19:49:33,phc2sys[109465]:,-1679,-44776,1037
May,12,19:49:34,phc2sys[109465]:,-913,-44514,1037
May,12,19:49:35,phc2sys[109465]:,-367,-44242,1055
May,12,19:49:36,phc2sys[109465]:,-117,-44102,1037
May,12,19:49:37,phc2sys[109465]:,-23,-44043,1037
May,12,19:49:38,phc2sys[109465]:,41,-43986,1056
May,12,19:49:39,phc2sys[109465]:,18,-43997,1037
May,12,19:49:40,phc2sys[109465]:,32,-43977,1037
May,12,19:49:41,phc2sys[109465]:,38,-43962,1037
May,12,19:49:42,phc2sys[109465]:,-2,-43990,1037
May,12,19:49:43,phc2sys[109465]:,-9,-43998,1055
May,12,19:49:44,phc2sys[109465]:,-28,-44020,1037
May,12,19:49:45,phc2sys[109465]:,-55,-44055,1056
May,12,19:49:46,phc2sys[109465]:,-49,-44066,1037
May,12,19:49:47,phc2sys[109465]:,-66,-44097,1037
May,12,19:49:48,phc2sys[109465]:,11,-44040,1055
May,12,19:49:49,phc2sys[109465]:,-5,-44053,1037
May,12,19:49:50,phc2sys[109465]:,32,-44017,1037
May,12,19:49:51,phc2sys[109465]:,45,-43995,1037
May,12,19:49:52,phc2sys[109465]:,15,-44011,1055
May,12,19:49:53,phc2sys[109465]:,47,-43975,1055
