Timestamp, Temp, CPU_Usage
2024-05-10 21:28:30, 52.7, 33.3%
2024-05-10 21:29:00, 51.0, 0%
2024-05-10 21:29:30, 51.6, 33.3%
2024-05-10 21:30:00, 51.0, 50%
2024-05-10 21:30:30, 51.0, 0%
2024-05-10 21:31:00, 51.0, 50%
2024-05-10 21:31:30, 51.0, 33.3%
2024-05-10 21:32:30, 51.0, 33.3%
2024-05-10 21:33:00, 51.6, 33.3%
2024-05-10 21:33:30, 51.0, 33.3%
2024-05-10 21:34:00, 51.0, 0%
2024-05-10 21:34:30, 51.0, 50%
2024-05-10 21:35:00, 52.1, 50%
2024-05-10 21:35:30, 51.6, 50%
2024-05-10 21:36:00, 51.0, 50%
2024-05-10 21:36:30, 51.0, 33.3%
2024-05-10 21:37:00, 52.1, 33.3%
2024-05-10 21:37:30, 51.0, 0%
2024-05-10 21:38:00, 51.0, 50%
2024-05-10 21:38:30, 51.0, 50%
2024-05-10 21:39:00, 51.0, 33.3%
2024-05-10 21:39:30, 51.6, 33.3%
2024-05-10 21:40:00, 51.6, 50%
2024-05-10 21:40:30, 53.8, 0%
2024-05-10 21:41:00, 51.0, 33.3%
2024-05-10 21:41:30, 51.0, 33.3%
2024-05-10 21:42:00, 52.1, 50%
2024-05-10 21:42:30, 51.0, 33.3%
2024-05-10 21:43:00, 50.5, 0%
2024-05-10 21:43:30, 51.0, 33.3%
2024-05-10 21:44:00, 51.0, 50%
2024-05-10 21:44:30, 52.1, 33.3%
2024-05-10 21:45:00, 52.1, 0%
2024-05-10 21:45:30, 51.0, 50%
2024-05-10 21:46:00, 52.1, 50%
2024-05-10 21:46:30, 52.1, 33.3%
2024-05-10 21:47:00, 51.0, 33.3%
2024-05-10 21:47:30, 51.6, 0%
2024-05-10 21:48:00, 51.0, 0%
2024-05-10 21:48:30, 51.0, 0%
2024-05-10 21:49:00, 50.5, 0%
2024-05-10 21:49:30, 51.0, 0%
2024-05-10 21:50:00, 51.0, 50%
