Timestamp, Temp, CPU_Usage
2024-05-10 18:30:00, 43.3, 0%
2024-05-10 18:30:30, 42.2, 0%
2024-05-10 18:31:00, 42.2, 0%
2024-05-10 18:31:30, 43.9, 33.3%
2024-05-10 18:32:00, 42.2, 0%
2024-05-10 18:32:30, 43.9, 0%
2024-05-10 18:33:00, 41.1, 0%
2024-05-10 18:33:30, 43.3, 0%
2024-05-10 18:34:00, 41.7, 0%
2024-05-10 18:34:30, 41.1, 50%
2024-05-10 18:35:00, 42.8, 50%
2024-05-10 18:35:30, 42.2, 50%
2024-05-10 18:36:00, 42.8, 50%
2024-05-10 18:36:30, 43.9, 50%
2024-05-10 18:37:00, 43.9, 50%
2024-05-10 18:37:30, 43.9, 0%
2024-05-10 18:38:00, 44.4, 0%
2024-05-10 18:38:30, 45.0, 33.3%
2024-05-10 18:39:00, 45.0, 0%
2024-05-10 18:39:30, 46.1, 50%
2024-05-10 18:40:00, 47.2, 0%
2024-05-10 18:40:30, 46.6, 33.3%
2024-05-10 18:41:00, 45.5, 0%
2024-05-10 18:41:30, 45.0, 50%
2024-05-10 18:42:00, 45.5, 0%
2024-05-10 18:42:30, 46.1, 0%
2024-05-10 18:43:00, 45.5, 0%
2024-05-10 18:43:30, 46.1, 0%
2024-05-10 18:44:00, 45.5, 0%
2024-05-10 18:44:30, 46.6, 0%
2024-05-10 18:45:00, 46.6, 33.3%
2024-05-10 18:45:30, 46.1, 33.3%
2024-05-10 18:46:00, 46.1, 0%
2024-05-10 18:46:30, 47.2, 33.3%
2024-05-10 18:47:00, 47.2, 0%
2024-05-10 18:47:30, 46.6, 33.3%
2024-05-10 18:48:00, 46.1, 0%
2024-05-10 18:48:30, 47.2, 33.3%
2024-05-10 18:49:00, 46.6, 0%
2024-05-10 18:49:30, 46.6, 0%
2024-05-10 18:50:00, 46.6, 50%
2024-05-10 18:50:30, 46.6, 0%
2024-05-10 18:51:00, 46.6, 33.3%
2024-05-10 18:51:30, 47.7, 33.3%
2024-05-10 18:52:00, 46.6, 50%
2024-05-10 18:52:30, 47.7, 0%
2024-05-10 18:53:00, 46.6, 33.3%
2024-05-10 18:53:30, 47.2, 0%
2024-05-10 18:54:00, 46.6, 33.3%
2024-05-10 18:54:30, 47.7, 33.3%
2024-05-10 18:55:00, 46.6, 33.3%
2024-05-10 18:55:30, 47.2, 33.3%
2024-05-10 18:56:00, 46.1, 0%
2024-05-10 18:57:00, 45.5, 0%
2024-05-10 18:57:30, 46.1, 33.3%
2024-05-10 18:58:00, 46.1, 33.3%
2024-05-10 18:58:30, 46.1, 0%
2024-05-10 18:59:00, 47.2, 33.3%
2024-05-10 18:59:30, 46.1, 0%
2024-05-10 19:00:00, 46.1, 0%
2024-05-10 19:00:30, 46.6, 33.3%
2024-05-10 19:01:00, 47.2, 0%
2024-05-10 19:01:30, 46.6, 33.3%
2024-05-10 19:02:00, 47.2, 33.3%
2024-05-10 19:02:30, 46.6, 33.3%
2024-05-10 19:03:00, 46.6, 33.3%
2024-05-10 19:03:30, 47.2, 33.3%
2024-05-10 19:04:00, 48.3, 33.3%
2024-05-10 19:04:30, 47.2, 50%
2024-05-10 19:05:00, 46.6, 33.3%
2024-05-10 19:05:30, 47.2, 33.3%
2024-05-10 19:06:00, 46.6, 33.3%
2024-05-10 19:06:30, 47.2, 0%
2024-05-10 19:07:00, 47.2, 0%
2024-05-10 19:07:30, 46.1, 33.3%
2024-05-10 19:08:00, 46.6, 33.3%
2024-05-10 19:08:30, 47.7, 0%
2024-05-10 19:09:00, 48.3, 50%
2024-05-10 19:09:30, 47.2, 33.3%
2024-05-10 19:10:00, 46.6, 0%
2024-05-10 19:10:30, 45.5, 0%
2024-05-10 19:11:00, 46.1, 0%
2024-05-10 19:11:30, 45.5, 50%
2024-05-10 19:12:00, 46.1, 0%
2024-05-10 19:12:30, 46.1, 33.3%
2024-05-10 19:13:00, 45.0, 33.3%
2024-05-10 19:13:30, 43.3, 0%
2024-05-10 19:14:00, 45.5, 0%
2024-05-10 19:14:30, 45.0, 50%
2024-05-10 19:15:00, 45.0, 0%
2024-05-10 19:15:30, 44.4, 50%
2024-05-10 19:16:00, 45.0, 33.3%
2024-05-10 19:16:30, 45.0, 0%
2024-05-10 19:17:00, 45.0, 33.3%
2024-05-10 19:17:30, 44.4, 33.3%
2024-05-10 19:18:00, 44.4, 0%
2024-05-10 19:18:30, 45.5, 0%
2024-05-10 19:19:00, 44.4, 0%
2024-05-10 19:19:30, 43.9, 33.3%
2024-05-10 19:20:00, 44.4, 50%
2024-05-10 19:20:30, 44.4, 50%
2024-05-10 19:21:00, 45.0, 0%
2024-05-10 19:21:30, 45.5, 50%
2024-05-10 19:22:00, 44.4, 33.3%
2024-05-10 19:22:30, 43.9, 0%
2024-05-10 19:23:00, 44.4, 0%
2024-05-10 19:23:30, 44.4, 33.3%
2024-05-10 19:24:00, 44.4, 33.3%
2024-05-10 19:24:30, 44.4, 0%
2024-05-10 19:25:00, 43.9, 0%
2024-05-10 19:25:30, 44.4, 50%
2024-05-10 19:26:00, 44.4, 33.3%
2024-05-10 19:26:30, 44.4, 50%
2024-05-10 19:27:00, 45.0, 0%
2024-05-10 19:27:30, 45.0, 0%
2024-05-10 19:28:00, 45.5, 33.3%
2024-05-10 19:28:30, 44.4, 33.3%
2024-05-10 19:29:00, 43.9, 0%
2024-05-10 19:29:30, 45.0, 50%
2024-05-10 19:30:00, 44.4, 50%
2024-05-10 19:30:30, 44.4, 0%
2024-05-10 19:31:00, 44.4, 33.3%
2024-05-10 19:31:30, 44.4, 0%
2024-05-10 19:32:00, 45.5, 33.3%
2024-05-10 19:32:30, 44.4, 50%
2024-05-10 19:33:00, 46.1, 50%
2024-05-10 19:33:30, 43.9, 50%
2024-05-10 19:34:00, 44.4, 0%
2024-05-10 19:34:30, 45.0, 0%
2024-05-10 19:35:00, 45.0, 0%
2024-05-10 19:35:30, 44.4, 50%
2024-05-10 19:36:00, 46.1, 33.3%
2024-05-10 19:36:30, 45.0, 0%
2024-05-10 19:37:00, 45.5, 33.3%
2024-05-10 19:37:30, 45.0, 33.3%
2024-05-10 19:38:00, 44.4, 0%
2024-05-10 19:38:30, 45.5, 0%
2024-05-10 19:39:00, 44.4, 0%
2024-05-10 19:39:30, 44.4, 33.3%
2024-05-10 19:40:00, 44.4, 50%
2024-05-10 19:40:30, 44.4, 33.3%
2024-05-10 19:41:00, 44.4, 50%
