Month, Day, Time, Unit, Offset, Freq, Delay
May,13,08:28:34,phc2sys[181100]:,-47,-44860,1037
May,13,08:28:35,phc2sys[181100]:,-62,-44889,1000
May,13,08:28:36,phc2sys[181100]:,-39,-44885,1000
May,13,08:28:37,phc2sys[181100]:,11,-44846,981
May,13,08:28:38,phc2sys[181100]:,-1,-44855,1000
May,13,08:28:39,phc2sys[181100]:,33,-44821,982
May,13,08:28:40,phc2sys[181100]:,69,-44775,981
May,13,08:28:41,phc2sys[181100]:,12,-44812,981
May,13,08:28:42,phc2sys[181100]:,42,-44778,982
May,13,08:28:43,phc2sys[181100]:,-52,-44860,981
May,13,08:28:44,phc2sys[181100]:,20,-44803,981
May,13,08:28:45,phc2sys[181100]:,11,-44806,1037
May,13,08:28:46,phc2sys[181100]:,-26,-44840,981
May,13,08:28:47,phc2sys[181100]:,-52,-44874,1000
May,13,08:28:48,phc2sys[181100]:,-41,-44878,981
May,13,08:28:49,phc2sys[181100]:,31,-44819,981
May,13,08:28:50,phc2sys[181100]:,12,-44828,981
May,13,08:28:51,phc2sys[181100]:,-38,-44875,981
May,13,08:28:52,phc2sys[181100]:,21,-44827,982
May,13,08:28:53,phc2sys[181100]:,-20,-44862,982
May,13,08:28:54,phc2sys[181100]:,-18,-44866,981
May,13,08:28:55,phc2sys[181100]:,37,-44816,982
May,13,08:28:56,phc2sys[181100]:,-10,-44852,982
May,13,08:28:57,phc2sys[181100]:,2,-44843,981
May,13,08:28:58,phc2sys[181100]:,-5,-44849,1000
May,13,08:28:59,phc2sys[181100]:,-19,-44865,1000
May,13,08:29:00,phc2sys[181100]:,20,-44832,1000
May,13,08:29:01,phc2sys[181100]:,-1,-44847,982
May,13,08:29:02,phc2sys[181100]:,-19,-44865,982
May,13,08:29:03,phc2sys[181100]:,23,-44829,981
May,13,08:29:04,phc2sys[181100]:,-4,-44849,981
May,13,08:29:05,phc2sys[181100]:,-45,-44891,981
May,13,08:29:06,phc2sys[181100]:,38,-44821,1019
May,13,08:29:07,phc2sys[181100]:,-12,-44860,1037
May,13,08:29:08,phc2sys[181100]:,-47,-44899,1000
May,13,08:29:09,phc2sys[181100]:,9,-44857,1000
May,13,08:29:10,phc2sys[181100]:,-48,-44911,982
May,13,08:29:11,phc2sys[181100]:,2,-44875,981
May,13,08:29:12,phc2sys[181100]:,-3,-44880,1000
May,13,08:29:13,phc2sys[181100]:,20,-44858,1000
May,13,08:29:14,phc2sys[181100]:,-48,-44920,1000
May,13,08:29:15,phc2sys[181100]:,7,-44879,981
May,13,08:29:16,phc2sys[181100]:,14,-44870,982
May,13,08:29:17,phc2sys[181100]:,14,-44866,1000
May,13,08:29:18,phc2sys[181100]:,-14,-44890,1037
May,13,08:29:19,phc2sys[181100]:,11,-44869,1037
May,13,08:29:20,phc2sys[181100]:,-4,-44881,1000
May,13,08:29:21,phc2sys[181100]:,-46,-44924,1000
May,13,08:29:22,phc2sys[181100]:,-2,-44894,1000
May,13,08:29:23,phc2sys[181100]:,31,-44861,981
May,13,08:29:24,phc2sys[181100]:,14,-44869,1000
May,13,08:29:25,phc2sys[181100]:,3,-44876,1037
May,13,08:29:26,phc2sys[181100]:,-48,-44926,981
May,13,08:29:27,phc2sys[181100]:,1,-44891,982
May,13,08:29:28,phc2sys[181100]:,-34,-44926,1000
May,13,08:29:29,phc2sys[181100]:,7,-44895,981
May,13,08:29:30,phc2sys[181100]:,46,-44854,982
May,13,08:29:31,phc2sys[181100]:,-6,-44892,1037
May,13,08:29:32,phc2sys[181100]:,-13,-44901,1000
May,13,08:29:33,phc2sys[181100]:,-2,-44894,981
May,13,08:29:34,phc2sys[181100]:,-4,-44896,981
May,13,08:29:35,phc2sys[181100]:,-93,-44987,1000
May,13,08:29:36,phc2sys[181100]:,-56,-44978,981
May,13,08:29:37,phc2sys[181100]:,23,-44915,1056
May,13,08:29:38,phc2sys[181100]:,8,-44923,981
May,13,08:29:39,phc2sys[181100]:,42,-44887,981
May,13,08:29:40,phc2sys[181100]:,52,-44864,982
May,13,08:29:41,phc2sys[181100]:,69,-44832,982
May,13,08:29:42,phc2sys[181100]:,6,-44874,981
May,13,08:29:43,phc2sys[181100]:,-15,-44893,1037
May,13,08:29:44,phc2sys[181100]:,-29,-44912,1000
May,13,08:29:45,phc2sys[181100]:,-74,-44966,1000
May,13,08:29:46,phc2sys[181100]:,13,-44901,1000
May,13,08:29:47,phc2sys[181100]:,6,-44904,982
May,13,08:29:48,phc2sys[181100]:,-5,-44913,981
May,13,08:29:49,phc2sys[181100]:,42,-44868,1055
May,13,08:29:50,phc2sys[181100]:,-48,-44945,981
May,13,08:29:51,phc2sys[181100]:,2,-44909,981
May,13,08:29:52,phc2sys[181100]:,-25,-44936,1000
May,13,08:29:53,phc2sys[181100]:,-6,-44924,981
May,13,08:29:54,phc2sys[181100]:,5,-44915,1000
May,13,08:29:55,phc2sys[181100]:,18,-44901,1037
May,13,08:29:56,phc2sys[181100]:,1,-44912,981
May,13,08:29:57,phc2sys[181100]:,-16,-44929,982
May,13,08:29:58,phc2sys[181100]:,3,-44915,981
May,13,08:29:59,phc2sys[181100]:,-11,-44928,981
May,13,08:30:00,phc2sys[181100]:,11,-44909,1000
May,13,08:30:01,phc2sys[181100]:,3,-44914,1037
May,13,08:30:02,phc2sys[181100]:,-22,-44938,1000
May,13,08:30:03,phc2sys[181100]:,0,-44922,1000
May,13,08:30:04,phc2sys[181100]:,-17,-44939,982
May,13,08:30:05,phc2sys[181100]:,37,-44891,981
May,13,08:30:06,phc2sys[181100]:,-37,-44953,1000
May,13,08:30:07,phc2sys[181100]:,37,-44891,1037
May,13,08:30:08,phc2sys[181100]:,-45,-44961,1000
May,13,08:30:09,phc2sys[181100]:,9,-44921,981
May,13,08:30:10,phc2sys[181100]:,-2,-44929,981
May,13,08:30:11,phc2sys[181100]:,-45,-44973,981
May,13,08:30:12,phc2sys[181100]:,-26,-44967,1000
May,13,08:30:13,phc2sys[181100]:,36,-44913,1037
May,13,08:30:14,phc2sys[181100]:,12,-44926,982
May,13,08:30:15,phc2sys[181100]:,31,-44904,981
May,13,08:30:16,phc2sys[181100]:,-9,-44934,981
May,13,08:30:17,phc2sys[181100]:,3,-44925,981
May,13,08:30:18,phc2sys[181100]:,-47,-44974,981
May,13,08:30:19,phc2sys[181100]:,12,-44929,981
May,13,08:30:20,phc2sys[181100]:,-11,-44949,1000
May,13,08:30:21,phc2sys[181100]:,17,-44924,1000
May,13,08:30:22,phc2sys[181100]:,16,-44920,982
May,13,08:30:23,phc2sys[181100]:,18,-44913,981
May,13,08:30:24,phc2sys[181100]:,43,-44883,1037
May,13,08:30:25,phc2sys[181100]:,-13,-44926,981
May,13,08:30:26,phc2sys[181100]:,-21,-44938,981
May,13,08:30:27,phc2sys[181100]:,-44,-44967,982
May,13,08:30:28,phc2sys[181100]:,10,-44926,981
May,13,08:30:29,phc2sys[181100]:,-29,-44962,982
May,13,08:30:30,phc2sys[181100]:,37,-44905,981
May,13,08:30:31,phc2sys[181100]:,14,-44917,1000
May,13,08:30:32,phc2sys[181100]:,-47,-44974,1000
May,13,08:30:33,phc2sys[181100]:,-1,-44942,981
May,13,08:30:34,phc2sys[181100]:,54,-44887,982
May,13,08:30:35,phc2sys[181100]:,-10,-44935,1037
May,13,08:30:36,phc2sys[181100]:,-25,-44953,982
May,13,08:30:37,phc2sys[181100]:,-27,-44962,1000
May,13,08:30:38,phc2sys[181100]:,38,-44905,982
May,13,08:30:39,phc2sys[181100]:,10,-44922,982
May,13,08:30:40,phc2sys[181100]:,-56,-44985,1000
May,13,08:30:41,phc2sys[181100]:,46,-44900,1037
May,13,08:30:42,phc2sys[181100]:,-18,-44950,981
May,13,08:30:43,phc2sys[181100]:,1,-44936,982
May,13,08:30:44,phc2sys[181100]:,-26,-44963,982
May,13,08:30:45,phc2sys[181100]:,-21,-44966,1000
May,13,08:30:46,phc2sys[181100]:,17,-44934,981
May,13,08:30:47,phc2sys[181100]:,39,-44907,1037
May,13,08:30:48,phc2sys[181100]:,-16,-44950,1000
May,13,08:30:49,phc2sys[181100]:,-67,-45006,981
May,13,08:30:50,phc2sys[181100]:,-11,-44970,981
May,13,08:30:51,phc2sys[181100]:,47,-44916,982
May,13,08:30:52,phc2sys[181100]:,-18,-44967,981
May,13,08:30:53,phc2sys[181100]:,1,-44953,1037
May,13,08:30:54,phc2sys[181100]:,59,-44895,1000
May,13,08:30:55,phc2sys[181100]:,88,-44848,981
May,13,08:30:56,phc2sys[181100]:,120,-44790,981
May,13,08:30:57,phc2sys[181100]:,10,-44864,1000
May,13,08:30:58,phc2sys[181100]:,-55,-44926,1000
May,13,08:30:59,phc2sys[181100]:,-78,-44965,1037
May,13,08:31:00,phc2sys[181100]:,-106,-45016,1000
May,13,08:31:01,phc2sys[181100]:,-46,-44988,1000
May,13,08:31:02,phc2sys[181100]:,8,-44948,981
May,13,08:31:03,phc2sys[181100]:,27,-44927,982
May,13,08:31:04,phc2sys[181100]:,-34,-44980,1000
May,13,08:31:05,phc2sys[181100]:,16,-44940,1037
May,13,08:31:06,phc2sys[181100]:,3,-44948,1000
May,13,08:31:07,phc2sys[181100]:,-43,-44993,1000
May,13,08:31:08,phc2sys[181100]:,5,-44958,1000
May,13,08:31:09,phc2sys[181100]:,68,-44893,1000
May,13,08:31:10,phc2sys[181100]:,-18,-44959,981
May,13,08:31:11,phc2sys[181100]:,-24,-44970,1037
May,13,08:31:12,phc2sys[181100]:,32,-44922,982
May,13,08:31:13,phc2sys[181100]:,-17,-44961,981
May,13,08:31:14,phc2sys[181100]:,-12,-44961,1000
May,13,08:31:15,phc2sys[181100]:,12,-44941,981
May,13,08:31:16,phc2sys[181100]:,-32,-44981,982
May,13,08:31:17,phc2sys[181100]:,-7,-44966,1037
May,13,08:31:18,phc2sys[181100]:,2,-44959,1000
May,13,08:31:19,phc2sys[181100]:,21,-44939,1000
May,13,08:31:20,phc2sys[181100]:,16,-44938,981
May,13,08:31:21,phc2sys[181100]:,-56,-45005,1000
May,13,08:31:22,phc2sys[181100]:,51,-44915,981
May,13,08:31:23,phc2sys[181100]:,-19,-44970,982
May,13,08:31:24,phc2sys[181100]:,24,-44932,981
May,13,08:31:25,phc2sys[181100]:,9,-44940,981
May,13,08:31:26,phc2sys[181100]:,23,-44923,1000
May,13,08:31:27,phc2sys[181100]:,-30,-44970,981
May,13,08:31:28,phc2sys[181100]:,12,-44937,1037
May,13,08:31:29,phc2sys[181100]:,27,-44918,1000
May,13,08:31:30,phc2sys[181100]:,-8,-44945,1000
May,13,08:31:31,phc2sys[181100]:,-57,-44996,981
May,13,08:31:32,phc2sys[181100]:,29,-44927,982
May,13,08:31:33,phc2sys[181100]:,19,-44929,1000
May,13,08:31:34,phc2sys[181100]:,-19,-44961,982
May,13,08:31:35,phc2sys[181100]:,29,-44919,982
May,13,08:31:36,phc2sys[181100]:,-35,-44974,1000
May,13,08:31:37,phc2sys[181100]:,34,-44915,982
May,13,08:31:38,phc2sys[181100]:,5,-44934,981
May,13,08:31:39,phc2sys[181100]:,-36,-44974,1055
May,13,08:31:40,phc2sys[181100]:,7,-44942,1000
May,13,08:31:41,phc2sys[181100]:,-32,-44978,981
May,13,08:31:42,phc2sys[181100]:,-23,-44979,1000
May,13,08:31:43,phc2sys[181100]:,-38,-45001,1000
May,13,08:31:44,phc2sys[181100]:,16,-44958,1000
May,13,08:31:45,phc2sys[181100]:,0,-44970,1056
May,13,08:31:46,phc2sys[181100]:,-53,-45023,982
May,13,08:31:47,phc2sys[181100]:,-16,-45001,982
May,13,08:31:48,phc2sys[181100]:,-5,-44995,981
May,13,08:31:49,phc2sys[181100]:,51,-44941,981
May,13,08:31:50,phc2sys[181100]:,14,-44962,1000
May,13,08:31:51,phc2sys[181100]:,-15,-44987,982
May,13,08:31:52,phc2sys[181100]:,0,-44977,1000
May,13,08:31:53,phc2sys[181100]:,4,-44973,982
May,13,08:31:54,phc2sys[181100]:,30,-44946,981
May,13,08:31:55,phc2sys[181100]:,-2,-44969,981
May,13,08:31:56,phc2sys[181100]:,-23,-44990,982
May,13,08:31:57,phc2sys[181100]:,0,-44974,982
May,13,08:31:58,phc2sys[181100]:,20,-44954,982
May,13,08:31:59,phc2sys[181100]:,14,-44954,981
May,13,08:32:00,phc2sys[181100]:,4,-44960,1000
May,13,08:32:01,phc2sys[181100]:,3,-44960,1055
May,13,08:32:02,phc2sys[181100]:,30,-44932,1055
May,13,08:32:03,phc2sys[181100]:,-14,-44967,1000
May,13,08:32:04,phc2sys[181100]:,-45,-45002,981
May,13,08:32:05,phc2sys[181100]:,-1,-44971,982
May,13,08:32:06,phc2sys[181100]:,-7,-44978,1000
May,13,08:32:07,phc2sys[181100]:,77,-44896,982
May,13,08:32:08,phc2sys[181100]:,22,-44928,982
May,13,08:32:09,phc2sys[181100]:,-33,-44976,981
May,13,08:32:10,phc2sys[181100]:,-13,-44966,981
May,13,08:32:11,phc2sys[181100]:,52,-44905,1000
May,13,08:32:12,phc2sys[181100]:,-14,-44955,981
May,13,08:32:13,phc2sys[181100]:,-42,-44988,1037
May,13,08:32:14,phc2sys[181100]:,7,-44951,1037
May,13,08:32:15,phc2sys[181100]:,-44,-45000,1000
May,13,08:32:16,phc2sys[181100]:,-38,-45007,981
May,13,08:32:17,phc2sys[181100]:,-17,-44998,981
May,13,08:32:18,phc2sys[181100]:,12,-44974,981
May,13,08:32:19,phc2sys[181100]:,-3,-44985,981
May,13,08:32:20,phc2sys[181100]:,-2,-44985,981
May,13,08:32:21,phc2sys[181100]:,9,-44975,1000
May,13,08:32:22,phc2sys[181100]:,0,-44981,1000
May,13,08:32:23,phc2sys[181100]:,28,-44953,1000
May,13,08:32:24,phc2sys[181100]:,16,-44957,1000
May,13,08:32:25,phc2sys[181100]:,8,-44960,981
May,13,08:32:26,phc2sys[181100]:,-20,-44985,982
May,13,08:32:27,phc2sys[181100]:,9,-44962,981
May,13,08:32:28,phc2sys[181100]:,-17,-44986,982
May,13,08:32:29,phc2sys[181100]:,47,-44927,981
May,13,08:32:30,phc2sys[181100]:,16,-44944,1037
May,13,08:32:31,phc2sys[181100]:,-9,-44964,981
May,13,08:32:32,phc2sys[181100]:,-74,-45032,1000
May,13,08:32:33,phc2sys[181100]:,-14,-44994,982
May,13,08:32:34,phc2sys[181100]:,11,-44973,1000
May,13,08:32:35,phc2sys[181100]:,28,-44953,1000
May,13,08:32:36,phc2sys[181100]:,30,-44942,981
May,13,08:32:37,phc2sys[181100]:,-42,-45005,981
May,13,08:32:38,phc2sys[181100]:,37,-44939,981
May,13,08:32:39,phc2sys[181100]:,-35,-45000,1000
May,13,08:32:40,phc2sys[181100]:,-17,-44992,981
May,13,08:32:41,phc2sys[181100]:,24,-44956,1037
May,13,08:32:42,phc2sys[181100]:,-39,-45012,1000
May,13,08:32:43,phc2sys[181100]:,10,-44975,1000
May,13,08:32:44,phc2sys[181100]:,-18,-45000,982
May,13,08:32:45,phc2sys[181100]:,2,-44985,981
May,13,08:32:46,phc2sys[181100]:,-43,-45030,1000
May,13,08:32:47,phc2sys[181100]:,-10,-45010,1000
May,13,08:32:48,phc2sys[181100]:,-8,-45011,1000
May,13,08:32:49,phc2sys[181100]:,56,-44949,1000
May,13,08:32:50,phc2sys[181100]:,-28,-45016,981
May,13,08:32:51,phc2sys[181100]:,4,-44993,982
May,13,08:32:52,phc2sys[181100]:,36,-44959,1000
May,13,08:32:53,phc2sys[181100]:,23,-44962,1000
May,13,08:32:54,phc2sys[181100]:,-56,-45034,981
May,13,08:32:55,phc2sys[181100]:,19,-44975,1000
May,13,08:32:56,phc2sys[181100]:,-37,-45026,981
May,13,08:32:57,phc2sys[181100]:,19,-44981,1037
May,13,08:32:58,phc2sys[181100]:,42,-44952,981
May,13,08:32:59,phc2sys[181100]:,-49,-45031,981
May,13,08:33:00,phc2sys[181100]:,-2,-44998,1000
May,13,08:33:01,phc2sys[181100]:,-13,-45010,1000
May,13,08:33:02,phc2sys[181100]:,1,-45000,1000
May,13,08:33:03,phc2sys[181100]:,18,-44982,981
May,13,08:33:04,phc2sys[181100]:,9,-44986,1000
May,13,08:33:05,phc2sys[181100]:,-27,-45019,981
May,13,08:33:06,phc2sys[181100]:,9,-44991,981
May,13,08:33:07,phc2sys[181100]:,-20,-45018,1000
May,13,08:33:08,phc2sys[181100]:,1,-45003,981
May,13,08:33:09,phc2sys[181100]:,51,-44952,981
May,13,08:33:10,phc2sys[181100]:,-25,-45013,981
May,13,08:33:11,phc2sys[181100]:,-72,-45068,1000
May,13,08:33:12,phc2sys[181100]:,-24,-45041,982
May,13,08:33:13,phc2sys[181100]:,-37,-45061,1037
May,13,08:33:14,phc2sys[181100]:,-2,-45038,1037
May,13,08:33:15,phc2sys[181100]:,81,-44955,1037
May,13,08:33:16,phc2sys[181100]:,-22,-45034,982
May,13,08:33:17,phc2sys[181100]:,-7,-45025,982
May,13,08:33:18,phc2sys[181100]:,0,-45021,982
May,13,08:33:19,phc2sys[181100]:,24,-44997,1000
May,13,08:33:20,phc2sys[181100]:,8,-45005,1000
May,13,08:33:21,phc2sys[181100]:,-43,-45054,1000
May,13,08:33:22,phc2sys[181100]:,37,-44987,981
May,13,08:33:23,phc2sys[181100]:,-11,-45024,982
May,13,08:33:24,phc2sys[181100]:,14,-45002,1000
May,13,08:33:25,phc2sys[181100]:,15,-44997,1000
May,13,08:33:26,phc2sys[181100]:,19,-44988,1037
May,13,08:33:27,phc2sys[181100]:,5,-44997,981
May,13,08:33:28,phc2sys[181100]:,11,-44989,981
May,13,08:33:29,phc2sys[181100]:,31,-44966,1000
May,13,08:33:30,phc2sys[181100]:,-38,-45026,1000
May,13,08:33:31,phc2sys[181100]:,-15,-45014,981
May,13,08:33:32,phc2sys[181100]:,20,-44983,1037
May,13,08:33:33,phc2sys[181100]:,16,-44981,1000
May,13,08:33:34,phc2sys[181100]:,-8,-45001,1000
May,13,08:33:35,phc2sys[181100]:,-37,-45032,1000
May,13,08:33:36,phc2sys[181100]:,3,-45003,981
May,13,08:33:37,phc2sys[181100]:,42,-44963,981
May,13,08:33:38,phc2sys[181100]:,-17,-45010,981
May,13,08:33:39,phc2sys[181100]:,42,-44956,981
May,13,08:33:40,phc2sys[181100]:,7,-44978,982
May,13,08:33:41,phc2sys[181100]:,-51,-45034,1000
May,13,08:33:42,phc2sys[181100]:,17,-44981,981
May,13,08:33:43,phc2sys[181100]:,7,-44986,1055
May,13,08:33:44,phc2sys[181100]:,-27,-45018,981
May,13,08:33:45,phc2sys[181100]:,-56,-45055,982
May,13,08:33:46,phc2sys[181100]:,-30,-45046,981
May,13,08:33:47,phc2sys[181100]:,-12,-45037,1000
May,13,08:33:48,phc2sys[181100]:,58,-44971,1000
