Month, Day, Time, Unit, Offset, Freq, Delay
May,13,16:07:18,phc2sys[216915]:,22,-44898,1037
May,13,16:07:19,phc2sys[216915]:,16,-44897,981
May,13,16:07:20,phc2sys[216915]:,52,-44857,981
May,13,16:07:21,phc2sys[216915]:,21,-44872,981
May,13,16:07:22,phc2sys[216915]:,21,-44866,981
May,13,16:07:23,phc2sys[216915]:,-37,-44917,981
May,13,16:07:24,phc2sys[216915]:,-29,-44921,1037
May,13,16:07:25,phc2sys[216915]:,-14,-44914,1000
May,13,16:07:26,phc2sys[216915]:,-24,-44928,981
May,13,16:07:27,phc2sys[216915]:,15,-44897,1000
May,13,16:07:28,phc2sys[216915]:,-23,-44930,982
May,13,16:07:29,phc2sys[216915]:,30,-44884,981
May,13,16:07:30,phc2sys[216915]:,25,-44880,1037
May,13,16:07:31,phc2sys[216915]:,15,-44883,981
May,13,16:07:32,phc2sys[216915]:,4,-44889,1000
May,13,16:07:33,phc2sys[216915]:,-31,-44923,1000
May,13,16:07:34,phc2sys[216915]:,-63,-44964,982
May,13,16:07:35,phc2sys[216915]:,-23,-44943,1000
May,13,16:07:36,phc2sys[216915]:,11,-44916,1037
May,13,16:07:37,phc2sys[216915]:,19,-44905,981
May,13,16:07:38,phc2sys[216915]:,8,-44910,982
May,13,16:07:39,phc2sys[216915]:,-20,-44936,981
May,13,16:07:40,phc2sys[216915]:,-41,-44963,982
May,13,16:07:41,phc2sys[216915]:,30,-44904,1000
May,13,16:07:42,phc2sys[216915]:,30,-44895,1037
May,13,16:07:43,phc2sys[216915]:,-58,-44974,1000
May,13,16:07:44,phc2sys[216915]:,16,-44917,982
May,13,16:07:45,phc2sys[216915]:,-25,-44953,981
May,13,16:07:46,phc2sys[216915]:,17,-44919,1000
May,13,16:07:47,phc2sys[216915]:,34,-44897,981
May,13,16:07:48,phc2sys[216915]:,19,-44902,1000
May,13,16:07:49,phc2sys[216915]:,-57,-44972,982
May,13,16:07:50,phc2sys[216915]:,23,-44909,981
May,13,16:07:51,phc2sys[216915]:,34,-44891,981
May,13,16:07:52,phc2sys[216915]:,-48,-44963,982
May,13,16:07:53,phc2sys[216915]:,-22,-44951,1037
May,13,16:07:54,phc2sys[216915]:,0,-44936,1000
May,13,16:07:55,phc2sys[216915]:,11,-44925,981
May,13,16:07:56,phc2sys[216915]:,-41,-44974,1000
May,13,16:07:57,phc2sys[216915]:,59,-44886,1000
May,13,16:07:58,phc2sys[216915]:,-10,-44937,1000
May,13,16:07:59,phc2sys[216915]:,33,-44897,1037
May,13,16:08:00,phc2sys[216915]:,-27,-44947,981
May,13,16:08:01,phc2sys[216915]:,-77,-45005,981
May,13,16:08:02,phc2sys[216915]:,8,-44944,1000
May,13,16:08:03,phc2sys[216915]:,-28,-44977,981
May,13,16:08:04,phc2sys[216915]:,37,-44921,981
May,13,16:08:05,phc2sys[216915]:,29,-44917,1000
May,13,16:08:06,phc2sys[216915]:,32,-44906,1000
May,13,16:08:07,phc2sys[216915]:,-64,-44992,981
May,13,16:08:08,phc2sys[216915]:,-46,-44993,1000
May,13,16:08:09,phc2sys[216915]:,5,-44956,981
May,13,16:08:10,phc2sys[216915]:,-13,-44973,1037
May,13,16:08:11,phc2sys[216915]:,12,-44952,982
May,13,16:08:12,phc2sys[216915]:,11,-44949,1000
May,13,16:08:13,phc2sys[216915]:,54,-44903,1000
May,13,16:08:14,phc2sys[216915]:,-5,-44945,981
May,13,16:08:15,phc2sys[216915]:,6,-44936,1000
May,13,16:08:16,phc2sys[216915]:,51,-44889,1000
May,13,16:08:17,phc2sys[216915]:,-40,-44965,981
May,13,16:08:18,phc2sys[216915]:,14,-44923,982
May,13,16:08:19,phc2sys[216915]:,6,-44927,1000
May,13,16:08:20,phc2sys[216915]:,15,-44916,1000
May,13,16:08:21,phc2sys[216915]:,-23,-44949,1037
May,13,16:08:22,phc2sys[216915]:,-2,-44935,981
May,13,16:08:23,phc2sys[216915]:,-26,-44960,981
May,13,16:08:24,phc2sys[216915]:,43,-44899,982
May,13,16:08:25,phc2sys[216915]:,-27,-44956,1000
May,13,16:08:26,phc2sys[216915]:,17,-44920,1000
May,13,16:08:27,phc2sys[216915]:,36,-44896,1000
May,13,16:08:28,phc2sys[216915]:,17,-44904,981
May,13,16:08:29,phc2sys[216915]:,-13,-44929,981
May,13,16:08:30,phc2sys[216915]:,-5,-44925,1000
May,13,16:08:31,phc2sys[216915]:,-40,-44961,981
May,13,16:08:32,phc2sys[216915]:,-9,-44942,1037
May,13,16:08:33,phc2sys[216915]:,-51,-44987,1000
May,13,16:08:34,phc2sys[216915]:,45,-44906,1000
May,13,16:08:35,phc2sys[216915]:,0,-44938,981
May,13,16:08:36,phc2sys[216915]:,-14,-44952,981
May,13,16:08:37,phc2sys[216915]:,-17,-44959,982
May,13,16:08:38,phc2sys[216915]:,-31,-44978,1037
May,13,16:08:39,phc2sys[216915]:,52,-44904,1000
May,13,16:08:40,phc2sys[216915]:,-36,-44977,981
May,13,16:08:41,phc2sys[216915]:,39,-44913,981
May,13,16:08:42,phc2sys[216915]:,-4,-44944,981
May,13,16:08:43,phc2sys[216915]:,31,-44910,982
May,13,16:08:44,phc2sys[216915]:,22,-44910,1037
May,13,16:08:45,phc2sys[216915]:,-26,-44951,981
May,13,16:08:46,phc2sys[216915]:,5,-44928,981
May,13,16:08:47,phc2sys[216915]:,14,-44917,981
May,13,16:08:48,phc2sys[216915]:,-21,-44948,981
May,13,16:08:49,phc2sys[216915]:,83,-44851,1000
May,13,16:08:50,phc2sys[216915]:,-26,-44935,1037
May,13,16:08:51,phc2sys[216915]:,35,-44881,981
May,13,16:08:52,phc2sys[216915]:,10,-44896,981
May,13,16:08:53,phc2sys[216915]:,-67,-44970,982
May,13,16:08:54,phc2sys[216915]:,14,-44909,982
May,13,16:08:55,phc2sys[216915]:,-3,-44922,981
May,13,16:08:56,phc2sys[216915]:,-37,-44957,1018
May,13,16:08:57,phc2sys[216915]:,16,-44915,981
May,13,16:08:58,phc2sys[216915]:,9,-44917,1000
May,13,16:08:59,phc2sys[216915]:,-30,-44953,981
May,13,16:09:00,phc2sys[216915]:,-18,-44950,981
May,13,16:09:01,phc2sys[216915]:,-7,-44945,981
May,13,16:09:02,phc2sys[216915]:,33,-44907,1000
May,13,16:09:03,phc2sys[216915]:,-1,-44931,1000
May,13,16:09:04,phc2sys[216915]:,5,-44925,1000
May,13,16:09:05,phc2sys[216915]:,6,-44923,981
May,13,16:09:06,phc2sys[216915]:,12,-44915,1000
May,13,16:09:07,phc2sys[216915]:,33,-44890,1018
May,13,16:09:08,phc2sys[216915]:,-47,-44960,981
May,13,16:09:09,phc2sys[216915]:,32,-44896,981
May,13,16:09:10,phc2sys[216915]:,29,-44889,1000
May,13,16:09:11,phc2sys[216915]:,-34,-44943,981
May,13,16:09:12,phc2sys[216915]:,45,-44874,1000
May,13,16:09:13,phc2sys[216915]:,12,-44894,1037
May,13,16:09:14,phc2sys[216915]:,-64,-44966,1000
May,13,16:09:15,phc2sys[216915]:,30,-44892,981
May,13,16:09:16,phc2sys[216915]:,-10,-44923,981
May,13,16:09:17,phc2sys[216915]:,38,-44878,1000
May,13,16:09:18,phc2sys[216915]:,-33,-44937,982
May,13,16:09:19,phc2sys[216915]:,-13,-44927,1037
May,13,16:09:20,phc2sys[216915]:,-17,-44935,1000
May,13,16:09:21,phc2sys[216915]:,-16,-44939,1000
May,13,16:09:22,phc2sys[216915]:,-36,-44964,1000
May,13,16:09:23,phc2sys[216915]:,17,-44922,1000
May,13,16:09:24,phc2sys[216915]:,-30,-44964,981
May,13,16:09:25,phc2sys[216915]:,-1,-44944,981
May,13,16:09:26,phc2sys[216915]:,18,-44925,982
May,13,16:09:27,phc2sys[216915]:,82,-44855,1000
May,13,16:09:28,phc2sys[216915]:,-33,-44946,1000
