Month, Day, Time, Unit, Offset, Freq, Delay
May,12,08:31:14,phc2sys[37316]:,-45,-43069,1037
May,12,08:31:23,phc2sys[37353]:,-1298502,-43068,1037
May,12,08:31:24,phc2sys[37353]:,-1298434,-43000,1037
May,12,08:31:25,phc2sys[37353]:,27,-42973,1037
May,12,08:31:26,phc2sys[37353]:,39,-42953,1055
May,12,08:31:27,phc2sys[37353]:,37,-42943,1037
May,12,08:31:28,phc2sys[37353]:,-15,-42984,1037
May,12,08:31:29,phc2sys[37353]:,-24,-42998,1037
May,12,08:31:30,phc2sys[37353]:,-7,-42988,1037
May,12,08:31:31,phc2sys[37353]:,12,-42971,1055
May,12,08:31:32,phc2sys[37353]:,-28,-43007,1055
May,12,08:31:33,phc2sys[37353]:,-2,-42990,1037
May,12,08:31:34,phc2sys[37353]:,-35,-43023,1037
May,12,08:31:35,phc2sys[37353]:,-5,-43004,1037
May,12,08:31:36,phc2sys[37353]:,-1,-43001,1055
May,12,08:31:37,phc2sys[37353]:,-57,-43058,1037
May,12,08:31:38,phc2sys[37353]:,958417,+915399,1035
May,12,08:31:39,phc2sys[37353]:,343239,+587746,1037
May,12,08:31:40,phc2sys[37353]:,-287709,+59770,1055
May,12,08:31:41,phc2sys[37353]:,-390726,-129560,1037
May,12,08:31:42,phc2sys[37353]:,-304374,-160425,1055
May,12,08:31:43,phc2sys[37353]:,-187128,-134492,1037
May,12,08:31:44,phc2sys[37353]:,-95841,-99343,1037
May,12,08:31:45,phc2sys[37353]:,-39650,-71904,1037
May,12,08:31:46,phc2sys[37353]:,-11183,-55332,1055
May,12,08:31:47,phc2sys[37353]:,668,-46836,1055
May,12,08:31:48,phc2sys[37353]:,4003,-43301,1055
May,12,08:31:49,phc2sys[37353]:,3782,-42321,1037
May,12,08:31:50,phc2sys[37353]:,2611,-42357,1037
May,12,08:31:51,phc2sys[37353]:,1471,-42714,1037
May,12,08:31:52,phc2sys[37353]:,939,-42805,1018
May,12,08:31:53,phc2sys[37353]:,723,-42739,1037
May,12,08:31:54,phc2sys[37353]:,442,-42803,1037
May,12,08:31:55,phc2sys[37353]:,170,-42943,1037
May,12,08:31:56,phc2sys[37353]:,21,-43041,1055
May,12,08:31:57,phc2sys[37353]:,34,-43021,1037
May,12,08:31:58,phc2sys[37353]:,0,-43045,1055
May,12,08:31:59,phc2sys[37353]:,-82,-43127,1037
May,12,08:32:00,phc2sys[37353]:,-6,-43076,1056
May,12,08:32:01,phc2sys[37353]:,24,-43047,1038
May,12,08:32:02,phc2sys[37353]:,-46,-43110,1037
