Month, Day, Time, Unit, Offset, Freq, Delay
May,12,23:45:51,phc2sys[145159]:,-33,-44932,1037
May,12,23:45:52,phc2sys[145159]:,20,-44889,1037
May,12,23:45:53,phc2sys[145159]:,2,-44901,1037
May,12,23:45:54,phc2sys[145159]:,-18,-44920,1037
May,12,23:45:55,phc2sys[145159]:,18,-44889,1037
May,12,23:45:56,phc2sys[145159]:,-1,-44903,1037
May,12,23:45:57,phc2sys[145159]:,-4,-44906,1037
May,12,23:45:58,phc2sys[145159]:,-8,-44911,1037
May,12,23:45:59,phc2sys[145159]:,-10,-44916,1037
May,12,23:46:00,phc2sys[145159]:,44,-44865,1037
May,12,23:46:01,phc2sys[145159]:,-14,-44910,1037
May,12,23:46:02,phc2sys[145159]:,-32,-44932,1055
May,12,23:46:03,phc2sys[145159]:,25,-44884,1037
May,12,23:46:04,phc2sys[145159]:,10,-44892,1037
May,12,23:46:05,phc2sys[145159]:,28,-44871,1037
May,12,23:46:06,phc2sys[145159]:,-37,-44928,1055
May,12,23:46:07,phc2sys[145159]:,-15,-44917,1037
May,12,23:46:08,phc2sys[145159]:,29,-44877,1037
May,12,23:46:09,phc2sys[145159]:,-4,-44901,1037
May,12,23:46:10,phc2sys[145159]:,10,-44889,1037
May,12,23:46:11,phc2sys[145159]:,-26,-44922,1037
May,12,23:46:12,phc2sys[145159]:,43,-44860,1037
May,12,23:46:13,phc2sys[145159]:,-16,-44907,1037
May,12,23:46:14,phc2sys[145159]:,19,-44876,1037
May,12,23:46:15,phc2sys[145159]:,-38,-44928,1037
May,12,23:46:16,phc2sys[145159]:,-5,-44906,1037
May,12,23:46:17,phc2sys[145159]:,44,-44859,1037
May,12,23:46:18,phc2sys[145159]:,-2,-44891,1037
May,12,23:46:19,phc2sys[145159]:,-17,-44907,1037
May,12,23:46:20,phc2sys[145159]:,-44,-44939,1037
May,12,23:46:21,phc2sys[145159]:,23,-44885,1055
May,12,23:46:22,phc2sys[145159]:,11,-44890,1037
May,12,23:46:23,phc2sys[145159]:,12,-44886,1037
May,12,23:46:24,phc2sys[145159]:,-16,-44910,1037
May,12,23:46:25,phc2sys[145159]:,47,-44852,1037
May,12,23:46:26,phc2sys[145159]:,-36,-44921,1037
May,12,23:46:27,phc2sys[145159]:,0,-44896,1056
May,12,23:46:28,phc2sys[145159]:,25,-44871,1037
May,12,23:46:29,phc2sys[145159]:,-9,-44897,1037
May,12,23:46:30,phc2sys[145159]:,25,-44866,1037
May,12,23:46:31,phc2sys[145159]:,-29,-44913,1037
May,12,23:46:32,phc2sys[145159]:,-11,-44903,1055
May,12,23:46:33,phc2sys[145159]:,19,-44877,1055
May,12,23:46:34,phc2sys[145159]:,34,-44856,1055
May,12,23:46:35,phc2sys[145159]:,-18,-44898,1037
May,12,23:46:36,phc2sys[145159]:,9,-44876,1037
May,12,23:46:37,phc2sys[145159]:,-10,-44892,1037
May,12,23:46:38,phc2sys[145159]:,26,-44859,1055
May,12,23:46:39,phc2sys[145159]:,-44,-44922,1037
May,12,23:46:40,phc2sys[145159]:,18,-44873,1037
May,12,23:46:41,phc2sys[145159]:,3,-44882,1037
May,12,23:46:42,phc2sys[145159]:,-26,-44911,1037
May,12,23:46:43,phc2sys[145159]:,7,-44885,1037
May,12,23:46:44,phc2sys[145159]:,-9,-44899,1037
May,12,23:46:45,phc2sys[145159]:,-13,-44906,1037
May,12,23:46:46,phc2sys[145159]:,11,-44886,1037
May,12,23:46:47,phc2sys[145159]:,12,-44882,1055
May,12,23:46:48,phc2sys[145159]:,-15,-44905,1037
May,12,23:46:49,phc2sys[145159]:,2,-44892,1037
May,12,23:46:50,phc2sys[145159]:,-20,-44914,1055
May,12,23:46:51,phc2sys[145159]:,9,-44891,1037
May,12,23:46:52,phc2sys[145159]:,48,-44849,1056
May,12,23:46:53,phc2sys[145159]:,-52,-44935,1037
May,12,23:46:54,phc2sys[145159]:,-17,-44915,1037
May,12,23:46:55,phc2sys[145159]:,-2,-44905,1037
May,12,23:46:56,phc2sys[145159]:,41,-44863,1037
May,12,23:46:57,phc2sys[145159]:,-32,-44924,1037
May,12,23:46:58,phc2sys[145159]:,45,-44856,1037
May,12,23:46:59,phc2sys[145159]:,-5,-44893,1037
May,12,23:47:00,phc2sys[145159]:,-5,-44894,1037
May,12,23:47:01,phc2sys[145159]:,-3,-44894,1037
May,12,23:47:02,phc2sys[145159]:,-41,-44933,1037
May,12,23:47:03,phc2sys[145159]:,9,-44895,1037
May,12,23:47:04,phc2sys[145159]:,16,-44885,1037
May,12,23:47:05,phc2sys[145159]:,5,-44892,1037
May,12,23:47:06,phc2sys[145159]:,3,-44892,1037
May,12,23:47:07,phc2sys[145159]:,45,-44849,1037
May,12,23:47:08,phc2sys[145159]:,-6,-44887,1037
May,12,23:47:09,phc2sys[145159]:,-25,-44907,1037
May,12,23:47:10,phc2sys[145159]:,-11,-44901,1037
May,12,23:47:11,phc2sys[145159]:,0,-44893,1037
May,12,23:47:12,phc2sys[145159]:,52,-44841,1055
May,12,23:47:13,phc2sys[145159]:,-50,-44928,1037
May,12,23:47:14,phc2sys[145159]:,-5,-44898,1037
May,12,23:47:15,phc2sys[145159]:,12,-44882,1037
May,12,23:47:16,phc2sys[145159]:,-4,-44895,1037
May,12,23:47:17,phc2sys[145159]:,49,-44843,1038
May,12,23:47:18,phc2sys[145159]:,-12,-44889,1037
May,12,23:47:19,phc2sys[145159]:,7,-44874,1037
May,12,23:47:20,phc2sys[145159]:,-17,-44896,1037
May,12,23:47:21,phc2sys[145159]:,-46,-44930,1037
May,12,23:47:22,phc2sys[145159]:,-14,-44911,1037
May,12,23:47:23,phc2sys[145159]:,46,-44856,1037
May,12,23:47:24,phc2sys[145159]:,-9,-44897,1037
May,12,23:47:25,phc2sys[145159]:,-21,-44912,1038
May,12,23:47:26,phc2sys[145159]:,23,-44874,1037
May,12,23:47:27,phc2sys[145159]:,-5,-44895,1055
May,12,23:47:28,phc2sys[145159]:,1,-44890,1055
May,12,23:47:29,phc2sys[145159]:,40,-44851,1037
May,12,23:47:30,phc2sys[145159]:,-14,-44893,1055
May,12,23:47:31,phc2sys[145159]:,4,-44879,1037
May,12,23:47:32,phc2sys[145159]:,-16,-44898,1037
May,12,23:47:33,phc2sys[145159]:,-28,-44915,1055
May,12,23:47:34,phc2sys[145159]:,28,-44867,1037
May,12,23:47:35,phc2sys[145159]:,-25,-44912,1037
May,12,23:47:36,phc2sys[145159]:,-3,-44897,1037
May,12,23:47:37,phc2sys[145159]:,-14,-44909,1056
May,12,23:47:38,phc2sys[145159]:,58,-44842,1037
May,12,23:47:39,phc2sys[145159]:,-20,-44902,1037
May,12,23:47:40,phc2sys[145159]:,-8,-44896,1037
May,12,23:47:41,phc2sys[145159]:,-5,-44896,1037
May,12,23:47:42,phc2sys[145159]:,-21,-44913,1037
May,12,23:47:43,phc2sys[145159]:,26,-44872,1037
May,12,23:47:44,phc2sys[145159]:,-27,-44918,1056
May,12,23:47:45,phc2sys[145159]:,25,-44874,1037
May,12,23:47:46,phc2sys[145159]:,31,-44860,1037
May,12,23:47:47,phc2sys[145159]:,-49,-44931,1019
May,12,23:47:48,phc2sys[145159]:,30,-44867,1037
May,12,23:47:49,phc2sys[145159]:,-48,-44936,1037
May,12,23:47:50,phc2sys[145159]:,-8,-44910,1037
May,12,23:47:51,phc2sys[145159]:,59,-44845,1037
May,12,23:47:52,phc2sys[145159]:,1,-44886,1037
May,12,23:47:53,phc2sys[145159]:,-33,-44919,1037
May,12,23:47:54,phc2sys[145159]:,38,-44858,1037
May,12,23:47:55,phc2sys[145159]:,-2,-44887,1037
May,12,23:47:56,phc2sys[145159]:,-5,-44890,1037
May,12,23:47:57,phc2sys[145159]:,-35,-44922,1037
May,12,23:47:58,phc2sys[145159]:,-10,-44907,1055
May,12,23:47:59,phc2sys[145159]:,0,-44900,1037
May,12,23:48:00,phc2sys[145159]:,20,-44880,1037
May,12,23:48:01,phc2sys[145159]:,-19,-44913,1037
May,12,23:48:02,phc2sys[145159]:,32,-44868,1037
May,12,23:48:03,phc2sys[145159]:,-45,-44936,1037
May,12,23:48:04,phc2sys[145159]:,17,-44887,1037
May,12,23:48:05,phc2sys[145159]:,38,-44861,1037
May,12,23:48:06,phc2sys[145159]:,-7,-44895,1037
May,12,23:48:07,phc2sys[145159]:,-5,-44895,1037
May,12,23:48:08,phc2sys[145159]:,-45,-44936,1037
May,12,23:48:09,phc2sys[145159]:,32,-44873,1037
May,12,23:48:10,phc2sys[145159]:,-18,-44913,1055
May,12,23:48:11,phc2sys[145159]:,11,-44889,1055
May,12,23:48:12,phc2sys[145159]:,15,-44882,1055
May,12,23:48:13,phc2sys[145159]:,19,-44874,1037
May,12,23:48:14,phc2sys[145159]:,7,-44880,1037
May,12,23:48:15,phc2sys[145159]:,-60,-44945,1037
May,12,23:48:16,phc2sys[145159]:,42,-44861,1055
May,12,23:48:17,phc2sys[145159]:,-45,-44935,1037
May,12,23:48:18,phc2sys[145159]:,-11,-44915,1038
May,12,23:48:19,phc2sys[145159]:,49,-44858,1037
May,12,23:48:20,phc2sys[145159]:,-25,-44917,1037
May,12,23:48:21,phc2sys[145159]:,-4,-44904,1037
May,12,23:48:22,phc2sys[145159]:,35,-44866,1055
May,12,23:48:23,phc2sys[145159]:,1,-44890,1037
May,12,23:48:24,phc2sys[145159]:,-9,-44899,1037
May,12,23:48:25,phc2sys[145159]:,-8,-44901,1055
May,12,23:48:26,phc2sys[145159]:,29,-44866,1037
May,12,23:48:27,phc2sys[145159]:,33,-44854,1037
May,12,23:48:28,phc2sys[145159]:,-56,-44933,1037
May,12,23:48:29,phc2sys[145159]:,25,-44869,1037
May,12,23:48:30,phc2sys[145159]:,-37,-44923,1037
May,12,23:48:31,phc2sys[145159]:,17,-44880,1037
May,12,23:48:32,phc2sys[145159]:,3,-44889,1037
May,12,23:48:33,phc2sys[145159]:,-3,-44894,1037
May,12,23:48:34,phc2sys[145159]:,-2,-44894,1055
May,12,23:48:35,phc2sys[145159]:,-13,-44906,1037
May,12,23:48:36,phc2sys[145159]:,39,-44858,1037
May,12,23:48:37,phc2sys[145159]:,-22,-44907,1037
May,12,23:48:38,phc2sys[145159]:,-44,-44935,1055
May,12,23:48:39,phc2sys[145159]:,45,-44860,1037
May,12,23:48:40,phc2sys[145159]:,22,-44869,1055
May,12,23:48:41,phc2sys[145159]:,-41,-44926,1037
May,12,23:48:42,phc2sys[145159]:,-20,-44917,1037
May,12,23:48:43,phc2sys[145159]:,20,-44883,1037
May,12,23:48:44,phc2sys[145159]:,31,-44866,1055
May,12,23:48:45,phc2sys[145159]:,-8,-44896,1037
May,12,23:48:46,phc2sys[145159]:,0,-44890,1055
May,12,23:48:47,phc2sys[145159]:,-24,-44914,1037
May,12,23:48:48,phc2sys[145159]:,-8,-44905,1037
May,12,23:48:49,phc2sys[145159]:,53,-44847,1037
May,12,23:48:50,phc2sys[145159]:,-4,-44888,1037
May,12,23:48:51,phc2sys[145159]:,-18,-44903,1037
May,12,23:48:52,phc2sys[145159]:,-23,-44913,1037
May,12,23:48:53,phc2sys[145159]:,42,-44855,1037
May,12,23:48:54,phc2sys[145159]:,13,-44872,1056
May,12,23:48:55,phc2sys[145159]:,0,-44881,1037
May,12,23:48:56,phc2sys[145159]:,-29,-44910,1037
May,12,23:48:57,phc2sys[145159]:,23,-44866,1037
May,12,23:48:58,phc2sys[145159]:,20,-44862,1037
May,12,23:48:59,phc2sys[145159]:,-8,-44884,1055
May,12,23:49:00,phc2sys[145159]:,1,-44878,1037
May,12,23:49:01,phc2sys[145159]:,33,-44846,1037
May,12,23:49:02,phc2sys[145159]:,-20,-44889,1037
May,12,23:49:03,phc2sys[145159]:,-15,-44890,1037
May,12,23:49:04,phc2sys[145159]:,75,-44804,1037
May,12,23:49:05,phc2sys[145159]:,71,-44786,1037
May,12,23:49:06,phc2sys[145159]:,62,-44773,1055
May,12,23:49:07,phc2sys[145159]:,-59,-44876,1055
May,12,23:49:08,phc2sys[145159]:,-45,-44879,1037
May,12,23:49:09,phc2sys[145159]:,-52,-44900,1055
May,12,23:49:10,phc2sys[145159]:,-60,-44924,1037
May,12,23:49:11,phc2sys[145159]:,-25,-44907,1037
May,12,23:49:12,phc2sys[145159]:,-29,-44918,1037
May,12,23:49:13,phc2sys[145159]:,65,-44833,1037
May,12,23:49:14,phc2sys[145159]:,-4,-44882,1037
May,12,23:49:15,phc2sys[145159]:,-11,-44890,1037
May,12,23:49:16,phc2sys[145159]:,-21,-44904,1037
May,12,23:49:17,phc2sys[145159]:,0,-44889,1037
May,12,23:49:18,phc2sys[145159]:,0,-44889,1037
May,12,23:49:19,phc2sys[145159]:,36,-44853,1037
May,12,23:49:20,phc2sys[145159]:,6,-44872,1055
May,12,23:49:21,phc2sys[145159]:,-6,-44882,1055
May,12,23:49:22,phc2sys[145159]:,13,-44865,1037
May,12,23:49:23,phc2sys[145159]:,-25,-44899,1037
May,12,23:49:24,phc2sys[145159]:,-32,-44914,1056
May,12,23:49:25,phc2sys[145159]:,2,-44889,1037
May,12,23:49:26,phc2sys[145159]:,27,-44864,1037
May,12,23:49:27,phc2sys[145159]:,-11,-44894,1055
May,12,23:49:28,phc2sys[145159]:,-25,-44911,1037
May,12,23:49:29,phc2sys[145159]:,25,-44869,1037
May,12,23:49:30,phc2sys[145159]:,-7,-44893,1055
May,12,23:49:31,phc2sys[145159]:,30,-44858,1037
May,12,23:49:32,phc2sys[145159]:,-31,-44910,1037
May,12,23:49:33,phc2sys[145159]:,10,-44878,1037
May,12,23:49:34,phc2sys[145159]:,23,-44862,1037
May,12,23:49:35,phc2sys[145159]:,-22,-44901,1037
May,12,23:49:36,phc2sys[145159]:,15,-44870,1037
May,12,23:49:37,phc2sys[145159]:,-29,-44910,1037
May,12,23:49:38,phc2sys[145159]:,-34,-44923,1037
May,12,23:49:39,phc2sys[145159]:,-23,-44923,1037
May,12,23:49:40,phc2sys[145159]:,15,-44891,1037
May,12,23:49:41,phc2sys[145159]:,54,-44848,1037
May,12,23:49:42,phc2sys[145159]:,-33,-44919,1000
May,12,23:49:43,phc2sys[145159]:,-25,-44921,1037
May,12,23:49:44,phc2sys[145159]:,52,-44851,1037
May,12,23:49:45,phc2sys[145159]:,7,-44881,1055
May,12,23:49:46,phc2sys[145159]:,-7,-44892,1055
May,12,23:49:47,phc2sys[145159]:,-39,-44927,1037
May,12,23:49:48,phc2sys[145159]:,-9,-44908,1037
May,12,23:49:49,phc2sys[145159]:,4,-44898,1037
May,12,23:49:50,phc2sys[145159]:,-11,-44912,1037
May,12,23:49:51,phc2sys[145159]:,13,-44891,1037
May,12,23:49:52,phc2sys[145159]:,21,-44879,1055
May,12,23:49:53,phc2sys[145159]:,9,-44885,1037
May,12,23:49:54,phc2sys[145159]:,-31,-44922,1037
May,12,23:49:55,phc2sys[145159]:,27,-44873,1037
May,12,23:49:56,phc2sys[145159]:,0,-44892,1037
May,12,23:49:57,phc2sys[145159]:,15,-44877,1037
May,12,23:49:58,phc2sys[145159]:,-40,-44928,1055
May,12,23:49:59,phc2sys[145159]:,-10,-44910,1037
May,12,23:50:00,phc2sys[145159]:,8,-44895,1037
May,12,23:50:01,phc2sys[145159]:,32,-44868,1037
May,12,23:50:02,phc2sys[145159]:,3,-44888,1037
May,12,23:50:03,phc2sys[145159]:,11,-44879,1037
May,12,23:50:04,phc2sys[145159]:,-28,-44915,1055
May,12,23:50:05,phc2sys[145159]:,-35,-44930,1037
May,12,23:50:06,phc2sys[145159]:,17,-44889,1037
May,12,23:50:07,phc2sys[145159]:,41,-44859,1055
May,12,23:50:08,phc2sys[145159]:,-23,-44911,1037
May,12,23:50:09,phc2sys[145159]:,20,-44875,1037
May,12,23:50:10,phc2sys[145159]:,12,-44877,1037
May,12,23:50:11,phc2sys[145159]:,8,-44877,1037
May,12,23:50:12,phc2sys[145159]:,-9,-44892,1037
May,12,23:50:13,phc2sys[145159]:,-56,-44942,1037
May,12,23:50:14,phc2sys[145159]:,-2,-44905,1037
May,12,23:50:15,phc2sys[145159]:,8,-44895,1018
May,12,23:50:16,phc2sys[145159]:,62,-44839,1037
May,12,23:50:17,phc2sys[145159]:,-7,-44889,1037
May,12,23:50:18,phc2sys[145159]:,12,-44872,1037
May,12,23:50:19,phc2sys[145159]:,-44,-44925,1037
May,12,23:50:20,phc2sys[145159]:,-1,-44895,1037
May,12,23:50:21,phc2sys[145159]:,43,-44851,1037
May,12,23:50:22,phc2sys[145159]:,-40,-44921,1037
May,12,23:50:23,phc2sys[145159]:,36,-44857,1055
May,12,23:50:24,phc2sys[145159]:,8,-44874,1037
May,12,23:50:25,phc2sys[145159]:,-38,-44918,1037
May,12,23:50:26,phc2sys[145159]:,10,-44881,1055
May,12,23:50:27,phc2sys[145159]:,-9,-44897,1037
May,12,23:50:28,phc2sys[145159]:,32,-44859,1037
May,12,23:50:29,phc2sys[145159]:,-6,-44888,1056
May,12,23:50:30,phc2sys[145159]:,13,-44870,1037
May,12,23:50:31,phc2sys[145159]:,-37,-44916,1037
May,12,23:50:32,phc2sys[145159]:,14,-44877,1037
May,12,23:50:33,phc2sys[145159]:,-7,-44893,1037
May,12,23:50:34,phc2sys[145159]:,-2,-44890,1037
May,12,23:50:35,phc2sys[145159]:,-11,-44900,1055
May,12,23:50:36,phc2sys[145159]:,7,-44885,1037
May,12,23:50:37,phc2sys[145159]:,-20,-44910,1037
May,12,23:50:38,phc2sys[145159]:,-13,-44909,1037
May,12,23:50:39,phc2sys[145159]:,29,-44871,1037
May,12,23:50:40,phc2sys[145159]:,20,-44871,1037
May,12,23:50:41,phc2sys[145159]:,-23,-44908,1037
May,12,23:50:42,phc2sys[145159]:,19,-44873,1037
May,12,23:50:43,phc2sys[145159]:,36,-44851,1055
May,12,23:50:44,phc2sys[145159]:,-22,-44898,1037
May,12,23:50:45,phc2sys[145159]:,-26,-44908,1055
May,12,23:50:46,phc2sys[145159]:,19,-44871,1055
May,12,23:50:47,phc2sys[145159]:,18,-44867,1037
May,12,23:50:48,phc2sys[145159]:,-47,-44926,1019
May,12,23:50:49,phc2sys[145159]:,2,-44891,1037
May,12,23:50:50,phc2sys[145159]:,7,-44886,1037
May,12,23:50:51,phc2sys[145159]:,56,-44835,1037
May,12,23:50:52,phc2sys[145159]:,0,-44874,1037
May,12,23:50:53,phc2sys[145159]:,-30,-44904,1037
May,12,23:50:54,phc2sys[145159]:,-33,-44916,1037
May,12,23:50:55,phc2sys[145159]:,129,-44764,1037
May,12,23:50:56,phc2sys[145159]:,182,-44672,1055
May,12,23:50:57,phc2sys[145159]:,93,-44706,1037
May,12,23:50:58,phc2sys[145159]:,-77,-44848,1037
May,12,23:50:59,phc2sys[145159]:,-99,-44894,1037
May,12,23:51:00,phc2sys[145159]:,-152,-44976,1055
May,12,23:51:01,phc2sys[145159]:,-47,-44917,1037
May,12,23:51:02,phc2sys[145159]:,-21,-44905,1037
May,12,23:51:03,phc2sys[145159]:,-5,-44895,1037
May,12,23:51:04,phc2sys[145159]:,20,-44872,1037
May,12,23:51:05,phc2sys[145159]:,-2,-44888,1037
May,12,23:51:06,phc2sys[145159]:,22,-44864,1037
May,12,23:51:07,phc2sys[145159]:,-10,-44890,1037
May,12,23:51:08,phc2sys[145159]:,32,-44851,1037
May,12,23:51:09,phc2sys[145159]:,-36,-44909,1037
May,12,23:51:10,phc2sys[145159]:,13,-44871,1055
May,12,23:51:11,phc2sys[145159]:,33,-44847,1055
May,12,23:51:12,phc2sys[145159]:,47,-44823,1055
May,12,23:51:13,phc2sys[145159]:,-38,-44894,1055
May,12,23:51:14,phc2sys[145159]:,-22,-44889,1037
May,12,23:51:15,phc2sys[145159]:,17,-44857,1037
May,12,23:51:16,phc2sys[145159]:,-9,-44878,1037
May,12,23:51:17,phc2sys[145159]:,30,-44842,1037
May,12,23:51:18,phc2sys[145159]:,-31,-44894,1037
May,12,23:51:19,phc2sys[145159]:,23,-44849,1037
May,12,23:51:20,phc2sys[145159]:,-23,-44888,1055
May,12,23:51:21,phc2sys[145159]:,7,-44865,1037
May,12,23:51:22,phc2sys[145159]:,-63,-44933,1037
May,12,23:51:23,phc2sys[145159]:,5,-44884,1037
May,12,23:51:24,phc2sys[145159]:,13,-44874,1037
May,12,23:51:25,phc2sys[145159]:,17,-44866,1037
May,12,23:51:26,phc2sys[145159]:,8,-44870,1055
May,12,23:51:27,phc2sys[145159]:,-19,-44895,1037
May,12,23:51:28,phc2sys[145159]:,-16,-44898,1037
May,12,23:51:29,phc2sys[145159]:,7,-44879,1037
May,12,23:51:30,phc2sys[145159]:,-6,-44890,1037
May,12,23:51:31,phc2sys[145159]:,53,-44833,1037
May,12,23:51:32,phc2sys[145159]:,-39,-44909,1037
May,12,23:51:33,phc2sys[145159]:,6,-44876,1056
May,12,23:51:34,phc2sys[145159]:,-35,-44915,1037
May,12,23:51:35,phc2sys[145159]:,27,-44864,1037
May,12,23:51:36,phc2sys[145159]:,-28,-44910,1037
May,12,23:51:37,phc2sys[145159]:,53,-44838,1000
May,12,23:51:38,phc2sys[145159]:,-6,-44881,1055
May,12,23:51:39,phc2sys[145159]:,25,-44852,1037
May,12,23:51:40,phc2sys[145159]:,-46,-44915,1037
May,12,23:51:41,phc2sys[145159]:,6,-44877,1037
May,12,23:51:42,phc2sys[145159]:,18,-44863,1037
May,12,23:51:43,phc2sys[145159]:,8,-44868,1037
May,12,23:51:44,phc2sys[145159]:,0,-44873,1037
May,12,23:51:45,phc2sys[145159]:,-30,-44903,1037
May,12,23:51:46,phc2sys[145159]:,7,-44875,1037
May,12,23:51:47,phc2sys[145159]:,-33,-44913,1055
May,12,23:51:48,phc2sys[145159]:,34,-44856,1037
May,12,23:51:49,phc2sys[145159]:,-24,-44904,1037
May,12,23:51:50,phc2sys[145159]:,41,-44846,1056
May,12,23:51:51,phc2sys[145159]:,11,-44864,1037
May,12,23:51:52,phc2sys[145159]:,-32,-44904,1037
May,12,23:51:53,phc2sys[145159]:,-6,-44887,1037
May,12,23:51:54,phc2sys[145159]:,-14,-44897,1037
May,12,23:51:55,phc2sys[145159]:,-1,-44888,1037
May,12,23:51:56,phc2sys[145159]:,4,-44884,1055
May,12,23:51:57,phc2sys[145159]:,54,-44832,1055
May,12,23:51:58,phc2sys[145159]:,-39,-44909,1037
May,12,23:51:59,phc2sys[145159]:,3,-44879,1055
May,12,23:52:00,phc2sys[145159]:,4,-44877,1055
May,12,23:52:01,phc2sys[145159]:,5,-44875,1037
May,12,23:52:02,phc2sys[145159]:,34,-44844,1037
May,12,23:52:03,phc2sys[145159]:,-41,-44909,1037
May,12,23:52:04,phc2sys[145159]:,33,-44847,1037
May,12,23:52:05,phc2sys[145159]:,-41,-44911,1055
May,12,23:52:06,phc2sys[145159]:,-1,-44884,1038
