Timestamp, Temp, CPU_Usage
2024-05-11 11:21:00, 51.0, 0%
2024-05-11 11:21:30, 49.9, 0%
2024-05-11 11:22:00, 49.4, 0%
2024-05-11 11:22:30, 49.9, 0%
2024-05-11 11:23:00, 49.9, 25%
2024-05-11 11:23:30, 49.9, 50%
2024-05-11 11:24:00, 51.0, 33.3%
2024-05-11 11:24:30, 48.8, 33.3%
2024-05-11 11:25:00, 49.4, 33.3%
2024-05-11 11:25:30, 48.3, 25%
2024-05-11 11:26:00, 50.5, 50%
2024-05-11 11:26:30, 49.4, 33.3%
2024-05-11 11:27:00, 49.4, 0%
2024-05-11 11:27:30, 49.9, 33.3%
2024-05-11 11:28:00, 49.9, 25%
2024-05-11 11:28:30, 49.9, 0%
2024-05-11 11:29:00, 49.9, 0%
2024-05-11 11:29:30, 49.4, 0%
2024-05-11 11:30:00, 49.4, 0%
2024-05-11 11:30:30, 51.0, 25%
2024-05-11 11:31:00, 49.9, 33.3%
2024-05-11 11:31:30, 49.4, 33.3%
2024-05-11 11:32:00, 50.5, 0%
2024-05-11 11:32:30, 49.9, 40%
2024-05-11 11:33:00, 49.9, 33.3%
2024-05-11 11:33:30, 49.9, 0%
2024-05-11 11:34:00, 50.5, 0%
2024-05-11 11:34:30, 50.5, 33.3%
2024-05-11 11:35:00, 49.9, 0%
2024-05-11 11:35:30, 49.9, 33.3%
2024-05-11 11:36:00, 49.9, 0%
2024-05-11 11:36:30, 49.9, 25%
2024-05-11 11:37:00, 51.0, 33.3%
2024-05-11 11:37:30, 49.4, 33.3%
2024-05-11 11:38:00, 49.4, 33.3%
2024-05-11 11:38:30, 49.9, 33.3%
2024-05-11 11:39:00, 49.9, 0%
2024-05-11 11:39:30, 49.9, 33.3%
2024-05-11 11:40:00, 49.4, 33.3%
2024-05-11 11:40:30, 49.9, 0%
2024-05-11 11:41:00, 49.9, 25%
2024-05-11 11:41:30, 50.5, 50%
2024-05-11 11:42:00, 50.5, 25%
2024-05-11 11:42:30, 49.4, 33.3%
2024-05-11 11:43:00, 50.5, 0%
2024-05-11 11:43:30, 49.4, 0%
2024-05-11 11:44:00, 49.4, 33.3%
2024-05-11 11:44:30, 50.5, 33.3%
2024-05-11 11:45:00, 49.9, 0%
2024-05-11 11:45:30, 49.4, 33.3%
2024-05-11 11:46:00, 49.4, 25%
2024-05-11 11:46:30, 50.5, 0%
2024-05-11 11:47:00, 51.0, 50%
2024-05-11 11:47:30, 49.9, 0%
2024-05-11 11:48:00, 51.0, 25%
2024-05-11 11:48:30, 49.9, 33.3%
2024-05-11 11:49:00, 50.5, 25%
2024-05-11 11:49:30, 49.9, 33.3%
2024-05-11 11:50:00, 50.5, 25%
2024-05-11 11:50:30, 48.8, 0%
2024-05-11 11:51:00, 51.0, 33.3%
2024-05-11 11:51:30, 49.9, 33.3%
2024-05-11 11:52:00, 49.9, 25%
2024-05-11 11:52:30, 50.5, 50%
2024-05-11 11:53:00, 51.0, 25%
2024-05-11 11:53:30, 51.6, 33.3%
2024-05-11 11:54:00, 50.5, 0%
2024-05-11 11:54:30, 51.0, 40%
2024-05-11 11:55:00, 49.9, 33.3%
2024-05-11 11:55:30, 49.9, 25%
2024-05-11 11:56:00, 49.4, 50%
2024-05-11 11:56:30, 49.4, 50%
2024-05-11 11:57:00, 50.5, 25%
2024-05-11 11:57:30, 49.9, 33.3%
2024-05-11 11:58:00, 50.5, 0%
2024-05-11 11:58:30, 50.5, 33.3%
2024-05-11 11:59:00, 49.4, 25%
2024-05-11 11:59:30, 49.9, 0%
2024-05-11 12:00:00, 49.9, 0%
2024-05-11 12:00:30, 49.4, 25%
2024-05-11 12:01:00, 50.5, 25%
2024-05-11 12:01:30, 51.6, 33.3%
2024-05-11 12:02:00, 52.1, 0%
2024-05-11 12:02:30, 49.9, 50%
2024-05-11 12:03:00, 49.9, 0%
2024-05-11 12:03:30, 49.4, 33.3%
2024-05-11 12:04:00, 50.5, 0%
2024-05-11 12:04:30, 50.5, 33.3%
2024-05-11 12:05:00, 49.9, 40%
2024-05-11 12:05:30, 49.4, 50%
2024-05-11 12:06:00, 49.9, 33.3%
2024-05-11 12:06:30, 49.9, 50%
2024-05-11 12:07:00, 49.9, 50%
2024-05-11 12:07:30, 51.0, 0%
2024-05-11 12:08:00, 49.9, 33.3%
2024-05-11 12:08:30, 49.9, 33.3%
2024-05-11 12:09:00, 49.9, 25%
2024-05-11 12:09:30, 49.9, 33.3%
2024-05-11 12:10:00, 49.9, 50%
2024-05-11 12:10:30, 50.5, 33.3%
2024-05-11 12:11:00, 51.0, 25%
2024-05-11 12:11:30, 49.4, 33.3%
2024-05-11 12:12:00, 49.9, 50%
2024-05-11 12:12:30, 49.9, 50%
2024-05-11 12:13:00, 49.4, 50%
2024-05-11 12:13:30, 51.6, 0%
2024-05-11 12:14:00, 49.9, 33.3%
2024-05-11 12:14:30, 49.9, 25%
2024-05-11 12:15:00, 49.9, 0%
2024-05-11 12:15:30, 49.9, 33.3%
2024-05-11 12:16:00, 50.5, 0%
2024-05-11 12:16:30, 49.4, 0%
2024-05-11 12:17:00, 49.9, 33.3%
2024-05-11 12:17:30, 51.0, 0%
2024-05-11 12:18:00, 48.3, 33.3%
2024-05-11 12:18:30, 51.0, 25%
2024-05-11 12:19:00, 50.5, 33.3%
2024-05-11 12:19:30, 49.9, 0%
2024-05-11 12:20:00, 49.4, 33.3%
2024-05-11 12:20:30, 49.9, 33.3%
2024-05-11 12:21:00, 49.9, 0%
2024-05-11 12:21:30, 49.4, 25%
2024-05-11 12:22:00, 48.8, 25%
2024-05-11 12:22:30, 50.5, 33.3%
2024-05-11 12:23:30, 49.9, 0%
2024-05-11 12:24:00, 50.5, 33.3%
2024-05-11 12:24:30, 49.4, 0%
2024-05-11 12:25:00, 51.0, 33.3%
2024-05-11 12:25:30, 49.9, 33.3%
2024-05-11 12:26:00, 50.5, 25%
2024-05-11 12:26:30, 50.5, 0%
2024-05-11 12:27:00, 49.9, 0%
2024-05-11 12:27:30, 49.9, 66.7%
2024-05-11 12:28:00, 49.9, 25%
2024-05-11 12:28:30, 49.4, 50%
2024-05-11 12:29:00, 51.6, 25%
2024-05-11 12:29:30, 49.9, 0%
2024-05-11 12:30:00, 49.9, 0%
2024-05-11 12:30:30, 50.5, 25%
2024-05-11 12:31:00, 49.9, 0%
2024-05-11 12:31:30, 49.9, 33.3%
2024-05-11 12:32:00, 49.4, 0%
2024-05-11 12:32:30, 49.4, 0%
2024-05-11 12:33:00, 49.9, 25%
2024-05-11 12:33:31, 51.6, 50%
2024-05-11 12:34:00, 49.9, 0%
2024-05-11 12:34:30, 49.9, 50%
2024-05-11 12:35:00, 49.4, 0%
2024-05-11 12:35:30, 50.5, 25%
2024-05-11 12:36:00, 49.9, 25%
2024-05-11 12:36:30, 49.9, 0%
2024-05-11 12:37:00, 49.4, 25%
2024-05-11 12:37:30, 49.4, 33.3%
2024-05-11 12:38:00, 49.9, 33.3%
2024-05-11 12:38:30, 52.1, 33.3%
2024-05-11 12:39:00, 49.9, 0%
2024-05-11 12:39:30, 49.9, 33.3%
2024-05-11 12:40:00, 51.0, 25%
2024-05-11 12:40:30, 49.9, 33.3%
2024-05-11 12:41:00, 49.4, 0%
2024-05-11 12:41:30, 49.4, 0%
2024-05-11 12:42:00, 49.4, 0%
2024-05-11 12:42:30, 49.9, 0%
2024-05-11 12:43:00, 51.6, 50%
2024-05-11 12:43:30, 49.4, 50%
