Month, Day, Time, Unit, Offset, Freq, Delay
May,12,14:17:20,phc2sys[73568]:,-16,-44337,1056
May,12,14:17:28,phc2sys[73617]:,-1528490,-44335,1037
May,12,14:17:29,phc2sys[73617]:,-1458041,+26105,1037
May,12,14:17:30,phc2sys[73617]:,59,+26164,1037
May,12,14:17:31,phc2sys[73617]:,18,+26140,1037
May,12,14:17:32,phc2sys[73617]:,-36,+26092,1055
May,12,14:17:33,phc2sys[73617]:,-16837,+9280,1055
May,12,14:17:34,phc2sys[73617]:,-70428,-49362,1037
May,12,14:17:35,phc2sys[73617]:,-65307,-65370,1037
May,12,14:17:36,phc2sys[73617]:,-44207,-63862,1037
May,12,14:17:37,phc2sys[73617]:,-24671,-57588,1037
May,12,14:17:38,phc2sys[73617]:,-11356,-51674,1056
May,12,14:17:39,phc2sys[73617]:,-3981,-47706,1037
May,12,14:17:40,phc2sys[73617]:,-609,-45528,1037
May,12,14:17:41,phc2sys[73617]:,637,-44465,1037
May,12,14:17:42,phc2sys[73617]:,784,-44127,1037
May,12,14:17:43,phc2sys[73617]:,633,-44043,1037
May,12,14:17:44,phc2sys[73617]:,1086848,+1042362,1036
May,12,14:17:45,phc2sys[73617]:,108856,+390425,1037
May,12,14:17:46,phc2sys[73617]:,-327005,-12780,1055
May,12,14:17:47,phc2sys[73617]:,-358844,-142720,1037
May,12,14:17:48,phc2sys[73617]:,-260431,-151960,1055
May,12,14:17:49,phc2sys[73617]:,-152783,-122442,1055
May,12,14:17:50,phc2sys[73617]:,-74649,-90142,1037
May,12,14:17:51,phc2sys[73617]:,-28812,-66700,1037
May,12,14:17:52,phc2sys[73617]:,-6524,-53056,1037
May,12,14:17:53,phc2sys[73617]:,2077,-46412,1037
May,12,14:17:54,phc2sys[73617]:,4044,-43822,1037
May,12,14:17:55,phc2sys[73617]:,3460,-43193,1037
May,12,14:17:56,phc2sys[73617]:,2399,-43216,1055
May,12,14:17:57,phc2sys[73617]:,1250,-43645,1055
May,12,14:17:58,phc2sys[73617]:,595,-43925,1037
May,12,14:17:59,phc2sys[73617]:,229,-44112,1055
May,12,14:18:00,phc2sys[73617]:,-14,-44287,1037
May,12,14:18:01,phc2sys[73617]:,-52,-44329,1037
May,12,14:18:02,phc2sys[73617]:,2,-44291,1037
May,12,14:18:03,phc2sys[73617]:,-54,-44346,1037
May,12,14:18:04,phc2sys[73617]:,-33,-44341,1055
May,12,14:18:05,phc2sys[73617]:,-29,-44347,1037
May,12,14:18:06,phc2sys[73617]:,44,-44283,1037
May,12,14:18:07,phc2sys[73617]:,-34,-44348,1037
May,12,14:18:08,phc2sys[73617]:,-141,-44465,1037
May,12,14:18:09,phc2sys[73617]:,-231,-44597,1037
May,12,14:18:10,phc2sys[73617]:,-115,-44550,1037
May,12,14:18:11,phc2sys[73617]:,97,-44373,1037
May,12,14:18:12,phc2sys[73617]:,175,-44266,1055
May,12,14:18:13,phc2sys[73617]:,118,-44270,1037
May,12,14:18:14,phc2sys[73617]:,45,-44308,1037
May,12,14:18:15,phc2sys[73617]:,85,-44254,1037
May,12,14:18:16,phc2sys[73617]:,-88,-44402,1037
May,12,14:18:17,phc2sys[73617]:,-74,-44414,1056
May,12,14:18:18,phc2sys[73617]:,-53,-44415,1018
May,12,14:18:19,phc2sys[73617]:,29,-44349,1037
May,12,14:18:20,phc2sys[73617]:,-17,-44387,1055
May,12,14:18:21,phc2sys[73617]:,28,-44347,1055
May,12,14:18:22,phc2sys[73617]:,53,-44313,1037
May,12,14:18:23,phc2sys[73617]:,84,-44266,1037
May,12,14:18:24,phc2sys[73617]:,27,-44298,1037
May,12,14:18:25,phc2sys[73617]:,14,-44303,1037
May,12,14:18:26,phc2sys[73617]:,-34,-44347,1037
May,12,14:18:27,phc2sys[73617]:,17,-44306,1037
May,12,14:18:28,phc2sys[73617]:,-29,-44347,1037
May,12,14:18:29,phc2sys[73617]:,14,-44313,1037
May,12,14:18:30,phc2sys[73617]:,30,-44293,1037
May,12,14:18:31,phc2sys[73617]:,13,-44301,1055
May,12,14:18:32,phc2sys[73617]:,-25,-44335,1037
May,12,14:18:33,phc2sys[73617]:,-2,-44319,1037
May,12,14:18:34,phc2sys[73617]:,20,-44298,1037
May,12,14:18:35,phc2sys[73617]:,-1,-44313,1037
May,12,14:18:36,phc2sys[73617]:,-21,-44333,1055
May,12,14:18:37,phc2sys[73617]:,-35,-44353,1037
May,12,14:18:38,phc2sys[73617]:,-15,-44344,1037
May,12,14:18:39,phc2sys[73617]:,60,-44273,1037
May,12,14:18:40,phc2sys[73617]:,-33,-44348,1037
May,12,14:18:41,phc2sys[73617]:,11,-44314,1056
May,12,14:18:42,phc2sys[73617]:,-36,-44358,1037
May,12,14:18:43,phc2sys[73617]:,-28,-44361,1055
May,12,14:18:44,phc2sys[73617]:,48,-44293,1055
May,12,14:18:45,phc2sys[73617]:,-37,-44364,1037
May,12,14:18:46,phc2sys[73617]:,16,-44322,1037
May,12,14:18:47,phc2sys[73617]:,-14,-44347,1037
May,12,14:18:48,phc2sys[73617]:,-3,-44340,1037
May,12,14:18:49,phc2sys[73617]:,13,-44325,1037
May,12,14:18:50,phc2sys[73617]:,56,-44278,1037
May,12,14:18:51,phc2sys[73617]:,1,-44316,1037
May,12,14:18:52,phc2sys[73617]:,-39,-44356,1055
May,12,14:18:53,phc2sys[73617]:,0,-44329,1037
May,12,14:18:54,phc2sys[73617]:,-5,-44334,1037
May,12,14:18:55,phc2sys[73617]:,27,-44303,1037
May,12,14:18:56,phc2sys[73617]:,48,-44274,1018
May,12,14:18:57,phc2sys[73617]:,-35,-44343,1037
May,12,14:18:58,phc2sys[73617]:,46,-44272,1037
May,12,14:18:59,phc2sys[73617]:,-29,-44334,1037
May,12,14:19:00,phc2sys[73617]:,-12,-44325,1037
May,12,14:19:01,phc2sys[73617]:,27,-44290,1037
May,12,14:19:02,phc2sys[73617]:,3,-44306,1037
May,12,14:19:03,phc2sys[73617]:,-14,-44322,1037
May,12,14:19:04,phc2sys[73617]:,-23,-44335,1055
May,12,14:19:05,phc2sys[73617]:,8,-44311,1037
May,12,14:19:06,phc2sys[73617]:,-32,-44349,1037
May,12,14:19:07,phc2sys[73617]:,-14,-44340,1037
May,12,14:19:08,phc2sys[73617]:,6,-44324,1037
May,12,14:19:09,phc2sys[73617]:,-15,-44344,1037
May,12,14:19:10,phc2sys[73617]:,-9,-44342,1055
May,12,14:19:11,phc2sys[73617]:,-2,-44338,1037
May,12,14:19:12,phc2sys[73617]:,224,-44112,1037
May,12,14:19:13,phc2sys[73617]:,225,-44044,1037
May,12,14:19:14,phc2sys[73617]:,13,-44189,1056
May,12,14:19:15,phc2sys[73617]:,-92,-44290,1037
May,12,14:19:16,phc2sys[73617]:,-159,-44384,1037
May,12,14:19:17,phc2sys[73617]:,-85,-44358,1037
May,12,14:19:18,phc2sys[73617]:,-24,-44323,1055
May,12,14:19:19,phc2sys[73617]:,-37,-44343,1037
May,12,14:19:20,phc2sys[73617]:,-37,-44354,1037
May,12,14:19:21,phc2sys[73617]:,5,-44323,1056
May,12,14:19:22,phc2sys[73617]:,6,-44320,1055
May,12,14:19:23,phc2sys[73617]:,30,-44295,1037
May,12,14:19:24,phc2sys[73617]:,-19,-44335,1037
May,12,14:19:25,phc2sys[73617]:,-12,-44333,1037
May,12,14:19:26,phc2sys[73617]:,-21,-44346,1055
May,12,14:19:27,phc2sys[73617]:,2,-44329,1037
May,12,14:19:28,phc2sys[73617]:,15,-44316,1037
May,12,14:19:29,phc2sys[73617]:,45,-44281,1037
May,12,14:19:30,phc2sys[73617]:,-16,-44329,1037
May,12,14:19:31,phc2sys[73617]:,-1,-44318,1037
May,12,14:19:32,phc2sys[73617]:,-36,-44354,1037
May,12,14:19:33,phc2sys[73617]:,28,-44301,1037
May,12,14:19:34,phc2sys[73617]:,-19,-44339,1055
May,12,14:19:35,phc2sys[73617]:,-6,-44332,1037
May,12,14:19:36,phc2sys[73617]:,16,-44312,1037
May,12,14:19:37,phc2sys[73617]:,45,-44278,1037
May,12,14:19:38,phc2sys[73617]:,-12,-44321,1037
May,12,14:19:39,phc2sys[73617]:,-19,-44332,1055
May,12,14:19:40,phc2sys[73617]:,-15,-44334,1037
May,12,14:19:41,phc2sys[73617]:,6,-44317,1055
May,12,14:19:42,phc2sys[73617]:,9,-44312,1037
May,12,14:19:43,phc2sys[73617]:,24,-44295,1037
May,12,14:19:44,phc2sys[73617]:,-36,-44347,1037
May,12,14:19:45,phc2sys[73617]:,9,-44313,1037
May,12,14:19:46,phc2sys[73617]:,19,-44301,1055
