Timestamp, Temp, CPU_Usage
2024-05-11 23:35:00, 46.2, 20%
2024-05-11 23:35:30, 48.2, 18.2%
2024-05-11 23:36:00, 47.2, 20%
2024-05-11 23:36:30, 48.2, 30.8%
2024-05-11 23:37:00, 48.7, 18.2%
2024-05-11 23:38:00, 48.2, 35.7%
2024-05-11 23:38:30, 47.7, 23.1%
2024-05-11 23:39:00, 47.7, 30%
2024-05-11 23:39:30, 47.7, 22.2%
2024-05-11 23:40:00, 48.7, 22.2%
2024-05-11 23:40:30, 48.2, 30.8%
2024-05-11 23:41:01, 47.2, 25%
2024-05-11 23:41:30, 47.7, 18.2%
2024-05-11 23:42:00, 47.7, 18.2%
2024-05-11 23:42:30, 48.2, 30%
2024-05-11 23:43:00, 47.2, 27.3%
2024-05-11 23:43:30, 47.7, 27.3%
2024-05-11 23:44:00, 47.2, 33.3%
2024-05-11 23:44:30, 47.7, 27.3%
2024-05-11 23:45:00, 47.7, 27.3%
2024-05-11 23:45:30, 48.2, 27.3%
2024-05-11 23:46:00, 47.7, 20%
2024-05-11 23:46:30, 47.2, 27.3%
2024-05-11 23:47:00, 47.2, 22.2%
2024-05-11 23:47:30, 48.2, 22.2%
2024-05-11 23:48:00, 48.2, 25%
2024-05-11 23:48:30, 47.7, 25%
2024-05-11 23:49:00, 47.2, 27.3%
2024-05-11 23:49:30, 47.2, 27.3%
2024-05-11 23:50:00, 47.7, 27.3%
2024-05-11 23:50:30, 47.7, 18.2%
2024-05-11 23:51:00, 47.7, 25%
2024-05-11 23:51:30, 47.7, 22.2%
2024-05-11 23:52:00, 46.7, 33.3%
2024-05-11 23:52:30, 47.7, 18.2%
2024-05-11 23:53:00, 47.2, 25%
2024-05-11 23:53:30, 47.2, 25%
2024-05-11 23:54:00, 48.2, 25%
2024-05-11 23:54:30, 47.2, 25%
2024-05-11 23:55:00, 46.7, 27.3%
2024-05-11 23:55:30, 48.7, 33.3%
2024-05-11 23:56:00, 47.2, 25%
2024-05-11 23:56:30, 47.7, 18.2%
2024-05-11 23:57:00, 47.7, 27.3%
2024-05-11 23:57:30, 48.2, 27.3%
2024-05-11 23:58:00, 48.2, 27.3%
2024-05-11 23:58:30, 47.2, 22.2%
2024-05-11 23:59:00, 47.2, 27.3%
2024-05-11 23:59:30, 48.2, 27.3%
2024-05-12 00:00:00, 48.7, 30%
2024-05-12 00:00:30, 47.2, 25%
2024-05-12 00:01:00, 48.7, 27.3%
2024-05-12 00:01:30, 47.7, 20%
2024-05-12 00:02:00, 48.7, 25%
2024-05-12 00:02:30, 47.7, 50%
2024-05-12 00:03:00, 47.7, 11.1%
2024-05-12 00:03:30, 47.2, 22.2%
2024-05-12 00:04:00, 47.7, 27.3%
2024-05-12 00:04:30, 48.2, 20%
2024-05-12 00:05:00, 48.2, 20%
2024-05-12 00:05:30, 47.2, 20%
2024-05-12 00:06:00, 47.2, 22.2%
2024-05-12 00:06:30, 47.2, 18.2%
2024-05-12 00:07:00, 47.2, 25%
2024-05-12 00:07:30, 46.7, 20%
2024-05-12 00:08:00, 47.7, 18.2%
2024-05-12 00:08:30, 47.2, 27.3%
2024-05-12 00:09:00, 47.7, 25%
2024-05-12 00:09:30, 48.7, 0%
2024-05-12 00:10:00, 47.2, 27.3%
2024-05-12 00:10:30, 47.7, 27.3%
2024-05-12 00:11:00, 47.7, 25%
2024-05-12 00:11:30, 48.7, 20%
2024-05-12 00:12:00, 47.7, 25%
