Timestamp, Temp, CPU_Usage
2024-05-12 09:45:30, 47.7, 20%
2024-05-12 09:46:00, 47.2, 30%
2024-05-12 09:46:30, 48.2, 28.6%
2024-05-12 09:47:00, 46.7, 30.8%
2024-05-12 09:48:00, 47.7, 28.6%
2024-05-12 09:48:30, 47.7, 27.3%
2024-05-12 09:49:00, 47.2, 23.1%
2024-05-12 09:49:30, 47.7, 23.1%
2024-05-12 09:50:00, 47.7, 28.6%
2024-05-12 09:50:30, 48.2, 27.3%
2024-05-12 09:51:01, 48.2, 25%
2024-05-12 09:51:30, 47.2, 27.3%
2024-05-12 09:52:00, 47.2, 27.3%
2024-05-12 09:52:30, 46.7, 27.3%
2024-05-12 09:53:00, 48.2, 30.8%
2024-05-12 09:53:30, 48.7, 20%
2024-05-12 09:54:00, 48.2, 25%
2024-05-12 09:54:30, 48.2, 30%
2024-05-12 09:55:00, 47.7, 20%
2024-05-12 09:55:30, 48.2, 27.3%
2024-05-12 09:56:00, 48.7, 20%
2024-05-12 09:56:30, 48.7, 22.2%
2024-05-12 09:57:00, 48.2, 27.3%
2024-05-12 09:57:30, 47.2, 22.2%
2024-05-12 09:58:00, 47.7, 20%
2024-05-12 09:58:30, 48.7, 33.3%
2024-05-12 09:59:00, 48.2, 27.3%
2024-05-12 09:59:30, 48.2, 20%
2024-05-12 10:00:00, 48.7, 27.3%
2024-05-12 10:00:30, 48.2, 22.2%
2024-05-12 10:01:00, 48.7, 18.2%
2024-05-12 10:01:30, 48.7, 27.3%
2024-05-12 10:02:00, 47.2, 20%
2024-05-12 10:02:30, 48.7, 27.3%
2024-05-12 10:03:00, 48.2, 27.3%
2024-05-12 10:03:30, 48.2, 27.3%
2024-05-12 10:04:00, 49.1, 30%
2024-05-12 10:04:30, 48.2, 30%
2024-05-12 10:05:00, 47.7, 27.3%
2024-05-12 10:05:30, 49.1, 18.2%
2024-05-12 10:06:00, 48.2, 14.3%
2024-05-12 10:06:30, 47.2, 27.3%
2024-05-12 10:07:00, 47.7, 30%
2024-05-12 10:07:30, 48.2, 18.2%
2024-05-12 10:08:00, 48.2, 30%
2024-05-12 10:08:30, 48.2, 30%
2024-05-12 10:09:00, 47.2, 18.2%
2024-05-12 10:09:30, 47.7, 20%
2024-05-12 10:10:00, 47.7, 27.3%
2024-05-12 10:10:30, 48.7, 20%
2024-05-12 10:11:00, 48.7, 27.3%
2024-05-12 10:11:30, 47.7, 25%
2024-05-12 10:12:00, 48.2, 30%
2024-05-12 10:12:30, 47.7, 18.2%
2024-05-12 10:13:00, 47.7, 27.3%
2024-05-12 10:13:30, 48.7, 27.3%
2024-05-12 10:14:00, 48.7, 20%
2024-05-12 10:14:30, 48.2, 27.3%
2024-05-12 10:15:00, 47.7, 25%
2024-05-12 10:15:30, 48.7, 25%
2024-05-12 10:16:30, 47.7, 12.5%
2024-05-12 10:17:00, 48.2, 22.2%
2024-05-12 10:17:30, 48.2, 25%
2024-05-12 10:18:00, 48.2, 27.3%
2024-05-12 10:18:30, 48.2, 27.3%
2024-05-12 10:19:00, 48.7, 12.5%
2024-05-12 10:19:30, 48.2, 22.2%
2024-05-12 10:20:00, 47.2, 30%
2024-05-12 10:20:30, 48.2, 33.3%
2024-05-12 10:21:00, 47.2, 25%
2024-05-12 10:21:30, 47.2, 27.3%
2024-05-12 10:22:00, 48.7, 22.2%
2024-05-12 10:22:30, 47.7, 25%
2024-05-12 10:23:00, 47.7, 25%
2024-05-12 10:23:30, 47.7, 22.2%
2024-05-12 10:24:00, 48.2, 25%
2024-05-12 10:24:30, 48.2, 27.3%
2024-05-12 10:25:00, 47.7, 27.3%
2024-05-12 10:25:30, 47.7, 22.2%
2024-05-12 10:26:00, 48.2, 20%
2024-05-12 10:26:30, 48.2, 20%
2024-05-12 10:27:00, 48.2, 27.3%
2024-05-12 10:27:30, 47.7, 30.8%
2024-05-12 10:28:00, 47.7, 25%
2024-05-12 10:28:30, 47.7, 30%
2024-05-12 10:29:00, 49.1, 27.3%
2024-05-12 10:29:30, 48.7, 25%
2024-05-12 10:30:00, 48.7, 22.2%
2024-05-12 10:30:30, 48.2, 27.3%
2024-05-12 10:31:00, 48.2, 11.1%
2024-05-12 10:31:30, 47.7, 22.2%
2024-05-12 10:32:00, 48.2, 40%
2024-05-12 10:32:30, 47.7, 27.3%
