Timestamp, Temp, CPU_Usage
2024-05-13 21:21:30, 53.5, 20%
2024-05-13 21:22:00, 53.0, 28.6%
2024-05-13 21:22:30, 53.0, 22.2%
2024-05-13 21:23:00, 53.0, 20%
2024-05-13 21:23:30, 53.5, 27.3%
2024-05-13 21:24:00, 53.5, 18.2%
2024-05-13 21:24:30, 52.1, 27.3%
2024-05-13 21:25:00, 52.5, 14.3%
2024-05-13 21:25:30, 53.0, 27.3%
2024-05-13 21:26:00, 52.5, 18.2%
2024-05-13 21:26:30, 53.5, 33.3%
2024-05-13 21:27:00, 53.0, 22.2%
2024-05-13 21:27:30, 53.0, 25%
2024-05-13 21:28:00, 52.5, 27.3%
2024-05-13 21:28:30, 52.5, 14.3%
2024-05-13 21:29:00, 53.5, 27.3%
2024-05-13 21:29:30, 52.1, 11.1%
2024-05-13 21:30:00, 53.0, 28.6%
2024-05-13 21:30:30, 53.5, 20%
2024-05-13 21:31:00, 54.0, 33.3%
2024-05-13 21:31:30, 52.5, 22.2%
2024-05-13 21:32:00, 53.0, 28.6%
2024-05-13 21:32:30, 53.5, 20%
2024-05-13 21:33:00, 52.5, 30%
2024-05-13 21:33:30, 52.5, 20%
2024-05-13 21:34:00, 53.0, 25%
2024-05-13 21:34:30, 52.5, 27.3%
2024-05-13 21:35:00, 53.0, 33.3%
2024-05-13 21:35:30, 54.0, 27.3%
2024-05-13 21:36:00, 53.0, 20%
2024-05-13 21:36:30, 54.0, 18.2%
2024-05-13 21:37:00, 53.5, 22.2%
2024-05-13 21:37:30, 53.0, 27.3%
2024-05-13 21:38:00, 52.5, 27.3%
2024-05-13 21:38:30, 53.0, 28.6%
2024-05-13 21:39:00, 53.5, 20%
2024-05-13 21:39:30, 53.5, 20%
2024-05-13 21:40:00, 53.0, 20%
2024-05-13 21:40:30, 52.5, 28.6%
2024-05-13 21:41:00, 53.5, 20%
2024-05-13 21:41:30, 53.5, 25%
2024-05-13 21:42:00, 53.0, 22.2%
2024-05-13 21:42:30, 53.5, 30%
2024-05-13 21:43:00, 53.5, 33.3%
2024-05-13 21:43:30, 54.0, 20%
2024-05-13 21:44:00, 53.5, 27.3%
2024-05-13 21:44:30, 53.0, 27.3%
2024-05-13 21:45:00, 53.5, 25%
2024-05-13 21:45:30, 53.0, 27.3%
2024-05-13 21:46:00, 53.5, 33.3%
2024-05-13 21:46:30, 53.0, 20%
2024-05-13 21:47:00, 54.0, 20%
2024-05-13 21:47:30, 52.5, 33.3%
2024-05-13 21:48:00, 54.0, 20%
2024-05-13 21:48:30, 54.0, 27.3%
2024-05-13 21:49:00, 52.5, 20%
2024-05-13 21:49:30, 53.0, 18.2%
2024-05-13 21:50:00, 53.0, 27.3%
2024-05-13 21:50:30, 51.6, 22.2%
2024-05-13 21:51:00, 52.5, 25%
2024-05-13 21:51:30, 53.0, 27.3%
2024-05-13 21:52:00, 52.5, 30%
2024-05-13 21:52:30, 53.5, 20%
2024-05-13 21:53:00, 52.5, 16.7%
2024-05-13 21:53:30, 52.5, 27.3%
2024-05-13 21:54:00, 52.5, 20%
2024-05-13 21:54:30, 54.0, 30%
2024-05-13 21:55:00, 53.5, 28.6%
2024-05-13 21:55:30, 53.0, 27.3%
2024-05-13 21:56:00, 54.0, 28.6%
2024-05-13 21:56:30, 53.0, 27.3%
2024-05-13 21:57:00, 53.0, 22.2%
2024-05-13 21:57:30, 54.0, 25%
2024-05-13 21:58:00, 53.5, 33.3%
2024-05-13 21:58:30, 53.0, 20%
2024-05-13 21:59:00, 53.0, 30%
2024-05-13 21:59:30, 53.0, 27.3%
2024-05-13 22:00:00, 53.5, 27.3%
2024-05-13 22:00:30, 52.5, 20%
2024-05-13 22:01:00, 54.0, 27.3%
2024-05-13 22:01:30, 53.5, 0%
2024-05-13 22:02:00, 52.5, 28.6%
2024-05-13 22:02:30, 53.5, 25%
2024-05-13 22:03:00, 53.0, 27.3%
2024-05-13 22:03:30, 53.0, 20%
2024-05-13 22:04:00, 52.5, 25%
2024-05-13 22:04:30, 53.0, 20%
2024-05-13 22:05:00, 54.0, 20%
2024-05-13 22:05:30, 54.0, 27.3%
2024-05-13 22:06:00, 54.0, 42.9%
2024-05-13 22:06:30, 53.5, 18.2%
2024-05-13 22:07:00, 52.5, 28.6%
2024-05-13 22:07:30, 54.5, 27.3%
2024-05-13 22:08:00, 53.5, 27.3%
2024-05-13 22:08:30, 53.0, 27.3%
2024-05-13 22:09:00, 53.5, 27.3%
2024-05-13 22:09:30, 53.0, 20%
2024-05-13 22:10:00, 54.0, 33.3%
2024-05-13 22:10:30, 53.5, 20%
2024-05-13 22:11:00, 53.0, 27.3%
2024-05-13 22:11:30, 53.0, 27.3%
2024-05-13 22:12:00, 53.5, 27.3%
2024-05-13 22:12:30, 53.5, 22.2%
2024-05-13 22:13:00, 52.5, 27.3%
2024-05-13 22:13:30, 54.0, 27.3%
2024-05-13 22:14:00, 52.5, 20%
2024-05-13 22:14:30, 53.5, 25%
2024-05-13 22:15:00, 53.0, 27.3%
2024-05-13 22:15:30, 54.0, 27.3%
2024-05-13 22:16:00, 54.0, 33.3%
2024-05-13 22:16:30, 52.5, 30%
2024-05-13 22:17:00, 53.0, 28.6%
2024-05-13 22:17:30, 53.0, 20%
2024-05-13 22:18:00, 53.5, 27.3%
2024-05-13 22:18:30, 53.5, 27.3%
2024-05-13 22:19:00, 53.0, 25%
2024-05-13 22:19:30, 54.0, 27.3%
