Timestamp, Temp, CPU_Usage
2024-05-12 23:49:00, 42.3, 21.4%
2024-05-12 23:49:30, 41.3, 16.7%
2024-05-12 23:50:00, 41.3, 0%
2024-05-12 23:50:30, 43.3, 20%
2024-05-12 23:51:30, 41.3, 33.3%
2024-05-12 23:52:30, 41.3, 22.2%
2024-05-12 23:53:00, 41.8, 20%
2024-05-12 23:53:30, 42.3, 25%
2024-05-12 23:54:00, 42.3, 27.3%
2024-05-12 23:54:30, 42.3, 20%
2024-05-12 23:55:00, 41.3, 27.3%
2024-05-12 23:55:30, 42.8, 0%
2024-05-12 23:56:00, 42.8, 27.3%
2024-05-12 23:57:30, 40.9, 27.3%
2024-05-12 23:58:30, 42.3, 25%
2024-05-12 23:59:00, 42.3, 33.3%
2024-05-13 00:00:00, 41.8, 18.2%
2024-05-13 00:01:00, 42.3, 27.3%
2024-05-13 00:01:30, 41.8, 27.3%
2024-05-13 00:02:00, 42.3, 25%
2024-05-13 00:02:30, 42.3, 27.3%
2024-05-13 00:03:00, 42.3, 27.3%
2024-05-13 00:03:30, 41.8, 27.3%
2024-05-13 00:04:00, 42.3, 33.3%
2024-05-13 00:04:30, 42.3, 27.3%
2024-05-13 00:05:00, 43.3, 27.3%
2024-05-13 00:05:30, 42.3, 20%
2024-05-13 00:06:00, 42.8, 25%
2024-05-13 00:07:00, 42.3, 25%
2024-05-13 00:07:30, 41.8, 27.3%
2024-05-13 00:08:00, 40.9, 23.1%
2024-05-13 00:08:30, 42.3, 27.3%
2024-05-13 00:09:00, 41.3, 27.3%
2024-05-13 00:09:30, 43.3, 33.3%
2024-05-13 00:10:00, 41.8, 20%
2024-05-13 00:10:30, 42.3, 27.3%
2024-05-13 00:11:00, 41.3, 27.3%
2024-05-13 00:11:30, 41.8, 20%
2024-05-13 00:12:00, 41.8, 25%
2024-05-13 00:12:30, 42.3, 25%
2024-05-13 00:13:00, 41.8, 23.1%
2024-05-13 00:15:00, 41.8, 20%
2024-05-13 00:15:30, 41.8, 18.2%
2024-05-13 00:16:00, 42.3, 20%
2024-05-13 00:16:30, 42.3, 22.2%
2024-05-13 00:17:00, 42.3, 40%
2024-05-13 00:17:30, 40.4, 20%
2024-05-13 00:18:00, 41.3, 30%
2024-05-13 00:18:30, 42.3, 27.3%
2024-05-13 00:19:00, 41.8, 20%
2024-05-13 00:19:30, 41.8, 20%
2024-05-13 00:20:00, 42.3, 25%
2024-05-13 00:20:30, 41.8, 14.3%
2024-05-13 00:21:00, 42.3, 27.3%
2024-05-13 00:21:30, 41.8, 27.3%
2024-05-13 00:22:00, 41.8, 25%
2024-05-13 00:22:30, 41.3, 27.3%
2024-05-13 00:23:00, 41.8, 25%
2024-05-13 00:23:30, 42.8, 27.3%
2024-05-13 00:24:00, 41.3, 27.3%
2024-05-13 00:24:30, 41.3, 18.2%
2024-05-13 00:25:00, 41.8, 20%
2024-05-13 00:25:30, 42.8, 25%
2024-05-13 00:26:00, 41.3, 23.1%
2024-05-13 00:27:00, 41.8, 27.3%
2024-05-13 00:27:30, 41.8, 25%
2024-05-13 00:28:00, 41.8, 25%
2024-05-13 00:28:30, 40.9, 27.3%
2024-05-13 00:29:00, 43.3, 16.7%
2024-05-13 00:29:30, 41.8, 27.3%
2024-05-13 00:30:00, 41.8, 27.3%
2024-05-13 00:30:30, 41.3, 20%
2024-05-13 00:31:30, 41.8, 25%
2024-05-13 00:32:00, 40.9, 20%
2024-05-13 00:32:30, 41.8, 20%
2024-05-13 00:33:00, 41.8, 27.3%
2024-05-13 00:33:30, 40.9, 25%
2024-05-13 00:34:00, 41.3, 20%
2024-05-13 00:34:30, 40.9, 20%
2024-05-13 00:35:00, 41.8, 25%
2024-05-13 00:35:30, 41.3, 25%
2024-05-13 00:36:00, 41.3, 27.3%
2024-05-13 00:37:00, 41.8, 20%
2024-05-13 00:37:30, 41.3, 27.3%
2024-05-13 00:38:30, 41.3, 27.3%
2024-05-13 00:39:00, 41.3, 25%
2024-05-13 00:41:00, 41.3, 20%
2024-05-13 00:42:00, 42.3, 27.3%
2024-05-13 00:42:30, 41.8, 20%
2024-05-13 00:43:00, 41.8, 33.3%
