Timestamp, Temp, CPU_Usage
2024-05-12 09:46:00, 38.9, 27.3%
2024-05-12 09:47:30, 37.9, 27.3%
2024-05-12 09:48:00, 37.4, 27.3%
2024-05-12 09:48:30, 38.4, 25%
2024-05-12 09:50:00, 38.4, 25%
2024-05-12 09:50:30, 38.4, 25%
2024-05-12 09:51:00, 38.9, 27.3%
2024-05-12 09:51:30, 38.4, 20%
2024-05-12 09:52:00, 38.4, 25%
2024-05-12 09:52:30, 39.9, 20%
2024-05-12 09:55:00, 39.4, 25%
2024-05-12 09:56:00, 38.9, 25%
2024-05-12 09:56:30, 39.4, 25%
2024-05-12 09:57:00, 37.9, 20%
2024-05-12 09:57:30, 39.4, 25%
2024-05-12 09:58:00, 39.4, 25%
2024-05-12 09:58:30, 38.9, 30.8%
2024-05-12 09:59:30, 39.9, 25%
2024-05-12 10:00:00, 38.9, 30.8%
2024-05-12 10:00:30, 38.9, 25%
2024-05-12 10:01:00, 39.4, 22.2%
2024-05-12 10:01:30, 39.4, 30.8%
2024-05-12 10:02:00, 38.4, 27.3%
2024-05-12 10:02:30, 40.4, 27.3%
2024-05-12 10:03:00, 38.9, 20%
2024-05-12 10:03:30, 38.4, 27.3%
2024-05-12 10:06:00, 39.4, 25%
2024-05-12 10:07:00, 38.9, 18.2%
2024-05-12 10:07:30, 39.4, 27.3%
2024-05-12 10:08:30, 38.9, 20%
2024-05-12 10:09:30, 38.9, 25%
2024-05-12 10:10:00, 39.4, 20%
2024-05-12 10:11:00, 39.4, 25%
2024-05-12 10:11:30, 39.4, 27.3%
2024-05-12 10:12:00, 39.9, 18.2%
2024-05-12 10:12:30, 38.9, 25%
2024-05-12 10:13:00, 38.4, 18.2%
2024-05-12 10:13:30, 39.4, 27.3%
2024-05-12 10:14:00, 39.9, 30%
2024-05-12 10:14:30, 38.4, 27.3%
2024-05-12 10:15:30, 37.9, 27.3%
2024-05-12 10:16:00, 39.9, 25%
2024-05-12 10:17:30, 39.9, 27.3%
2024-05-12 10:18:00, 38.9, 20%
2024-05-12 10:19:00, 39.9, 25%
2024-05-12 10:19:30, 39.9, 18.2%
2024-05-12 10:20:00, 38.9, 25%
2024-05-12 10:20:30, 39.4, 18.2%
2024-05-12 10:21:30, 39.9, 30.8%
2024-05-12 10:22:00, 38.9, 25%
2024-05-12 10:23:30, 38.9, 25%
2024-05-12 10:24:30, 38.9, 27.3%
2024-05-12 10:26:00, 38.9, 27.3%
2024-05-12 10:27:00, 38.9, 27.3%
2024-05-12 10:27:30, 39.9, 25%
2024-05-12 10:28:00, 38.4, 25%
2024-05-12 10:28:30, 39.4, 33.3%
2024-05-12 10:29:00, 38.9, 25%
2024-05-12 10:30:30, 39.9, 25%
2024-05-12 10:31:00, 38.9, 25%
2024-05-12 10:31:30, 38.9, 25%
2024-05-12 10:32:00, 38.4, 30%
2024-05-12 10:32:30, 39.4, 33.3%
2024-05-12 10:33:00, 38.9, 25%
2024-05-12 10:34:30, 38.9, 38.5%
2024-05-12 10:35:00, 38.9, 30.8%
2024-05-12 10:35:30, 37.9, 27.3%
2024-05-12 10:36:00, 39.4, 25%
2024-05-12 10:36:30, 38.9, 27.3%
2024-05-12 10:37:00, 38.4, 27.3%
2024-05-12 10:38:30, 38.9, 27.3%
2024-05-12 10:39:00, 39.4, 27.3%
2024-05-12 10:39:30, 39.4, 25%
2024-05-12 10:40:00, 39.9, 27.3%
2024-05-12 10:40:30, 38.9, 25%
2024-05-12 10:41:00, 39.4, 18.2%
2024-05-12 10:41:30, 39.4, 30.8%
2024-05-12 10:42:00, 38.9, 27.3%
2024-05-12 10:43:01, 39.9, 27.3%
2024-05-12 10:43:30, 39.4, 27.3%
2024-05-12 10:44:00, 39.4, 30.8%
2024-05-12 10:44:30, 38.4, 27.3%
2024-05-12 10:45:00, 38.4, 18.2%
2024-05-12 10:48:00, 38.9, 33.3%
2024-05-12 10:48:30, 39.4, 25%
2024-05-12 10:49:00, 39.4, 25%
2024-05-12 10:49:30, 40.4, 20%
2024-05-12 10:50:00, 39.9, 22.2%
2024-05-12 10:51:00, 39.9, 33.3%
2024-05-12 10:51:30, 39.4, 33.3%
2024-05-12 10:52:30, 39.9, 20%
2024-05-12 10:53:30, 39.4, 27.3%
2024-05-12 10:54:00, 38.4, 27.3%
2024-05-12 10:55:00, 39.4, 25%
2024-05-12 10:56:00, 38.9, 20%
2024-05-12 10:57:00, 39.4, 27.3%
2024-05-12 10:58:00, 38.9, 18.2%
2024-05-12 10:58:30, 38.9, 25%
2024-05-12 10:59:00, 40.4, 27.3%
2024-05-12 10:59:30, 39.9, 25%
2024-05-12 11:00:30, 40.4, 33.3%
2024-05-12 11:01:30, 38.9, 20%
2024-05-12 11:02:00, 39.4, 27.3%
2024-05-12 11:02:30, 38.9, 20%
2024-05-12 11:03:00, 39.9, 33.3%
2024-05-12 11:03:30, 38.9, 18.2%
2024-05-12 11:04:00, 39.4, 25%
