Timestamp, Offset, Jitter, Last Offset, RMS Offset, Root Delay, Root Dispersion, Sources Last Offset, Sources RMS, Sources Error
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
, +0ns, 4000ms, +0.002381510, 0.002381510, 0.036740623, 0.000774643, +0ns[, +0ns], 0ns
, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.000643249, -1383us[-2381us], +/-, 
, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.000720721, -1383us[-2381us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.000817167, -1383us[-2381us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.000891472, -1383us[-2381us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.000967663, -1383us[-2381us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001050144, -1383us[-2381us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001128601, -1383us[-1383us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001204954, -1383us[-1383us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001280296, -1383us[-1383us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001370584, -1383us[-1383us], +/-, 
2024-05-13 20:11:30, -1383us, 4000ms, -0.000997786, 0.000997786, 0.037238520, 0.001451952, -1383us[-1383us], +/-, 
2024-05-13 20:11:30, -22ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000005874, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -127ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000007430, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -229ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000008951, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -332ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000010486, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -433ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000012003, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -535ns, 279ns, -0.001384239, 0.001384239, 0.000000001, 0.000013561, +249ns[-1384us], +/-, 
2024-05-13 20:11:30, -3ns, 843ns, +0.000001044, 0.001313204, 0.000000001, 0.000005966, +575ns[+1619ns], +/-, 
2024-05-13 20:11:30, -37ns, 843ns, +0.000001044, 0.001313204, 0.000000001, 0.000012607, +575ns[+1619ns], +/-, 
2024-05-13 20:11:30, -7ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000006517, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -31ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000007986, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -56ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000009446, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -80ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000010933, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -105ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000012426, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -130ns, 706ns, -0.000000412, 0.001245815, 0.000000001, 0.000013931, -149ns[, -558ns], 502ns
2024-05-13 20:11:30, -18ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000007890, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -54ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000009417, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -88ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000010903, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -123ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000012384, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -157ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000013863, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -193ns, 781ns, -0.000000547, 0.001181884, 0.000000001, 0.000015404, -1180ns[-1708ns], +/-, 
2024-05-13 20:11:30, -20ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000006452, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -53ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000008064, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -84ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000009590, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -117ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000011185, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -149ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000012741, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -180ns, 841ns, -0.000001204, 0.001121234, 0.000000001, 0.000014257, -540ns[-1658ns], +/-, 
2024-05-13 20:11:30, -2ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000006452, +216ns[, +290ns], 564ns
2024-05-13 20:11:30, -5ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000007964, +216ns[, +290ns], 564ns
2024-05-13 20:11:30, -8ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000009495, +216ns[, +290ns], 564ns
2024-05-13 20:11:30, -11ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000011001, +216ns[, +290ns], 564ns
2024-05-13 20:11:30, -14ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000012559, +216ns[, +290ns], 564ns
2024-05-13 20:11:30, -17ns, 765ns, +0.000000013, 0.001063696, 0.000000001, 0.000014107, +93ns[, +146ns], 569ns
2024-05-13 20:11:30, -0ns, 701ns, +0.000000051, 0.001009110, 0.000000001, 0.000006641, +93ns[, +146ns], 569ns
2024-05-13 20:11:30, -0ns, 701ns, +0.000000051, 0.001009110, 0.000000001, 0.000008172, +93ns[, +146ns], 569ns
2024-05-13 20:11:30, -0ns, 701ns, +0.000000051, 0.001009110, 0.000000001, 0.000009716, +93ns[, +146ns], 569ns
2024-05-13 20:11:30, -0ns, 701ns, +0.000000051, 0.001009110, 0.000000001, 0.000011173, +93ns[, +146ns], 569ns
2024-05-13 20:11:30, -1ns, 701ns, +0.000000051, 0.001009110, 0.000000001, 0.000012625, +93ns[, +146ns], 569ns
