Timestamp, Offset, Jitter, Last Offset, RMS Offset, Root Delay, Root Dispersion, Sources Last Offset, Sources RMS, Sources Error
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
2024-05-12 23:49:00, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
2024-05-12 23:49:00, +0ns, 4000ms, +0.000000000, 0.000000000, 1.000000000, 1.000000000, +0ns[, +0ns], 0ns
2024-05-12 23:49:00, +0ns, 4000ms, +0.012748163, 0.012748163, 0.054890834, 0.001735918, +0ns[, +0ns], 0ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000518537, +340us[, +340us], 576ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000520607, +340us[, +340us], 720ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000522667, +340us[, +340us], 720ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000524743, +340us[, +340us], 720ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000526818, +340us[, +340us], 720ns
2024-05-12 23:49:00, +340us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000528874, +340us[, +340us], 720ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000530962, +339us[, +339us], 331ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000533112, +339us[, +339us], 331ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000535211, +339us[, +339us], 331ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000537305, +339us[, +339us], 331ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000539432, +339us[, +339us], 331ns
2024-05-12 23:49:00, +339us, 4000ms, -0.013087941, 0.013087941, 0.034367230, 0.000541523, +339us[, +339us], 331ns
2024-05-12 23:49:00, -10ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000007048, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -28ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000008495, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -45ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000009893, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -63ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000011382, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -81ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000012845, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -99ns, 152ns, +0.000339395, 0.012416774, 0.000000001, 0.000014246, +135ns[, +340us], 555ns
2024-05-12 23:49:00, -3ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000005303, +27ns[, +61ns], 382ns
2024-05-12 23:49:30, -9ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000007092, +27ns[, +61ns], 382ns
2024-05-12 23:49:30, -15ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000008600, +27ns[, +61ns], 382ns
2024-05-12 23:49:30, -20ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000010112, +27ns[, +61ns], 382ns
2024-05-12 23:49:30, -26ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000011624, +27ns[, +61ns], 382ns
2024-05-12 23:49:30, -31ns, 99ns, +0.000000027, 0.011779587, 0.000000001, 0.000013141, +27ns[, +61ns], 864ns
2024-05-12 23:49:30, -0ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000008194, +264ns[, +318ns], 864ns
2024-05-12 23:49:30, -1ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000009672, +264ns[, +318ns], 864ns
2024-05-12 23:49:30, -1ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000011205, +264ns[, +318ns], 864ns
2024-05-12 23:49:30, -1ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000012688, +264ns[, +318ns], 864ns
2024-05-12 23:49:30, -2ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000014131, +264ns[, +318ns], 864ns
2024-05-12 23:49:30, -2ns, 138ns, +0.000000047, 0.011175097, 0.000000001, 0.000015610, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, +0.000000053, 0.010601629, 0.000000001, 0.000006849, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, +0.000000053, 0.010601629, 0.000000001, 0.000008261, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, +0.000000053, 0.010601629, 0.000000001, 0.000009671, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, +0.000000053, 0.010601629, 0.000000001, 0.000011033, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, +0.000000053, 0.010601629, 0.000000001, 0.000012436, +23ns[, +70ns], 518ns
2024-05-12 23:49:30, +0ns, 116ns, -0.000000335, 0.010057588, 0.000000001, 0.000005754, -694ns[-1010ns], +/-, 
2024-05-12 23:49:30, -5ns, 286ns, -0.000000335, 0.010057588, 0.000000001, 0.000007127, -694ns[-1010ns], +/-, 
2024-05-12 23:49:30, -10ns, 286ns, -0.000000335, 0.010057588, 0.000000001, 0.000008513, -694ns[-1010ns], +/-, 
2024-05-12 23:49:30, -15ns, 286ns, -0.000000335, 0.010057588, 0.000000001, 0.000009938, -694ns[-1010ns], +/-, 
2024-05-12 23:49:30, -20ns, 286ns, -0.000000335, 0.010057588, 0.000000001, 0.000011363, -694ns[-1010ns], +/-, 
2024-05-12 23:49:30, -26ns, 286ns, -0.000000335, 0.010057588, 0.000000001, 0.000012796, -694ns[-1010ns], +/-, 
2024-05-12 23:50:00, -1ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000007041, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -7ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000008475, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -12ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000009925, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -18ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000011377, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -24ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000012769, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -30ns, 407ns, -0.000000595, 0.009541465, 0.000000001, 0.000014203, -522ns[-1052ns], +/-, 
2024-05-12 23:50:00, -0ns, 373ns, -0.000000009, 0.009051829, 0.000000001, 0.000005808, +27ns[, +33ns], 545ns
