Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,12,19:49:09,ptp4l[109605]:,1159382,-45970,16940
May,12,19:49:10,ptp4l[109605]:,1182775,-22576,16940
May,12,19:49:11,ptp4l[109605]:,-88915,-111491,16940
May,12,19:49:12,ptp4l[109605]:,-95913,-145164,16940
May,12,19:49:13,ptp4l[109605]:,-49573,-127598,16940
May,12,19:49:14,ptp4l[109605]:,975,-91921,16941
May,12,19:49:15,ptp4l[109605]:,31675,-60929,16941
May,12,19:49:16,ptp4l[109605]:,40767,-42334,16941
May,12,19:49:17,ptp4l[109605]:,35826,-35045,16940
May,12,19:49:18,ptp4l[109605]:,25391,-34733,16940
May,12,19:49:19,ptp4l[109605]:,15066,-37440,16940
May,12,19:49:20,ptp4l[109605]:,7310,-40676,16936
May,12,19:49:21,ptp4l[109605]:,2530,-43263,16940
May,12,19:49:22,ptp4l[109605]:,-670119,-715153,16940
May,12,19:49:23,ptp4l[109605]:,-450578,-696648,16940
May,12,19:49:24,ptp4l[109605]:,103935,-277309,16940
May,12,19:49:25,ptp4l[109605]:,389142,+39079,16940
May,12,19:49:26,ptp4l[109605]:,386877,+153557,16940
May,12,19:49:27,ptp4l[109605]:,253954,+136697,16940
May,12,19:49:28,ptp4l[109605]:,113061,+71990,16941
May,12,19:49:29,ptp4l[109605]:,16970,+9817,16941
May,12,19:49:30,ptp4l[109605]:,-29658,-31720,16941
May,12,19:49:31,ptp4l[109605]:,-41411,-52370,16940
May,12,19:49:32,ptp4l[109605]:,-35185,-58568,16941
May,12,19:49:33,ptp4l[109605]:,-23412,-57350,16941
May,12,19:49:34,ptp4l[109605]:,-12786,-53748,16941
May,12,19:49:35,ptp4l[109605]:,-5542,-50339,16941
May,12,19:49:36,ptp4l[109605]:,-1435,-47895,16941
May,12,19:49:37,ptp4l[109605]:,409,-46482,16941
May,12,19:49:38,ptp4l[109605]:,915,-45853,16941
May,12,19:49:39,ptp4l[109605]:,810,-45683,16941
May,12,19:49:40,ptp4l[109605]:,579,-45671,16941
May,12,19:49:41,ptp4l[109605]:,327,-45750,16941
May,12,19:49:42,ptp4l[109605]:,173,-45806,16941
May,12,19:49:43,ptp4l[109605]:,53,-45874,16941
May,12,19:49:44,ptp4l[109605]:,-11,-45922,16941
May,12,19:49:45,ptp4l[109605]:,-26,-45940,16941
May,12,19:49:46,ptp4l[109605]:,-95,-46017,16941
May,12,19:49:47,ptp4l[109605]:,-81,-46031,16940
May,12,19:49:48,ptp4l[109605]:,-61,-46036,16940
May,12,19:49:49,ptp4l[109605]:,-15,-46008,16940
May,12,19:49:50,ptp4l[109605]:,-18,-46015,16940
May,12,19:49:51,ptp4l[109605]:,34,-45969,16940
May,12,19:49:52,ptp4l[109605]:,64,-45929,16940
May,12,19:49:53,ptp4l[109605]:,66,-45907,16940
May,12,19:49:54,ptp4l[109605]:,30,-45924,16940
May,12,19:49:55,ptp4l[109605]:,-10,-45955,16940
May,12,19:49:56,ptp4l[109605]:,-38,-45986,16940
May,12,19:49:57,ptp4l[109605]:,-63,-46022,16940
May,12,19:49:58,ptp4l[109605]:,-34,-46012,16940
May,12,19:49:59,ptp4l[109605]:,-24,-46012,16940
May,12,19:50:00,ptp4l[109605]:,6,-45989,16940
May,12,19:50:01,ptp4l[109605]:,43,-45951,16935
May,12,19:50:02,ptp4l[109605]:,-10,-45991,16940
May,12,19:50:03,ptp4l[109605]:,-27,-46011,16940
May,12,19:50:04,ptp4l[109605]:,40,-45952,16936
May,12,19:50:05,ptp4l[109605]:,52,-45928,16936
May,12,19:50:06,ptp4l[109605]:,-21,-45985,16936
May,12,19:50:07,ptp4l[109605]:,-15,-45985,16940
May,12,19:50:08,ptp4l[109605]:,19,-45956,16940
May,12,19:50:09,ptp4l[109605]:,30,-45939,16940
May,12,19:50:10,ptp4l[109605]:,-20,-45980,16940
May,12,19:50:11,ptp4l[109605]:,-29,-45995,16940
May,12,19:50:12,ptp4l[109605]:,1,-45974,16940
May,12,19:50:13,ptp4l[109605]:,22,-45953,16940
May,12,19:50:14,ptp4l[109605]:,-7,-45975,16940
May,12,19:50:15,ptp4l[109605]:,21,-45949,16940
May,12,19:50:16,ptp4l[109605]:,-22,-45986,16940
May,12,19:50:17,ptp4l[109605]:,-8,-45978,16940
May,12,19:50:18,ptp4l[109605]:,-41,-46014,16940
May,12,19:50:19,ptp4l[109605]:,-2,-45987,16940
May,12,19:50:20,ptp4l[109605]:,28,-45958,16940
May,12,19:50:21,ptp4l[109605]:,-68,-46045,16940
May,12,19:50:22,ptp4l[109605]:,-16,-46014,16940
May,12,19:50:23,ptp4l[109605]:,5,-45998,16940
May,12,19:50:24,ptp4l[109605]:,45,-45956,16940
May,12,19:50:25,ptp4l[109605]:,-21,-46009,16940
May,12,19:50:26,ptp4l[109605]:,11,-45983,16940
May,12,19:50:27,ptp4l[109605]:,-3,-45994,16940
May,12,19:50:28,ptp4l[109605]:,54,-45937,16940
May,12,19:50:29,ptp4l[109605]:,-7,-45982,16940
May,12,19:50:30,ptp4l[109605]:,0,-45977,16940
May,12,19:50:31,ptp4l[109605]:,41,-45936,16940
May,12,19:50:32,ptp4l[109605]:,-30,-45995,16940
May,12,19:50:33,ptp4l[109605]:,-2,-45976,16940
May,12,19:50:34,ptp4l[109605]:,-47,-46022,16940
May,12,19:50:35,ptp4l[109605]:,-109,-46098,16941
May,12,19:50:36,ptp4l[109605]:,-61,-46082,16941
May,12,19:50:37,ptp4l[109605]:,24,-46016,16940
May,12,19:50:38,ptp4l[109605]:,82,-45951,16940
May,12,19:50:39,ptp4l[109605]:,60,-45948,16940
May,12,19:50:40,ptp4l[109605]:,39,-45951,16940
May,12,19:50:41,ptp4l[109605]:,28,-45950,16940
May,12,19:50:42,ptp4l[109605]:,15,-45955,16940
May,12,19:50:43,ptp4l[109605]:,44,-45921,16940
May,12,19:50:44,ptp4l[109605]:,-15,-45967,16935
May,12,19:50:45,ptp4l[109605]:,-24,-45981,16935
May,12,19:50:46,ptp4l[109605]:,36,-45928,16931
May,12,19:50:47,ptp4l[109605]:,-25,-45978,16931
May,12,19:50:48,ptp4l[109605]:,42,-45919,16931
May,12,19:50:49,ptp4l[109605]:,-6,-45954,16935
May,12,19:50:50,ptp4l[109605]:,-18,-45968,16931
May,12,19:50:51,ptp4l[109605]:,4,-45951,16931
May,12,19:50:52,ptp4l[109605]:,37,-45917,16935
May,12,19:50:53,ptp4l[109605]:,-1,-45944,16940
May,12,19:50:54,ptp4l[109605]:,28,-45915,16940
May,12,19:50:55,ptp4l[109605]:,11,-45924,16940
May,12,19:50:56,ptp4l[109605]:,-32,-45963,16940
May,12,19:50:57,ptp4l[109605]:,-7,-45948,16941
May,12,19:50:58,ptp4l[109605]:,-51,-45994,16940
May,12,19:50:59,ptp4l[109605]:,-19,-45977,16940
May,12,19:51:00,ptp4l[109605]:,-34,-45998,16941
May,12,19:51:01,ptp4l[109605]:,27,-45947,16940
May,12,19:51:02,ptp4l[109605]:,30,-45936,16940
May,12,19:51:03,ptp4l[109605]:,5,-45952,16940
May,12,19:51:04,ptp4l[109605]:,-15,-45971,16940
May,12,19:51:05,ptp4l[109605]:,4,-45956,16940
May,12,19:51:06,ptp4l[109605]:,22,-45937,16940
May,12,19:51:07,ptp4l[109605]:,28,-45924,16940
May,12,19:51:08,ptp4l[109605]:,-62,-46006,16940
May,12,19:51:09,ptp4l[109605]:,20,-45943,16940
May,12,19:51:10,ptp4l[109605]:,39,-45918,16940
May,12,19:51:11,ptp4l[109605]:,-19,-45964,16940
May,12,19:51:12,ptp4l[109605]:,-3,-45954,16940
May,12,19:51:13,ptp4l[109605]:,-4,-45956,16940
May,12,19:51:14,ptp4l[109605]:,-11,-45964,16940
May,12,19:51:15,ptp4l[109605]:,36,-45920,16940
May,12,19:51:16,ptp4l[109605]:,10,-45935,16940
May,12,19:51:17,ptp4l[109605]:,-15,-45957,16940
May,12,19:51:18,ptp4l[109605]:,22,-45925,16940
May,12,19:51:19,ptp4l[109605]:,-5,-45945,16940
May,12,19:51:20,ptp4l[109605]:,-9,-45951,16940
May,12,19:51:21,ptp4l[109605]:,-56,-46000,16940
May,12,19:51:22,ptp4l[109605]:,-11,-45972,16940
May,12,19:51:23,ptp4l[109605]:,47,-45917,16940
May,12,19:51:24,ptp4l[109605]:,-10,-45960,16940
May,12,19:51:25,ptp4l[109605]:,25,-45928,16940
May,12,19:51:26,ptp4l[109605]:,-8,-45954,16940
May,12,19:51:27,ptp4l[109605]:,14,-45934,16940
May,12,19:51:28,ptp4l[109605]:,-45,-45989,16940
May,12,19:51:29,ptp4l[109605]:,-29,-45987,16940
May,12,19:51:30,ptp4l[109605]:,-4,-45970,16940
May,12,19:51:31,ptp4l[109605]:,25,-45942,16940
May,12,19:51:32,ptp4l[109605]:,7,-45953,16940
May,12,19:51:33,ptp4l[109605]:,62,-45896,16940
May,12,19:51:34,ptp4l[109605]:,-7,-45946,16941
May,12,19:51:35,ptp4l[109605]:,-9,-45950,16941
May,12,19:51:36,ptp4l[109605]:,-42,-45986,16941
May,12,19:51:37,ptp4l[109605]:,-13,-45970,16940
May,12,19:51:38,ptp4l[109605]:,-25,-45986,16940
May,12,19:51:39,ptp4l[109605]:,4,-45964,16940
May,12,19:51:40,ptp4l[109605]:,16,-45951,16940
May,12,19:51:41,ptp4l[109605]:,4,-45958,16940
May,12,19:51:42,ptp4l[109605]:,-1,-45962,16940
May,12,19:51:43,ptp4l[109605]:,-30,-45991,16940
May,12,19:51:44,ptp4l[109605]:,-17,-45987,16940
May,12,19:51:45,ptp4l[109605]:,-1,-45976,16940
May,12,19:51:46,ptp4l[109605]:,10,-45966,16940
May,12,19:51:47,ptp4l[109605]:,24,-45949,16940
May,12,19:51:48,ptp4l[109605]:,57,-45908,16940
May,12,19:51:49,ptp4l[109605]:,-32,-45980,16941
May,12,19:51:50,ptp4l[109605]:,0,-45958,16941
May,12,19:51:51,ptp4l[109605]:,-29,-45987,16941
