Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,12,08:31:14,ptp4l[37127]:,-20,-45254,16944
May,12,08:31:28,ptp4l[37152]:,-1298416,-45254,16901
May,12,08:31:29,ptp4l[37152]:,-1298352,-45190,16901
May,12,08:31:30,ptp4l[37152]:,-2,-45192,16901
May,12,08:31:31,ptp4l[37152]:,-23,-45214,16920
May,12,08:31:32,ptp4l[37152]:,14,-45184,16920
May,12,08:31:33,ptp4l[37152]:,-33,-45226,16939
May,12,08:31:34,ptp4l[37152]:,10,-45193,16927
May,12,08:31:35,ptp4l[37152]:,-26,-45226,16927
May,12,08:31:36,ptp4l[37152]:,-15,-45223,16931
May,12,08:31:37,ptp4l[37152]:,27,-45186,16931
May,12,08:31:38,ptp4l[37152]:,-42,-45246,16931
May,12,08:31:39,ptp4l[37152]:,590215,+544998,16931
May,12,08:31:40,ptp4l[37152]:,756861,+888708,16929
May,12,08:31:41,ptp4l[37152]:,128826,+487732,16929
May,12,08:31:42,ptp4l[37152]:,-417866,-20312,16933
May,12,08:31:43,ptp4l[37152]:,-548381,-276187,16933
May,12,08:31:44,ptp4l[37152]:,-418869,-311190,16933
May,12,08:31:45,ptp4l[37152]:,-222804,-240785,16933
May,12,08:31:46,ptp4l[37152]:,-66664,-151486,16933
May,12,08:31:47,ptp4l[37152]:,20896,-83926,16933
May,12,08:31:48,ptp4l[37152]:,54488,-44065,14946
May,12,08:31:49,ptp4l[37152]:,51704,-30502,14955
May,12,08:31:50,ptp4l[37152]:,37289,-29406,14955
May,12,08:31:51,ptp4l[37152]:,21680,-33829,15429
May,12,08:31:52,ptp4l[37152]:,8168,-40837,17971
May,12,08:31:53,ptp4l[37152]:,3814,-42740,18192
May,12,08:31:54,ptp4l[37152]:,1572,-43838,18192
May,12,08:31:55,ptp4l[37152]:,632,-44306,17971
May,12,08:31:56,ptp4l[37152]:,257,-44492,17561
May,12,08:31:57,ptp4l[37152]:,-475,-45147,17561
May,12,08:31:58,ptp4l[37152]:,-557,-45371,17561
May,12,08:31:59,ptp4l[37152]:,38,-44943,17083
May,12,08:32:00,ptp4l[37152]:,-316,-45286,17083
May,12,08:32:01,ptp4l[37152]:,-222,-45287,16960
May,12,08:32:02,ptp4l[37152]:,-194,-45325,16960
May,12,08:32:03,ptp4l[37152]:,-190,-45379,16954
May,12,08:32:04,ptp4l[37152]:,-146,-45392,16953
May,12,08:32:05,ptp4l[37152]:,-75,-45365,16953
May,12,08:32:06,ptp4l[37152]:,-51,-45364,16942
May,12,08:32:07,ptp4l[37152]:,-23,-45351,16942
May,12,08:32:08,ptp4l[37152]:,-14,-45349,16941
May,12,08:32:09,ptp4l[37152]:,2,-45337,16941
May,12,08:32:10,ptp4l[37152]:,30,-45309,16941
May,12,08:32:11,ptp4l[37152]:,5,-45325,16939
May,12,08:32:12,ptp4l[37152]:,-91,-45419,16939
May,12,08:32:13,ptp4l[37152]:,-162,-45517,16939
May,12,08:32:14,ptp4l[37152]:,-145,-45549,16939
May,12,08:32:15,ptp4l[37152]:,-45,-45492,16939
May,12,08:32:16,ptp4l[37152]:,0,-45461,16939
May,12,08:32:17,ptp4l[37152]:,8,-45453,16939
May,12,08:32:18,ptp4l[37152]:,111,-45348,16939
May,12,08:32:19,ptp4l[37152]:,191,-45234,16936
May,12,08:32:20,ptp4l[37152]:,207,-45161,16936
May,12,08:32:21,ptp4l[37152]:,117,-45189,16938
May,12,08:32:22,ptp4l[37152]:,38,-45233,16946
May,12,08:32:23,ptp4l[37152]:,-14,-45273,16946
May,12,08:32:24,ptp4l[37152]:,-76,-45340,16948
May,12,08:32:25,ptp4l[37152]:,-6,-45292,16948
May,12,08:32:26,ptp4l[37152]:,-13,-45301,16948
May,12,08:32:27,ptp4l[37152]:,-19,-45311,16949
May,12,08:32:28,ptp4l[37152]:,5,-45293,16949
May,12,08:32:29,ptp4l[37152]:,7,-45289,16943
May,12,08:32:30,ptp4l[37152]:,-5,-45299,16943
May,12,08:32:31,ptp4l[37152]:,-22,-45318,16942
May,12,08:32:32,ptp4l[37152]:,32,-45270,16941
May,12,08:32:33,ptp4l[37152]:,13,-45280,16941
May,12,08:32:34,ptp4l[37152]:,27,-45262,16938
May,12,08:32:35,ptp4l[37152]:,-15,-45296,16938
May,12,08:32:36,ptp4l[37152]:,-33,-45318,16938
May,12,08:32:37,ptp4l[37152]:,9,-45286,16938
May,12,08:32:38,ptp4l[37152]:,-17,-45309,16938
May,12,08:32:39,ptp4l[37152]:,-5,-45302,16938
May,12,08:32:40,ptp4l[37152]:,2,-45297,16940
May,12,08:32:41,ptp4l[37152]:,39,-45259,16940
May,12,08:32:42,ptp4l[37152]:,-22,-45309,16944
May,12,08:32:43,ptp4l[37152]:,-1,-45294,16944
May,12,08:32:44,ptp4l[37152]:,15,-45279,16945
May,12,08:32:45,ptp4l[37152]:,-15,-45304,16945
May,12,08:32:46,ptp4l[37152]:,-19,-45313,16945
May,12,08:32:47,ptp4l[37152]:,-5,-45304,16945
May,12,08:32:48,ptp4l[37152]:,16,-45285,16944
May,12,08:32:49,ptp4l[37152]:,17,-45279,16944
May,12,08:32:50,ptp4l[37152]:,0,-45291,16942
May,12,08:32:51,ptp4l[37152]:,6,-45285,16940
May,12,08:32:52,ptp4l[37152]:,9,-45280,16940
May,12,08:32:53,ptp4l[37152]:,25,-45261,16939
May,12,08:32:54,ptp4l[37152]:,-22,-45301,16939
May,12,08:32:55,ptp4l[37152]:,-29,-45314,16940
May,12,08:32:56,ptp4l[37152]:,-30,-45324,16940
May,12,08:32:57,ptp4l[37152]:,25,-45278,16939
May,12,08:32:58,ptp4l[37152]:,17,-45279,16939
May,12,08:32:59,ptp4l[37152]:,10,-45281,16939
May,12,08:33:00,ptp4l[37152]:,7,-45281,16939
May,12,08:33:01,ptp4l[37152]:,-19,-45304,16939
May,12,08:33:02,ptp4l[37152]:,12,-45279,16937
May,12,08:33:03,ptp4l[37152]:,12,-45276,16937
May,12,08:33:04,ptp4l[37152]:,-2,-45286,16937
May,12,08:33:05,ptp4l[37152]:,-40,-45325,16941
May,12,08:33:06,ptp4l[37152]:,-37,-45334,16942
May,12,08:33:07,ptp4l[37152]:,-73,-45381,16942
May,12,08:33:08,ptp4l[37152]:,-182,-45512,16944
May,12,08:33:09,ptp4l[37152]:,-98,-45482,16942
May,12,08:33:10,ptp4l[37152]:,87,-45327,16939
May,12,08:33:11,ptp4l[37152]:,107,-45280,16939
May,12,08:33:12,ptp4l[37152]:,80,-45275,16942
May,12,08:33:13,ptp4l[37152]:,84,-45247,16942
May,12,08:33:14,ptp4l[37152]:,37,-45269,16944
May,12,08:33:15,ptp4l[37152]:,-28,-45323,16944
May,12,08:33:16,ptp4l[37152]:,-8,-45311,16942
May,12,08:33:17,ptp4l[37152]:,3,-45303,16938
May,12,08:33:18,ptp4l[37152]:,-2,-45307,16939
May,12,08:33:19,ptp4l[37152]:,15,-45291,16939
May,12,08:33:20,ptp4l[37152]:,-7,-45308,16939
May,12,08:33:21,ptp4l[37152]:,-33,-45336,16939
May,12,08:33:22,ptp4l[37152]:,-33,-45346,16939
May,12,08:33:23,ptp4l[37152]:,-51,-45374,16939
May,12,08:33:24,ptp4l[37152]:,31,-45307,16939
May,12,08:33:25,ptp4l[37152]:,64,-45265,16939
May,12,08:33:26,ptp4l[37152]:,36,-45274,16939
May,12,08:33:27,ptp4l[37152]:,19,-45280,16939
May,12,08:33:28,ptp4l[37152]:,-10,-45303,16939
May,12,08:33:29,ptp4l[37152]:,3,-45293,16937
May,12,08:33:30,ptp4l[37152]:,-38,-45333,16937
May,12,08:33:31,ptp4l[37152]:,2,-45305,16934
May,12,08:33:32,ptp4l[37152]:,3,-45303,16936
May,12,08:33:33,ptp4l[37152]:,42,-45263,16936
May,12,08:33:34,ptp4l[37152]:,37,-45256,16936
May,12,08:33:35,ptp4l[37152]:,39,-45243,16936
May,12,08:33:36,ptp4l[37152]:,-21,-45291,16936
May,12,08:33:37,ptp4l[37152]:,3,-45273,16936
May,12,08:33:38,ptp4l[37152]:,-6,-45281,16936
May,12,08:33:39,ptp4l[37152]:,-48,-45325,16936
May,12,08:33:40,ptp4l[37152]:,-26,-45317,16938
May,12,08:33:41,ptp4l[37152]:,9,-45290,16938
May,12,08:33:42,ptp4l[37152]:,24,-45273,16936
May,12,08:33:43,ptp4l[37152]:,-31,-45320,16937
May,12,08:33:44,ptp4l[37152]:,23,-45276,16937
May,12,08:33:45,ptp4l[37152]:,32,-45260,16939
May,12,08:33:46,ptp4l[37152]:,-20,-45302,16939
May,12,08:33:47,ptp4l[37152]:,-45,-45333,16943
May,12,08:33:48,ptp4l[37152]:,-12,-45314,16943
May,12,08:33:49,ptp4l[37152]:,28,-45277,16940
May,12,08:33:50,ptp4l[37152]:,45,-45252,16940
May,12,08:33:51,ptp4l[37152]:,-24,-45307,16944
May,12,08:33:52,ptp4l[37152]:,-6,-45297,16940
May,12,08:33:53,ptp4l[37152]:,18,-45274,16940
May,12,08:33:54,ptp4l[37152]:,-35,-45322,16940
May,12,08:33:55,ptp4l[37152]:,6,-45291,16940
May,12,08:33:56,ptp4l[37152]:,58,-45238,16940
May,12,08:33:57,ptp4l[37152]:,-28,-45306,16940
May,12,08:33:58,ptp4l[37152]:,-22,-45309,16938
May,12,08:33:59,ptp4l[37152]:,-1,-45294,16939
May,12,08:34:00,ptp4l[37152]:,29,-45265,16938
May,12,08:34:01,ptp4l[37152]:,12,-45273,16937
May,12,08:34:02,ptp4l[37152]:,-12,-45293,16935
May,12,08:34:03,ptp4l[37152]:,-15,-45300,16935
May,12,08:34:04,ptp4l[37152]:,-9,-45298,16935
May,12,08:34:05,ptp4l[37152]:,10,-45282,16932
May,12,08:34:06,ptp4l[37152]:,17,-45272,16932
May,12,08:34:07,ptp4l[37152]:,10,-45274,16932
May,12,08:34:08,ptp4l[37152]:,34,-45247,16934
May,12,08:34:09,ptp4l[37152]:,-28,-45299,16934
May,12,08:34:10,ptp4l[37152]:,7,-45272,16934
May,12,08:34:11,ptp4l[37152]:,-25,-45302,16934
May,12,08:34:12,ptp4l[37152]:,-16,-45301,16934
May,12,08:34:13,ptp4l[37152]:,-41,-45330,16934
May,12,08:34:14,ptp4l[37152]:,20,-45282,16934
May,12,08:34:15,ptp4l[37152]:,-10,-45306,16939
May,12,08:34:16,ptp4l[37152]:,-2,-45301,16935
May,12,08:34:17,ptp4l[37152]:,-38,-45337,16940
May,12,08:34:18,ptp4l[37152]:,-1,-45312,16937
May,12,08:34:19,ptp4l[37152]:,16,-45295,16937
May,12,08:34:20,ptp4l[37152]:,-45,-45351,16941
May,12,08:34:21,ptp4l[37152]:,-79,-45399,16941
May,12,08:34:22,ptp4l[37152]:,-55,-45398,16941
May,12,08:34:23,ptp4l[37152]:,-6,-45366,16937
May,12,08:34:24,ptp4l[37152]:,33,-45329,16933
May,12,08:34:25,ptp4l[37152]:,71,-45281,16929
May,12,08:34:26,ptp4l[37152]:,76,-45254,16929
May,12,08:34:27,ptp4l[37152]:,75,-45233,16931
May,12,08:34:28,ptp4l[37152]:,28,-45257,16931
May,12,08:34:29,ptp4l[37152]:,-38,-45315,16934
May,12,08:34:30,ptp4l[37152]:,-15,-45303,16931
May,12,08:34:31,ptp4l[37152]:,5,-45288,16931
May,12,08:34:32,ptp4l[37152]:,20,-45271,16931
May,12,08:34:33,ptp4l[37152]:,-38,-45323,16932
May,12,08:34:34,ptp4l[37152]:,12,-45285,16932
May,12,08:34:35,ptp4l[37152]:,60,-45233,16936
May,12,08:34:36,ptp4l[37152]:,47,-45228,16941
May,12,08:34:37,ptp4l[37152]:,63,-45198,16941
May,12,08:34:38,ptp4l[37152]:,69,-45173,16941
May,12,08:34:39,ptp4l[37152]:,69,-45152,16941
May,12,08:34:40,ptp4l[37152]:,-6,-45207,16942
May,12,08:34:41,ptp4l[37152]:,-98,-45300,16946
May,12,08:34:42,ptp4l[37152]:,-115,-45347,16946
May,12,08:34:43,ptp4l[37152]:,-63,-45329,16946
May,12,08:34:44,ptp4l[37152]:,50,-45235,16940
May,12,08:34:45,ptp4l[37152]:,34,-45236,16936
May,12,08:34:46,ptp4l[37152]:,62,-45198,16936
May,12,08:34:47,ptp4l[37152]:,39,-45202,16936
May,12,08:34:48,ptp4l[37152]:,29,-45201,16936
May,12,08:34:49,ptp4l[37152]:,-66,-45287,16937
May,12,08:34:50,ptp4l[37152]:,-84,-45325,16938
May,12,08:34:51,ptp4l[37152]:,-36,-45302,16937
May,12,08:34:52,ptp4l[37152]:,-2,-45279,16936
May,12,08:34:53,ptp4l[37152]:,54,-45223,16936
May,12,08:34:54,ptp4l[37152]:,41,-45220,16937
May,12,08:34:55,ptp4l[37152]:,43,-45206,16936
May,12,08:34:56,ptp4l[37152]:,37,-45199,16936
May,12,08:34:57,ptp4l[37152]:,-17,-45242,16936
May,12,08:34:58,ptp4l[37152]:,-96,-45326,16936
May,12,08:34:59,ptp4l[37152]:,-31,-45290,16936
May,12,08:35:00,ptp4l[37152]:,35,-45233,16932
May,12,08:35:01,ptp4l[37152]:,63,-45195,16936
May,12,08:35:02,ptp4l[37152]:,40,-45199,16937
May,12,08:35:03,ptp4l[37152]:,47,-45180,16937
May,12,08:35:04,ptp4l[37152]:,-7,-45220,16937
May,12,08:35:05,ptp4l[37152]:,-50,-45265,16940
May,12,08:35:06,ptp4l[37152]:,-77,-45307,16942
May,12,08:35:07,ptp4l[37152]:,-20,-45273,16942
May,12,08:35:08,ptp4l[37152]:,-43,-45302,16943
May,12,08:35:09,ptp4l[37152]:,11,-45261,16943
May,12,08:35:10,ptp4l[37152]:,23,-45245,16943
May,12,08:35:11,ptp4l[37152]:,30,-45231,16943
May,12,08:35:12,ptp4l[37152]:,-5,-45257,16943
May,12,08:35:13,ptp4l[37152]:,-34,-45288,16943
May,12,08:35:14,ptp4l[37152]:,-27,-45291,16941
May,12,08:35:15,ptp4l[37152]:,19,-45253,16941
May,12,08:35:16,ptp4l[37152]:,9,-45258,16939
May,12,08:35:17,ptp4l[37152]:,19,-45245,16939
May,12,08:35:18,ptp4l[37152]:,-23,-45281,16939
May,12,08:35:19,ptp4l[37152]:,-17,-45282,16939
May,12,08:35:20,ptp4l[37152]:,1,-45269,16939
May,12,08:35:21,ptp4l[37152]:,21,-45249,16939
May,12,08:35:22,ptp4l[37152]:,42,-45222,16937
May,12,08:35:23,ptp4l[37152]:,-14,-45265,16937
May,12,08:35:24,ptp4l[37152]:,-36,-45291,16936
May,12,08:35:25,ptp4l[37152]:,-3,-45269,16936
May,12,08:35:26,ptp4l[37152]:,-6,-45273,16936
May,12,08:35:27,ptp4l[37152]:,-23,-45292,16936
May,12,08:35:28,ptp4l[37152]:,29,-45247,16936
May,12,08:35:29,ptp4l[37152]:,14,-45253,16937
May,12,08:35:30,ptp4l[37152]:,12,-45251,16937
May,12,08:35:31,ptp4l[37152]:,24,-45235,16938
May,12,08:35:32,ptp4l[37152]:,-42,-45294,16940
May,12,08:35:33,ptp4l[37152]:,-41,-45305,16940
May,12,08:35:34,ptp4l[37152]:,-32,-45309,16940
May,12,08:35:35,ptp4l[37152]:,-76,-45362,16943
May,12,08:35:36,ptp4l[37152]:,-11,-45320,16940
May,12,08:35:37,ptp4l[37152]:,27,-45285,16940
May,12,08:35:38,ptp4l[37152]:,52,-45252,16940
May,12,08:35:39,ptp4l[37152]:,93,-45196,16936
May,12,08:35:40,ptp4l[37152]:,36,-45225,16936
May,12,08:35:41,ptp4l[37152]:,3,-45247,16941
May,12,08:35:42,ptp4l[37152]:,6,-45243,16941
May,12,08:35:43,ptp4l[37152]:,42,-45205,16937
May,12,08:35:44,ptp4l[37152]:,-29,-45264,16937
May,12,08:35:45,ptp4l[37152]:,-58,-45301,16941
May,12,08:35:46,ptp4l[37152]:,39,-45222,16941
May,12,08:35:47,ptp4l[37152]:,16,-45233,16943
May,12,08:35:48,ptp4l[37152]:,-26,-45270,16946
May,12,08:35:49,ptp4l[37152]:,-31,-45283,16946
May,12,08:35:50,ptp4l[37152]:,-12,-45273,16946
May,12,08:35:51,ptp4l[37152]:,-9,-45274,16950
May,12,08:35:52,ptp4l[37152]:,11,-45257,16950
May,12,08:35:53,ptp4l[37152]:,-17,-45281,16951
May,12,08:35:54,ptp4l[37152]:,-3,-45273,16951
May,12,08:35:55,ptp4l[37152]:,31,-45239,16950
May,12,08:35:56,ptp4l[37152]:,51,-45210,16945
May,12,08:35:57,ptp4l[37152]:,-24,-45270,16950
May,12,08:35:58,ptp4l[37152]:,-9,-45262,16950
May,12,08:35:59,ptp4l[37152]:,-3,-45259,16938
May,12,08:36:00,ptp4l[37152]:,27,-45230,16938
May,12,08:36:01,ptp4l[37152]:,14,-45235,16943
May,12,08:36:02,ptp4l[37152]:,-16,-45260,16943
May,12,08:36:03,ptp4l[37152]:,5,-45244,16939
May,12,08:36:04,ptp4l[37152]:,28,-45220,16942
May,12,08:36:05,ptp4l[37152]:,-9,-45248,16944
May,12,08:36:06,ptp4l[37152]:,-31,-45273,16944
May,12,08:36:07,ptp4l[37152]:,-28,-45279,16942
May,12,08:36:08,ptp4l[37152]:,31,-45229,16942
May,12,08:36:09,ptp4l[37152]:,21,-45229,16942
May,12,08:36:10,ptp4l[37152]:,-13,-45257,16942
May,12,08:36:11,ptp4l[37152]:,-6,-45254,16939
May,12,08:36:12,ptp4l[37152]:,3,-45247,16939
May,12,08:36:13,ptp4l[37152]:,6,-45243,16939
May,12,08:36:14,ptp4l[37152]:,-26,-45273,16939
May,12,08:36:15,ptp4l[37152]:,5,-45250,16939
May,12,08:36:16,ptp4l[37152]:,9,-45244,16937
May,12,08:36:17,ptp4l[37152]:,-4,-45255,16937
May,12,08:36:18,ptp4l[37152]:,-29,-45281,16937
May,12,08:36:19,ptp4l[37152]:,-15,-45276,16936
May,12,08:36:20,ptp4l[37152]:,13,-45252,16936
May,12,08:36:21,ptp4l[37152]:,30,-45231,16936
May,12,08:36:22,ptp4l[37152]:,-47,-45299,16942
May,12,08:36:23,ptp4l[37152]:,-3,-45269,16941
May,12,08:36:24,ptp4l[37152]:,-4,-45271,16940
May,12,08:36:25,ptp4l[37152]:,-22,-45290,16940
May,12,08:36:26,ptp4l[37152]:,-12,-45287,16940
May,12,08:36:27,ptp4l[37152]:,22,-45257,16938
May,12,08:36:28,ptp4l[37152]:,-15,-45287,16938
May,12,08:36:29,ptp4l[37152]:,-13,-45289,16940
May,12,08:36:30,ptp4l[37152]:,-5,-45285,16944
May,12,08:36:31,ptp4l[37152]:,-34,-45316,16947
May,12,08:36:32,ptp4l[37152]:,-14,-45306,16945
May,12,08:36:33,ptp4l[37152]:,13,-45283,16942
