Month, Day, Time, Unit, Offset, Freq, Delay
May,11,23:56:19,phc2sys[1059]:,-354772751,+0,1037
May,11,23:56:20,phc2sys[1059]:,-354776846,-4095,1037
May,11,23:56:21,phc2sys[1059]:,6045,+1950,1037
May,11,23:56:22,phc2sys[1059]:,8369,+6088,1037
May,11,23:56:23,phc2sys[1059]:,1553,+1783,1037
May,11,23:56:24,phc2sys[1059]:,-5468,-4772,1037
May,11,23:56:25,phc2sys[1059]:,-6448,-7393,1037
May,11,23:56:26,phc2sys[1059]:,-4310,-7189,1037
May,11,23:56:27,phc2sys[1059]:,-1831,-6003,1037
May,11,23:56:28,phc2sys[1059]:,236288,+231566,1037
May,11,23:56:29,phc2sys[1059]:,527742,+593907,1055
May,11,23:56:30,phc2sys[1059]:,364916,+589403,1036
May,11,23:56:31,phc2sys[1059]:,-101764,+232198,1036
May,11,23:56:32,phc2sys[1059]:,-429430,-125997,1055
May,11,23:56:33,phc2sys[1059]:,-467926,-293322,1037
May,11,23:56:34,phc2sys[1059]:,-316307,-282081,1037
May,11,23:56:35,phc2sys[1059]:,-122004,-182670,1037
May,11,23:56:36,phc2sys[1059]:,20759,-76508,1037
May,11,23:56:37,phc2sys[1059]:,87535,-3504,1037
May,11,23:56:38,phc2sys[1059]:,95602,+30823,1037
May,11,23:56:39,phc2sys[1059]:,73190,+37092,1037
May,11,23:56:40,phc2sys[1059]:,43230,+29089,1037
May,11,23:56:41,phc2sys[1059]:,17544,+16372,1037
May,11,23:56:42,phc2sys[1059]:,2060,+6151,1037
May,11,23:56:43,phc2sys[1059]:,-4962,-253,1055
May,11,23:56:44,phc2sys[1059]:,-6791,-3571,1055
May,11,23:56:45,phc2sys[1059]:,-5782,-4599,1037
May,11,23:56:46,phc2sys[1059]:,-3721,-4273,1037
May,11,23:56:47,phc2sys[1059]:,-2011,-3679,1037
May,11,23:56:48,phc2sys[1059]:,-722,-2993,1055
May,11,23:56:49,phc2sys[1059]:,65,-2423,1037
May,11,23:56:50,phc2sys[1059]:,277,-2191,1018
May,11,23:56:51,phc2sys[1059]:,248,-2137,1037
May,11,23:56:52,phc2sys[1059]:,180,-2131,1037
May,11,23:56:53,phc2sys[1059]:,73,-2184,1037
May,11,23:56:54,phc2sys[1059]:,79,-2156,1037
May,11,23:56:55,phc2sys[1059]:,41,-2170,1037
May,11,23:56:56,phc2sys[1059]:,4,-2195,1037
May,11,23:56:57,phc2sys[1059]:,-52,-2250,1037
May,11,23:56:58,phc2sys[1059]:,-60,-2273,1037
May,11,23:56:59,phc2sys[1059]:,-51,-2282,1037
May,11,23:57:00,phc2sys[1059]:,-14,-2261,1037
May,11,23:57:01,phc2sys[1059]:,47,-2204,1037
May,11,23:57:02,phc2sys[1059]:,-62,-2299,1037
May,11,23:57:03,phc2sys[1059]:,-60,-2315,1037
May,11,23:57:04,phc2sys[1059]:,-61,-2334,1037
May,11,23:57:05,phc2sys[1059]:,18,-2274,1037
May,11,23:57:06,phc2sys[1059]:,48,-2238,1037
May,11,23:57:07,phc2sys[1059]:,-28,-2300,1037
May,11,23:57:08,phc2sys[1059]:,43,-2237,1037
May,11,23:57:09,phc2sys[1059]:,-3,-2270,1037
May,11,23:57:10,phc2sys[1059]:,-33,-2301,1055
May,11,23:57:11,phc2sys[1059]:,23,-2255,1037
May,11,23:57:12,phc2sys[1059]:,38,-2233,1037
May,11,23:57:13,phc2sys[1059]:,-25,-2285,1037
May,11,23:57:14,phc2sys[1059]:,-19,-2286,1055
May,11,23:57:15,phc2sys[1059]:,-82,-2355,1037
May,11,23:57:16,phc2sys[1059]:,62,-2236,1037
May,11,23:57:17,phc2sys[1059]:,166,-2113,1037
May,11,23:57:18,phc2sys[1059]:,320,-1909,1037
May,11,23:57:19,phc2sys[1059]:,253,-1880,1037
May,11,23:57:20,phc2sys[1059]:,166,-1891,1037
May,11,23:57:21,phc2sys[1059]:,46,-1961,1037
May,11,23:57:22,phc2sys[1059]:,-137,-2131,1037
May,11,23:57:23,phc2sys[1059]:,-353,-2388,1037
May,11,23:57:24,phc2sys[1059]:,-404,-2545,1037
May,11,23:57:25,phc2sys[1059]:,-262,-2524,1037
May,11,23:57:26,phc2sys[1059]:,-123,-2463,1038
May,11,23:57:27,phc2sys[1059]:,72,-2305,1055
May,11,23:57:28,phc2sys[1059]:,88,-2268,1037
May,11,23:57:29,phc2sys[1059]:,134,-2195,1037
May,11,23:57:30,phc2sys[1059]:,9,-2280,1037
May,11,23:57:31,phc2sys[1059]:,24,-2262,1037
May,11,23:57:32,phc2sys[1059]:,-19,-2298,1037
May,11,23:57:33,phc2sys[1059]:,-27,-2312,1037
May,11,23:57:34,phc2sys[1059]:,47,-2246,1037
May,11,23:57:35,phc2sys[1059]:,68,-2211,1037
May,11,23:57:36,phc2sys[1059]:,-30,-2289,1038
May,11,23:57:37,phc2sys[1059]:,2,-2266,1056
May,11,23:57:38,phc2sys[1059]:,-25,-2292,1037
May,11,23:57:39,phc2sys[1059]:,16,-2258,1037
May,11,23:57:40,phc2sys[1059]:,27,-2243,1037
May,11,23:57:41,phc2sys[1059]:,29,-2233,1037
May,11,23:57:42,phc2sys[1059]:,-18,-2271,1037
May,11,23:57:43,phc2sys[1059]:,-3,-2261,1056
May,11,23:57:44,phc2sys[1059]:,-51,-2310,1055
May,11,23:57:45,phc2sys[1059]:,5,-2269,1037
May,11,23:57:46,phc2sys[1059]:,9,-2264,1037
May,11,23:57:47,phc2sys[1059]:,-23,-2293,1037
May,11,23:57:48,phc2sys[1059]:,14,-2263,1037
May,11,23:57:49,phc2sys[1059]:,-10,-2283,1037
May,11,23:57:50,phc2sys[1059]:,61,-2215,1037
May,11,23:57:51,phc2sys[1059]:,4,-2254,1037
May,11,23:57:52,phc2sys[1059]:,49,-2207,1037
May,11,23:57:53,phc2sys[1059]:,-26,-2268,1037
May,11,23:57:54,phc2sys[1059]:,-13,-2263,1037
May,11,23:57:55,phc2sys[1059]:,-23,-2276,1037
May,11,23:57:56,phc2sys[1059]:,0,-2260,1037
May,11,23:57:57,phc2sys[1059]:,69,-2191,1037
May,11,23:57:58,phc2sys[1059]:,55,-2185,1037
May,11,23:57:59,phc2sys[1059]:,27,-2196,1037
May,11,23:58:00,phc2sys[1059]:,24,-2191,1037
May,11,23:58:01,phc2sys[1059]:,6,-2202,1037
May,11,23:58:02,phc2sys[1059]:,-13,-2219,1037
May,11,23:58:03,phc2sys[1059]:,-36,-2246,1037
May,11,23:58:04,phc2sys[1059]:,-16,-2237,1037
May,11,23:58:05,phc2sys[1059]:,-83,-2309,1037
May,11,23:58:06,phc2sys[1059]:,27,-2223,1037
May,11,23:58:07,phc2sys[1059]:,31,-2211,1055
May,11,23:58:08,phc2sys[1059]:,65,-2168,1055
May,11,23:58:09,phc2sys[1059]:,73,-2141,1037
May,11,23:58:10,phc2sys[1059]:,-50,-2242,1037
May,11,23:58:11,phc2sys[1059]:,-10,-2217,1037
May,11,23:58:12,phc2sys[1059]:,-89,-2299,1037
May,11,23:58:13,phc2sys[1059]:,38,-2198,1037
May,11,23:58:14,phc2sys[1059]:,53,-2172,1037
May,11,23:58:15,phc2sys[1059]:,94,-2115,1037
May,11,23:58:16,phc2sys[1059]:,109,-2072,1037
May,11,23:58:17,phc2sys[1059]:,42,-2106,1037
May,11,23:58:18,phc2sys[1059]:,-62,-2198,1037
May,11,23:58:19,phc2sys[1059]:,-137,-2291,1037
May,11,23:58:20,phc2sys[1059]:,-62,-2257,1037
May,11,23:58:21,phc2sys[1059]:,176,-2038,1037
May,11,23:58:22,phc2sys[1059]:,354,-1807,1055
May,11,23:58:23,phc2sys[1059]:,339,-1716,1037
May,11,23:58:24,phc2sys[1059]:,24,-1929,1037
May,11,23:58:25,phc2sys[1059]:,-307,-2253,1037
May,11,23:58:26,phc2sys[1059]:,-429,-2467,1037
May,11,23:58:27,phc2sys[1059]:,-316,-2483,1037
May,11,23:58:28,phc2sys[1059]:,-169,-2431,1037
May,11,23:58:29,phc2sys[1059]:,148,-2164,1037
May,11,23:58:30,phc2sys[1059]:,260,-2008,1037
May,11,23:58:31,phc2sys[1059]:,273,-1917,1037
May,11,23:58:32,phc2sys[1059]:,182,-1926,1037
May,11,23:58:33,phc2sys[1059]:,10,-2043,1055
May,11,23:58:34,phc2sys[1059]:,-203,-2253,1037
May,11,23:58:35,phc2sys[1059]:,-190,-2301,1037
May,11,23:58:36,phc2sys[1059]:,-141,-2309,1037
May,11,23:58:37,phc2sys[1059]:,-67,-2278,1037
May,11,23:58:38,phc2sys[1059]:,34,-2197,1037
May,11,23:58:39,phc2sys[1059]:,118,-2102,1037
May,11,23:58:40,phc2sys[1059]:,159,-2026,1037
May,11,23:58:41,phc2sys[1059]:,47,-2090,1037
May,11,23:58:42,phc2sys[1059]:,-14,-2137,1037
May,11,23:58:43,phc2sys[1059]:,-66,-2193,1037
May,11,23:58:44,phc2sys[1059]:,-19,-2166,1037
May,11,23:58:45,phc2sys[1059]:,35,-2118,1037
May,11,23:58:46,phc2sys[1059]:,26,-2116,1037
May,11,23:58:47,phc2sys[1059]:,39,-2096,1037
May,11,23:58:48,phc2sys[1059]:,0,-2123,1037
May,11,23:58:49,phc2sys[1059]:,-19,-2142,1037
May,11,23:58:50,phc2sys[1059]:,-13,-2142,1037
May,11,23:58:51,phc2sys[1059]:,-63,-2196,1037
May,11,23:58:52,phc2sys[1059]:,-63,-2214,1037
May,11,23:58:53,phc2sys[1059]:,-60,-2230,1037
May,11,23:58:54,phc2sys[1059]:,16,-2172,1037
May,11,23:58:55,phc2sys[1059]:,-7,-2191,1037
May,11,23:58:56,phc2sys[1059]:,36,-2150,1037
May,11,23:58:57,phc2sys[1059]:,22,-2153,1037
May,11,23:58:58,phc2sys[1059]:,24,-2144,1038
May,11,23:58:59,phc2sys[1059]:,11,-2150,1037
May,11,23:59:00,phc2sys[1059]:,-5,-2163,1037
May,11,23:59:01,phc2sys[1059]:,6,-2153,1037
May,11,23:59:02,phc2sys[1059]:,-31,-2188,1037
May,11,23:59:03,phc2sys[1059]:,14,-2153,1037
May,11,23:59:04,phc2sys[1059]:,47,-2116,1037
May,11,23:59:05,phc2sys[1059]:,-26,-2174,1037
May,11,23:59:06,phc2sys[1059]:,-14,-2170,1037
May,11,23:59:07,phc2sys[1059]:,-1,-2161,1037
May,11,23:59:08,phc2sys[1059]:,1,-2160,1037
May,11,23:59:09,phc2sys[1059]:,32,-2128,1037
May,11,23:59:10,phc2sys[1059]:,-36,-2187,1037
May,11,23:59:11,phc2sys[1059]:,-32,-2194,1055
May,11,23:59:12,phc2sys[1059]:,7,-2164,1037
May,11,23:59:13,phc2sys[1059]:,8,-2161,1037
May,11,23:59:14,phc2sys[1059]:,6,-2161,1037
May,11,23:59:15,phc2sys[1059]:,-11,-2176,1037
May,11,23:59:16,phc2sys[1059]:,25,-2143,1037
May,11,23:59:17,phc2sys[1059]:,-27,-2188,1037
May,11,23:59:18,phc2sys[1059]:,-39,-2208,1037
May,11,23:59:19,phc2sys[1059]:,0,-2181,1037
May,11,23:59:20,phc2sys[1059]:,23,-2158,1037
May,11,23:59:21,phc2sys[1059]:,29,-2145,1037
May,11,23:59:22,phc2sys[1059]:,-12,-2177,1056
May,11,23:59:23,phc2sys[1059]:,37,-2132,1037
May,11,23:59:24,phc2sys[1059]:,55,-2102,1037
May,11,23:59:25,phc2sys[1059]:,-27,-2168,1037
May,11,23:59:26,phc2sys[1059]:,5,-2144,1037
May,11,23:59:27,phc2sys[1059]:,69,-2079,1037
May,11,23:59:28,phc2sys[1059]:,16,-2111,1037
May,11,23:59:29,phc2sys[1059]:,-43,-2165,1037
May,11,23:59:30,phc2sys[1059]:,-16,-2151,1037
May,11,23:59:31,phc2sys[1059]:,-56,-2196,1037
May,11,23:59:32,phc2sys[1059]:,10,-2147,1037
May,11,23:59:33,phc2sys[1059]:,56,-2098,1037
May,11,23:59:34,phc2sys[1059]:,78,-2059,1037
May,11,23:59:35,phc2sys[1059]:,14,-2099,1037
May,11,23:59:36,phc2sys[1059]:,-20,-2129,1055
May,11,23:59:37,phc2sys[1059]:,-9,-2124,1037
May,11,23:59:38,phc2sys[1059]:,14,-2104,1037
May,11,23:59:39,phc2sys[1059]:,0,-2114,1037
May,11,23:59:40,phc2sys[1059]:,-10,-2124,1037
May,11,23:59:41,phc2sys[1059]:,-4,-2121,1037
May,11,23:59:42,phc2sys[1059]:,10,-2108,1037
May,11,23:59:43,phc2sys[1059]:,-11,-2126,1037
May,11,23:59:44,phc2sys[1059]:,15,-2103,1037
May,11,23:59:45,phc2sys[1059]:,-18,-2132,1055
May,11,23:59:46,phc2sys[1059]:,-35,-2154,1037
May,11,23:59:47,phc2sys[1059]:,0,-2130,1037
May,11,23:59:48,phc2sys[1059]:,14,-2116,1037
May,11,23:59:49,phc2sys[1059]:,183,-1942,1037
May,11,23:59:50,phc2sys[1059]:,198,-1872,1037
May,11,23:59:51,phc2sys[1059]:,213,-1798,1037
May,11,23:59:52,phc2sys[1059]:,-33,-1980,1037
May,11,23:59:53,phc2sys[1059]:,-225,-2182,1037
May,11,23:59:54,phc2sys[1059]:,-227,-2252,1037
May,11,23:59:55,phc2sys[1059]:,-151,-2244,1055
May,11,23:59:56,phc2sys[1059]:,-121,-2259,1037
May,11,23:59:57,phc2sys[1059]:,22,-2152,1037
May,11,23:59:58,phc2sys[1059]:,103,-2065,1037
May,11,23:59:59,phc2sys[1059]:,160,-1977,1037
May,12,00:00:00,phc2sys[1059]:,106,-1983,1037
May,12,00:00:01,phc2sys[1059]:,2,-2055,1055
May,12,00:00:02,phc2sys[1059]:,-11,-2067,1037
May,12,00:00:03,phc2sys[1059]:,-53,-2113,1037
May,12,00:00:04,phc2sys[1059]:,-53,-2129,1037
May,12,00:00:05,phc2sys[1059]:,-69,-2160,1038
May,12,00:00:06,phc2sys[1059]:,-18,-2130,1037
May,12,00:00:07,phc2sys[1059]:,70,-2048,981
May,12,00:00:08,phc2sys[1059]:,20,-2077,982
May,12,00:00:09,phc2sys[1059]:,8,-2083,981
May,12,00:00:10,phc2sys[1059]:,19,-2069,981
May,12,00:00:11,phc2sys[1059]:,27,-2055,981
May,12,00:00:12,phc2sys[1059]:,48,-2026,1037
May,12,00:00:13,phc2sys[1059]:,-5,-2065,1037
May,12,00:00:14,phc2sys[1059]:,-40,-2101,1037
May,12,00:00:15,phc2sys[1059]:,-88,-2161,1037
May,12,00:00:16,phc2sys[1059]:,-39,-2139,1037
May,12,00:00:17,phc2sys[1059]:,-62,-2174,1037
May,12,00:00:18,phc2sys[1059]:,-17,-2147,1037
May,12,00:00:19,phc2sys[1059]:,-34,-2169,1037
May,12,00:00:20,phc2sys[1059]:,-29,-2174,1037
May,12,00:00:21,phc2sys[1059]:,13,-2141,1037
May,12,00:00:22,phc2sys[1059]:,86,-2064,1037
May,12,00:00:23,phc2sys[1059]:,46,-2078,1055
May,12,00:00:24,phc2sys[1059]:,77,-2034,1037
May,12,00:00:25,phc2sys[1059]:,51,-2037,1037
May,12,00:00:26,phc2sys[1059]:,-42,-2114,1037
May,12,00:00:27,phc2sys[1059]:,-48,-2133,1037
May,12,00:00:28,phc2sys[1059]:,-10,-2109,1037
May,12,00:00:29,phc2sys[1059]:,-62,-2164,1037
May,12,00:00:30,phc2sys[1059]:,-14,-2135,1037
May,12,00:00:31,phc2sys[1059]:,-71,-2196,1037
May,12,00:00:32,phc2sys[1059]:,-55,-2201,1037
May,12,00:00:33,phc2sys[1059]:,11,-2152,1037
May,12,00:00:34,phc2sys[1059]:,62,-2098,1037
May,12,00:00:35,phc2sys[1059]:,84,-2057,1037
May,12,00:00:36,phc2sys[1059]:,-7,-2123,1037
May,12,00:00:37,phc2sys[1059]:,18,-2100,1037
May,12,00:00:38,phc2sys[1059]:,23,-2089,1037
May,12,00:00:39,phc2sys[1059]:,-22,-2128,1037
May,12,00:00:40,phc2sys[1059]:,-3,-2115,1037
May,12,00:00:41,phc2sys[1059]:,-48,-2161,1037
May,12,00:00:42,phc2sys[1059]:,13,-2114,1037
May,12,00:00:43,phc2sys[1059]:,45,-2079,1037
May,12,00:00:44,phc2sys[1059]:,7,-2103,1037
May,12,00:00:45,phc2sys[1059]:,41,-2067,1037
May,12,00:00:46,phc2sys[1059]:,-3,-2099,1037
May,12,00:00:47,phc2sys[1059]:,-42,-2139,1037
May,12,00:00:48,phc2sys[1059]:,-63,-2172,1037
May,12,00:00:49,phc2sys[1059]:,24,-2104,1037
May,12,00:00:50,phc2sys[1059]:,-2,-2123,1037
May,12,00:00:51,phc2sys[1059]:,69,-2052,1037
May,12,00:00:52,phc2sys[1059]:,10,-2091,1055
May,12,00:00:53,phc2sys[1059]:,19,-2079,1037
May,12,00:00:54,phc2sys[1059]:,-42,-2134,1037
May,12,00:00:55,phc2sys[1059]:,-56,-2161,1037
May,12,00:00:56,phc2sys[1059]:,-8,-2129,1037
May,12,00:00:57,phc2sys[1059]:,7,-2117,1037
May,12,00:00:58,phc2sys[1059]:,-2,-2124,1037
May,12,00:00:59,phc2sys[1059]:,29,-2093,1037
May,12,00:01:00,phc2sys[1059]:,-12,-2126,1037
May,12,00:01:01,phc2sys[1059]:,-44,-2161,1037
May,12,00:01:02,phc2sys[1059]:,23,-2107,1037
May,12,00:01:03,phc2sys[1059]:,33,-2091,1037
May,12,00:01:04,phc2sys[1059]:,31,-2083,1037
May,12,00:01:05,phc2sys[1059]:,77,-2027,1037
May,12,00:01:06,phc2sys[1059]:,-44,-2125,1055
May,12,00:01:07,phc2sys[1059]:,-13,-2107,1037
May,12,00:01:08,phc2sys[1059]:,-15,-2113,1037
May,12,00:01:09,phc2sys[1059]:,-74,-2177,1037
May,12,00:01:10,phc2sys[1059]:,-43,-2168,1037
May,12,00:01:11,phc2sys[1059]:,0,-2138,1037
May,12,00:01:12,phc2sys[1059]:,19,-2119,1037
May,12,00:01:13,phc2sys[1059]:,13,-2119,1037
May,12,00:01:14,phc2sys[1059]:,-1,-2129,1018
May,12,00:01:15,phc2sys[1059]:,4,-2125,1037
May,12,00:01:16,phc2sys[1059]:,12,-2115,1037
May,12,00:01:17,phc2sys[1059]:,42,-2082,1037
May,12,00:01:18,phc2sys[1059]:,89,-2022,1055
May,12,00:01:19,phc2sys[1059]:,53,-2032,1037
May,12,00:01:20,phc2sys[1059]:,10,-2059,1037
May,12,00:01:21,phc2sys[1059]:,-9,-2075,1037
May,12,00:01:22,phc2sys[1059]:,17,-2051,1037
May,12,00:01:23,phc2sys[1059]:,-3,-2066,1037
May,12,00:01:24,phc2sys[1059]:,-6,-2070,1037
May,12,00:01:25,phc2sys[1059]:,60,-2006,1037
May,12,00:01:26,phc2sys[1059]:,57,-1991,1055
May,12,00:01:27,phc2sys[1059]:,30,-2001,1037
May,12,00:01:28,phc2sys[1059]:,-30,-2052,1037
May,12,00:01:29,phc2sys[1059]:,26,-2005,1037
May,12,00:01:30,phc2sys[1059]:,41,-1982,1019
May,12,00:01:31,phc2sys[1059]:,58,-1953,1037
May,12,00:01:32,phc2sys[1059]:,23,-1970,1037
May,12,00:01:33,phc2sys[1059]:,15,-1971,1037
May,12,00:01:34,phc2sys[1059]:,-35,-2017,1037
May,12,00:01:35,phc2sys[1059]:,-51,-2043,1037
May,12,00:01:36,phc2sys[1059]:,-5,-2013,1055
May,12,00:01:37,phc2sys[1059]:,5,-2004,1037
May,12,00:01:38,phc2sys[1059]:,-28,-2036,1037
May,12,00:01:39,phc2sys[1059]:,-14,-2030,1037
May,12,00:01:40,phc2sys[1059]:,81,-1939,1037
May,12,00:01:41,phc2sys[1059]:,64,-1932,1037
May,12,00:01:42,phc2sys[1059]:,5,-1972,1037
May,12,00:01:43,phc2sys[1059]:,-9,-1984,1037
May,12,00:01:44,phc2sys[1059]:,-12,-1990,1037
May,12,00:01:45,phc2sys[1059]:,17,-1965,1055
May,12,00:01:46,phc2sys[1059]:,-4,-1981,1037
May,12,00:01:47,phc2sys[1059]:,78,-1900,1037
May,12,00:01:48,phc2sys[1059]:,-40,-1994,1037
May,12,00:01:49,phc2sys[1059]:,48,-1918,1055
May,12,00:01:50,phc2sys[1059]:,0,-1952,1037
May,12,00:01:51,phc2sys[1059]:,-57,-2009,1037
May,12,00:01:52,phc2sys[1059]:,41,-1928,1037
May,12,00:01:53,phc2sys[1059]:,5,-1952,1037
May,12,00:01:54,phc2sys[1059]:,-25,-1980,1037
May,12,00:01:55,phc2sys[1059]:,-3,-1966,1038
May,12,00:01:56,phc2sys[1059]:,25,-1939,1037
May,12,00:01:57,phc2sys[1059]:,-21,-1977,1037
May,12,00:01:58,phc2sys[1059]:,-57,-2019,1037
May,12,00:01:59,phc2sys[1059]:,-88,-2068,1037
May,12,00:02:00,phc2sys[1059]:,11,-1995,1037
May,12,00:02:01,phc2sys[1059]:,-15,-2018,1037
May,12,00:02:02,phc2sys[1059]:,-60,-2067,1037
May,12,00:02:03,phc2sys[1059]:,61,-1964,1037
May,12,00:02:04,phc2sys[1059]:,-16,-2023,1037
May,12,00:02:05,phc2sys[1059]:,-287,-2299,1037
May,12,00:02:06,phc2sys[1059]:,-587,-2685,1037
May,12,00:02:07,phc2sys[1059]:,-380,-2654,1037
May,12,00:02:08,phc2sys[1059]:,104,-2284,1037
May,12,00:02:09,phc2sys[1059]:,624,-1733,1038
May,12,00:02:10,phc2sys[1059]:,679,-1490,1037
May,12,00:02:11,phc2sys[1059]:,468,-1498,1055
May,12,00:02:12,phc2sys[1059]:,129,-1696,1037
May,12,00:02:13,phc2sys[1059]:,-224,-2011,1037
May,12,00:02:14,phc2sys[1059]:,-447,-2301,1037
May,12,00:02:15,phc2sys[1059]:,-478,-2466,1037
May,12,00:02:16,phc2sys[1059]:,-193,-2324,1037
May,12,00:02:17,phc2sys[1059]:,216,-1973,1037
May,12,00:02:18,phc2sys[1059]:,322,-1802,1037
May,12,00:02:19,phc2sys[1059]:,307,-1721,1037
May,12,00:02:20,phc2sys[1059]:,132,-1804,1055
May,12,00:02:21,phc2sys[1059]:,-47,-1943,1037
May,12,00:02:22,phc2sys[1059]:,-300,-2210,1037
May,12,00:02:23,phc2sys[1059]:,-385,-2385,1037
May,12,00:02:24,phc2sys[1059]:,-171,-2287,1037
May,12,00:02:25,phc2sys[1059]:,39,-2128,1037
May,12,00:02:26,phc2sys[1059]:,270,-1885,1037
May,12,00:02:27,phc2sys[1059]:,263,-1811,1037
May,12,00:02:28,phc2sys[1059]:,150,-1845,1037
May,12,00:02:29,phc2sys[1059]:,-198,-2148,1037
May,12,00:02:30,phc2sys[1059]:,-397,-2407,1037
May,12,00:02:31,phc2sys[1059]:,-336,-2465,1055
May,12,00:02:32,phc2sys[1059]:,76,-2154,1037
May,12,00:02:33,phc2sys[1059]:,299,-1908,1037
May,12,00:02:34,phc2sys[1059]:,319,-1798,1037
May,12,00:02:35,phc2sys[1059]:,214,-1808,1037
May,12,00:02:36,phc2sys[1059]:,134,-1823,1037
May,12,00:02:37,phc2sys[1059]:,-113,-2030,1037
May,12,00:02:38,phc2sys[1059]:,-196,-2147,1037
May,12,00:02:39,phc2sys[1059]:,-162,-2172,1055
May,12,00:02:40,phc2sys[1059]:,-63,-2121,1055
May,12,00:02:41,phc2sys[1059]:,-50,-2127,1037
May,12,00:02:42,phc2sys[1059]:,63,-2029,1055
May,12,00:02:43,phc2sys[1059]:,98,-1975,1037
May,12,00:02:44,phc2sys[1059]:,142,-1902,1037
May,12,00:02:45,phc2sys[1059]:,62,-1939,1037
May,12,00:02:46,phc2sys[1059]:,39,-1944,1037
May,12,00:02:47,phc2sys[1059]:,16,-1955,1037
May,12,00:02:48,phc2sys[1059]:,-89,-2055,1037
May,12,00:02:49,phc2sys[1059]:,-19,-2012,1037
May,12,00:02:50,phc2sys[1059]:,28,-1971,1037
May,12,00:02:51,phc2sys[1059]:,-43,-2033,1037
May,12,00:02:52,phc2sys[1059]:,-37,-2040,1037
May,12,00:02:53,phc2sys[1059]:,17,-1997,1037
May,12,00:02:54,phc2sys[1059]:,75,-1934,1037
May,12,00:02:55,phc2sys[1059]:,-25,-2012,1037
May,12,00:02:56,phc2sys[1059]:,-40,-2034,1037
May,12,00:02:57,phc2sys[1059]:,-16,-2022,1037
May,12,00:02:58,phc2sys[1059]:,25,-1986,1037
May,12,00:02:59,phc2sys[1059]:,-39,-2043,1037
May,12,00:03:00,phc2sys[1059]:,-9,-2024,1037
May,12,00:03:01,phc2sys[1059]:,-30,-2048,1055
May,12,00:03:02,phc2sys[1059]:,-51,-2078,1037
May,12,00:03:03,phc2sys[1059]:,-94,-2136,1037
May,12,00:03:04,phc2sys[1059]:,-107,-2177,1037
May,12,00:03:05,phc2sys[1059]:,-4,-2107,1037
May,12,00:03:06,phc2sys[1059]:,145,-1959,1037
May,12,00:03:07,phc2sys[1059]:,212,-1848,1018
May,12,00:03:08,phc2sys[1059]:,99,-1898,1037
May,12,00:03:09,phc2sys[1059]:,38,-1929,1055
May,12,00:03:10,phc2sys[1059]:,-153,-2109,1037
May,12,00:03:11,phc2sys[1059]:,-137,-2138,1037
May,12,00:03:12,phc2sys[1059]:,-42,-2085,1037
May,12,00:03:13,phc2sys[1059]:,-13,-2068,1037
May,12,00:03:14,phc2sys[1059]:,-31,-2090,1037
May,12,00:03:15,phc2sys[1059]:,52,-2016,1037
May,12,00:03:16,phc2sys[1059]:,13,-2040,1037
May,12,00:03:17,phc2sys[1059]:,-41,-2090,1037
May,12,00:03:18,phc2sys[1059]:,-15,-2076,1037
May,12,00:03:19,phc2sys[1059]:,-118,-2184,1037
May,12,00:03:20,phc2sys[1059]:,-100,-2201,1037
