Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,12,14:17:33,ptp4l[73631]:,-1147093,-46363,-10254
May,12,14:17:34,ptp4l[73631]:,-1105343,-4612,-831
May,12,14:17:35,ptp4l[73631]:,-47446,-52058,-831
May,12,14:17:36,ptp4l[73631]:,-72184,-91029,8592
May,12,14:17:37,ptp4l[73631]:,-46783,-87284,8592
May,12,14:17:38,ptp4l[73631]:,-22337,-76872,12043
May,12,14:17:39,ptp4l[73631]:,2419,-58818,10590
May,12,14:17:40,ptp4l[73631]:,11579,-48932,10590
May,12,14:17:41,ptp4l[73631]:,10631,-46406,12946
May,12,14:17:42,ptp4l[73631]:,8253,-45595,15260
May,12,14:17:43,ptp4l[73631]:,6204,-45168,16722
May,12,14:17:44,ptp4l[73631]:,49095,-416,16860
May,12,14:17:45,ptp4l[73631]:,1063720,+1028938,16722
May,12,14:17:46,ptp4l[73631]:,406831,+691165,16948
May,12,14:17:47,ptp4l[73631]:,-304395,+101988,16948
May,12,14:17:48,ptp4l[73631]:,-551734,-236669,17115
May,12,14:17:49,ptp4l[73631]:,-467915,-318371,17115
May,12,14:17:50,ptp4l[73631]:,-272772,-263602,17115
May,12,14:17:51,ptp4l[73631]:,-100438,-173100,17115
May,12,14:17:52,ptp4l[73631]:,4427,-98366,17115
May,12,14:17:53,ptp4l[73631]:,52358,-49107,12704
May,12,14:17:54,ptp4l[73631]:,53244,-32514,12557
May,12,14:17:55,ptp4l[73631]:,39901,-29883,12557
May,12,14:17:56,ptp4l[73631]:,19303,-38511,17805
May,12,14:17:57,ptp4l[73631]:,12502,-39521,17805
May,12,14:17:58,ptp4l[73631]:,6976,-41297,17139
May,12,14:17:59,ptp4l[73631]:,2280,-43900,17139
May,12,14:18:00,ptp4l[73631]:,186,-45310,16934
May,12,14:18:01,ptp4l[73631]:,-854,-46294,16934
May,12,14:18:02,ptp4l[73631]:,-1104,-46800,17070
May,12,14:18:03,ptp4l[73631]:,-658,-46685,17070
May,12,14:18:04,ptp4l[73631]:,-398,-46623,17070
May,12,14:18:05,ptp4l[73631]:,-176,-46520,17070
May,12,14:18:06,ptp4l[73631]:,44,-46353,16946
May,12,14:18:07,ptp4l[73631]:,55,-46329,16923
May,12,14:18:08,ptp4l[73631]:,-48,-46415,16923
May,12,14:18:09,ptp4l[73631]:,-161,-46543,16923
May,12,14:18:10,ptp4l[73631]:,-313,-46743,16923
May,12,14:18:11,ptp4l[73631]:,-173,-46697,16903
May,12,14:18:12,ptp4l[73631]:,52,-46524,16903
May,12,14:18:13,ptp4l[73631]:,221,-46339,16910
May,12,14:18:14,ptp4l[73631]:,177,-46317,16921
May,12,14:18:15,ptp4l[73631]:,108,-46333,16921
May,12,14:18:16,ptp4l[73631]:,58,-46350,16942
May,12,14:18:17,ptp4l[73631]:,-93,-46484,16942
May,12,14:18:18,ptp4l[73631]:,-100,-46519,16940
May,12,14:18:19,ptp4l[73631]:,-94,-46543,16940
May,12,14:18:20,ptp4l[73631]:,-15,-46492,16933
May,12,14:18:21,ptp4l[73631]:,13,-46469,16933
May,12,14:18:22,ptp4l[73631]:,29,-46449,16940
May,12,14:18:23,ptp4l[73631]:,44,-46425,16940
May,12,14:18:24,ptp4l[73631]:,100,-46356,16940
May,12,14:18:25,ptp4l[73631]:,57,-46369,16940
May,12,14:18:26,ptp4l[73631]:,20,-46389,16940
May,12,14:18:27,ptp4l[73631]:,-78,-46481,16941
May,12,14:18:28,ptp4l[73631]:,-2,-46428,16939
May,12,14:18:29,ptp4l[73631]:,-37,-46464,16936
May,12,14:18:30,ptp4l[73631]:,14,-46424,16936
May,12,14:18:31,ptp4l[73631]:,22,-46412,16939
May,12,14:18:32,ptp4l[73631]:,10,-46417,16942
May,12,14:18:33,ptp4l[73631]:,-53,-46477,16947
May,12,14:18:34,ptp4l[73631]:,-15,-46455,16947
May,12,14:18:35,ptp4l[73631]:,21,-46423,16947
May,12,14:18:36,ptp4l[73631]:,-4,-46442,16944
May,12,14:18:37,ptp4l[73631]:,7,-46432,16943
May,12,14:18:38,ptp4l[73631]:,-53,-46490,16943
May,12,14:18:39,ptp4l[73631]:,-24,-46477,16942
May,12,14:18:40,ptp4l[73631]:,39,-46421,16942
May,12,14:18:41,ptp4l[73631]:,-28,-46477,16944
May,12,14:18:42,ptp4l[73631]:,-9,-46466,16944
May,12,14:18:43,ptp4l[73631]:,-23,-46483,16944
May,12,14:18:44,ptp4l[73631]:,-33,-46500,16942
May,12,14:18:45,ptp4l[73631]:,52,-46425,16940
May,12,14:18:46,ptp4l[73631]:,-28,-46489,16940
May,12,14:18:47,ptp4l[73631]:,28,-46441,16932
May,12,14:18:48,ptp4l[73631]:,-17,-46478,16932
May,12,14:18:49,ptp4l[73631]:,-19,-46485,16932
May,12,14:18:50,ptp4l[73631]:,0,-46472,16933
May,12,14:18:51,ptp4l[73631]:,52,-46420,16933
May,12,14:18:52,ptp4l[73631]:,10,-46446,16933
May,12,14:18:53,ptp4l[73631]:,-25,-46478,16938
May,12,14:18:54,ptp4l[73631]:,-41,-46502,16943
