Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,13,16:05:39,ptp4l[217035]:,1057405,-47568,-29814
May,13,16:05:40,ptp4l[217035]:,865993,-238986,39440
May,13,16:05:41,ptp4l[217035]:,53377,-185609,39440
May,13,16:05:42,ptp4l[217035]:,90015,-132958,39440
May,13,16:05:43,ptp4l[217035]:,138058,-57910,16830
May,13,16:05:44,ptp4l[217035]:,118842,-35709,16830
May,13,16:05:45,ptp4l[217035]:,93104,-25794,19135
May,13,16:05:46,ptp4l[217035]:,68690,-22277,19135
May,13,16:05:47,ptp4l[217035]:,43511,-26849,19821
May,13,16:05:48,ptp4l[217035]:,24396,-32911,19821
May,13,16:05:49,ptp4l[217035]:,11136,-38852,19821
May,13,16:05:50,ptp4l[217035]:,3009,-43638,20134
May,13,16:05:51,ptp4l[217035]:,-190159,-235903,20134
May,13,16:05:52,ptp4l[217035]:,-357998,-460790,20134
May,13,16:05:53,ptp4l[217035]:,-89442,-299634,20134
May,13,16:05:54,ptp4l[217035]:,163341,-73683,20134
May,13,16:05:55,ptp4l[217035]:,233499,+45477,20134
May,13,16:05:56,ptp4l[217035]:,184304,+66332,20134
May,13,16:05:57,ptp4l[217035]:,99551,+36870,21647
May,13,16:05:58,ptp4l[217035]:,32631,-185,21647
May,13,16:05:59,ptp4l[217035]:,-6449,-29475,21647
May,13,16:06:00,ptp4l[217035]:,-20995,-45956,21142
May,13,16:06:01,ptp4l[217035]:,-21976,-53236,21063
May,13,16:06:02,ptp4l[217035]:,-16632,-54484,21063
May,13,16:06:03,ptp4l[217035]:,-8833,-51675,19661
May,13,16:06:04,ptp4l[217035]:,-3511,-49003,18041
May,13,16:06:05,ptp4l[217035]:,-2314,-48859,18041
May,13,16:06:06,ptp4l[217035]:,-1149,-48388,18041
May,13,16:06:07,ptp4l[217035]:,-426,-48010,18041
May,13,16:06:08,ptp4l[217035]:,1061,-46651,16850
May,13,16:06:09,ptp4l[217035]:,-7,-47401,16850
May,13,16:06:10,ptp4l[217035]:,-302,-47698,16850
May,13,16:06:11,ptp4l[217035]:,-294,-47780,16850
May,13,16:06:12,ptp4l[217035]:,-262,-47836,16850
May,13,16:06:13,ptp4l[217035]:,-125,-47778,16850
May,13,16:06:14,ptp4l[217035]:,-111,-47802,16891
May,13,16:06:15,ptp4l[217035]:,-26,-47750,16895
May,13,16:06:16,ptp4l[217035]:,92,-47640,16895
May,13,16:06:17,ptp4l[217035]:,43,-47661,16904
May,13,16:06:18,ptp4l[217035]:,93,-47598,16913
May,13,16:06:19,ptp4l[217035]:,62,-47601,16922
May,13,16:06:20,ptp4l[217035]:,4,-47641,16922
May,13,16:06:21,ptp4l[217035]:,39,-47604,16931
May,13,16:06:22,ptp4l[217035]:,-14,-47646,16931
May,13,16:06:23,ptp4l[217035]:,4,-47632,16931
May,13,16:06:24,ptp4l[217035]:,-32,-47667,16931
May,13,16:06:25,ptp4l[217035]:,-62,-47706,16941
May,13,16:06:26,ptp4l[217035]:,-54,-47717,16944
May,13,16:06:27,ptp4l[217035]:,-12,-47691,16944
May,13,16:06:28,ptp4l[217035]:,28,-47655,16941
May,13,16:06:29,ptp4l[217035]:,19,-47655,16941
May,13,16:06:30,ptp4l[217035]:,-13,-47682,16942
May,13,16:06:31,ptp4l[217035]:,36,-47637,16942
May,13,16:06:32,ptp4l[217035]:,46,-47616,16940
May,13,16:06:33,ptp4l[217035]:,72,-47576,16937
May,13,16:06:34,ptp4l[217035]:,42,-47584,16940
May,13,16:06:35,ptp4l[217035]:,22,-47592,16940
May,13,16:06:36,ptp4l[217035]:,16,-47591,16940
May,13,16:06:37,ptp4l[217035]:,-30,-47632,16943
May,13,16:06:38,ptp4l[217035]:,-47,-47658,16943
May,13,16:06:39,ptp4l[217035]:,-653,-48278,16943
May,13,16:06:40,ptp4l[217035]:,-1289,-49110,16951
May,13,16:06:41,ptp4l[217035]:,-301,-48509,16951
May,13,16:06:42,ptp4l[217035]:,612,-47686,16951
May,13,16:06:43,ptp4l[217035]:,905,-47210,16948
May,13,16:06:44,ptp4l[217035]:,706,-47137,16948
May,13,16:06:45,ptp4l[217035]:,381,-47250,16954
May,13,16:06:46,ptp4l[217035]:,172,-47345,16954
May,13,16:06:47,ptp4l[217035]:,-26,-47492,16973
May,13,16:06:48,ptp4l[217035]:,-135,-47608,16973
May,13,16:06:49,ptp4l[217035]:,-199,-47713,16974
May,13,16:06:50,ptp4l[217035]:,-184,-47758,16974
May,13,16:06:51,ptp4l[217035]:,-69,-47698,16955
May,13,16:06:52,ptp4l[217035]:,64,-47585,16941
May,13,16:06:53,ptp4l[217035]:,105,-47525,16941
May,13,16:06:54,ptp4l[217035]:,104,-47495,16947
May,13,16:06:55,ptp4l[217035]:,64,-47504,16947
May,13,16:06:56,ptp4l[217035]:,-28,-47576,16951
May,13,16:06:57,ptp4l[217035]:,-109,-47666,16951
May,13,16:06:58,ptp4l[217035]:,-64,-47653,16947
May,13,16:06:59,ptp4l[217035]:,-52,-47661,16941
May,13,16:07:00,ptp4l[217035]:,6,-47618,16938
May,13,16:07:01,ptp4l[217035]:,100,-47522,16933
May,13,16:07:02,ptp4l[217035]:,31,-47561,16938
May,13,16:07:03,ptp4l[217035]:,34,-47549,16936
May,13,16:07:04,ptp4l[217035]:,27,-47546,16933
May,13,16:07:05,ptp4l[217035]:,5,-47560,16935
May,13,16:07:06,ptp4l[217035]:,2,-47561,16935
May,13,16:07:07,ptp4l[217035]:,-15,-47578,16938
May,13,16:07:08,ptp4l[217035]:,-34,-47601,16938
May,13,16:07:09,ptp4l[217035]:,22,-47555,16938
May,13,16:07:10,ptp4l[217035]:,-23,-47594,16939
May,13,16:07:11,ptp4l[217035]:,12,-47566,16938
May,13,16:07:12,ptp4l[217035]:,57,-47517,16937
May,13,16:07:13,ptp4l[217035]:,23,-47534,16942
May,13,16:07:14,ptp4l[217035]:,-12,-47562,16942
May,13,16:07:15,ptp4l[217035]:,14,-47540,16941
May,13,16:07:16,ptp4l[217035]:,-6,-47556,16941
May,13,16:07:17,ptp4l[217035]:,-6,-47557,16941
May,13,16:07:18,ptp4l[217035]:,-7,-47560,16941
May,13,16:07:19,ptp4l[217035]:,36,-47519,16939
May,13,16:07:20,ptp4l[217035]:,50,-47494,16941
May,13,16:07:21,ptp4l[217035]:,22,-47507,16941
