Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,12,23:44:23,ptp4l[145286]:,25,-47120,16940
May,12,23:44:35,ptp4l[145309]:,-1224344,-47119,16941
May,12,23:44:36,ptp4l[145309]:,-1224462,-47119,16941
May,12,23:44:37,ptp4l[145309]:,-1224584,-47119,16941
May,12,23:44:38,ptp4l[145309]:,-1224740,-47239,16941
May,12,23:44:39,ptp4l[145309]:,22,-47236,16941
May,12,23:44:40,ptp4l[145309]:,1,-47245,16941
May,12,23:44:41,ptp4l[145309]:,1,-47236,16941
May,12,23:44:42,ptp4l[145309]:,-44,-47295,16941
May,12,23:44:43,ptp4l[145309]:,-26,-47289,16941
May,12,23:44:44,ptp4l[145309]:,46,-47233,16941
May,12,23:44:45,ptp4l[145309]:,41,-47206,16941
May,12,23:44:46,ptp4l[145309]:,-5,-47232,16941
May,12,23:44:47,ptp4l[145309]:,93732,+46505,16941
May,12,23:44:48,ptp4l[145309]:,1037162,+1036548,16941
May,12,23:44:49,ptp4l[145309]:,377839,+895638,16940
May,12,23:44:50,ptp4l[145309]:,-537485,+146088,16939
May,12,23:44:51,ptp4l[145309]:,-830288,-651553,16935
May,12,23:44:52,ptp4l[145309]:,-333710,-416932,16935
May,12,23:44:53,ptp4l[145309]:,-41877,-192718,16939
May,12,23:44:54,ptp4l[145309]:,58028,-81994,16939
May,12,23:44:55,ptp4l[145309]:,70578,-38370,16940
May,12,23:44:56,ptp4l[145309]:,53254,-27872,16940
May,12,23:44:57,ptp4l[145309]:,32076,-30492,16941
May,12,23:44:58,ptp4l[145309]:,16119,-36254,16940
May,12,23:44:59,ptp4l[145309]:,6399,-41351,16940
May,12,23:45:00,ptp4l[145309]:,1537,-44675,16940
May,12,23:45:01,ptp4l[145309]:,-409,-46503,16942
May,12,23:45:02,ptp4l[145309]:,-792,-47209,16942
May,12,23:45:03,ptp4l[145309]:,-665,-47419,16942
May,12,23:45:04,ptp4l[145309]:,-530,-47514,16942
May,12,23:45:05,ptp4l[145309]:,-315,-47498,16940
May,12,23:45:06,ptp4l[145309]:,-188,-47479,16940
May,12,23:45:07,ptp4l[145309]:,2,-47333,16940
May,12,23:45:08,ptp4l[145309]:,-5,-47335,16940
May,12,23:45:09,ptp4l[145309]:,52,-47263,16940
May,12,23:45:10,ptp4l[145309]:,40,-47269,16940
May,12,23:45:11,ptp4l[145309]:,102,-47174,16940
May,12,23:45:12,ptp4l[145309]:,92,-47149,16940
May,12,23:45:13,ptp4l[145309]:,107,-47089,16940
May,12,23:45:14,ptp4l[145309]:,43,-47116,16940
May,12,23:45:15,ptp4l[145309]:,18,-47125,16940
May,12,23:45:16,ptp4l[145309]:,-51,-47198,16940
May,12,23:45:17,ptp4l[145309]:,-28,-47196,16940
May,12,23:45:18,ptp4l[145309]:,-67,-47252,16940
May,12,23:45:19,ptp4l[145309]:,-50,-47255,16940
May,12,23:45:20,ptp4l[145309]:,-22,-47257,16940
May,12,23:45:21,ptp4l[145309]:,-8,-47239,16940
May,12,23:45:22,ptp4l[145309]:,-23,-47258,16940
May,12,23:45:23,ptp4l[145309]:,-17,-47265,16940
May,12,23:45:24,ptp4l[145309]:,28,-47225,16940
