Timestamp, Temp, CPU_Usage
2024-05-13 08:26:00, 50.5, 33.3%
2024-05-13 08:26:30, 48.8, 0%
2024-05-13 08:27:00, 50.5, 50%
2024-05-13 08:27:30, 49.9, 33.3%
2024-05-13 08:28:00, 49.9, 25%
2024-05-13 08:28:30, 51.0, 0%
2024-05-13 08:29:00, 51.0, 33.3%
2024-05-13 08:29:30, 49.9, 50%
2024-05-13 08:30:00, 51.0, 33.3%
2024-05-13 08:30:30, 49.9, 33.3%
2024-05-13 08:31:00, 51.0, 33.3%
2024-05-13 08:31:30, 50.5, 33.3%
2024-05-13 08:32:00, 50.5, 0%
2024-05-13 08:32:30, 50.5, 25%
2024-05-13 08:33:00, 49.9, 33.3%
2024-05-13 08:33:30, 51.0, 0%
2024-05-13 08:34:00, 50.5, 0%
2024-05-13 08:34:30, 50.5, 0%
2024-05-13 08:35:00, 51.0, 33.3%
2024-05-13 08:35:30, 50.5, 0%
2024-05-13 08:36:00, 51.0, 0%
2024-05-13 08:36:30, 50.5, 33.3%
2024-05-13 08:37:00, 49.4, 33.3%
2024-05-13 08:37:30, 50.5, 0%
2024-05-13 08:38:00, 49.9, 33.3%
2024-05-13 08:38:30, 50.5, 0%
2024-05-13 08:39:00, 51.0, 0%
2024-05-13 08:39:30, 49.9, 50%
2024-05-13 08:40:00, 50.5, 0%
2024-05-13 08:40:30, 51.0, 33.3%
2024-05-13 08:41:00, 49.4, 0%
2024-05-13 08:41:30, 50.5, 0%
2024-05-13 08:42:00, 50.5, 0%
2024-05-13 08:42:30, 50.5, 0%
2024-05-13 08:43:00, 50.5, 33.3%
2024-05-13 08:43:30, 49.9, 0%
2024-05-13 08:44:00, 50.5, 33.3%
2024-05-13 08:44:30, 49.9, 33.3%
2024-05-13 08:45:00, 49.9, 33.3%
2024-05-13 08:45:30, 50.5, 0%
2024-05-13 08:46:00, 51.0, 33.3%
2024-05-13 08:46:30, 50.5, 0%
2024-05-13 08:47:00, 49.9, 0%
2024-05-13 08:47:30, 50.5, 33.3%
2024-05-13 08:48:00, 51.0, 0%
2024-05-13 08:48:30, 50.5, 50%
2024-05-13 08:49:00, 49.4, 33.3%
2024-05-13 08:49:30, 50.5, 0%
2024-05-13 08:50:00, 50.5, 0%
2024-05-13 08:50:30, 50.5, 50%
2024-05-13 08:51:00, 51.0, 0%
2024-05-13 08:51:30, 51.0, 50%
2024-05-13 08:52:00, 50.5, 33.3%
2024-05-13 08:52:30, 50.5, 50%
2024-05-13 08:53:00, 50.5, 33.3%
2024-05-13 08:53:30, 49.9, 33.3%
2024-05-13 08:54:00, 50.5, 50%
2024-05-13 08:54:30, 50.5, 0%
2024-05-13 08:55:00, 49.4, 33.3%
2024-05-13 08:55:30, 51.0, 0%
2024-05-13 08:56:00, 50.5, 20%
2024-05-13 08:56:30, 49.9, 33.3%
2024-05-13 08:57:00, 51.0, 50%
2024-05-13 08:57:30, 50.5, 33.3%
2024-05-13 08:58:00, 50.5, 33.3%
2024-05-13 08:58:30, 49.4, 50%
2024-05-13 08:59:00, 49.4, 33.3%
2024-05-13 08:59:30, 50.5, 33.3%
2024-05-13 09:00:00, 51.0, 0%
2024-05-13 09:00:30, 51.0, 33.3%
2024-05-13 09:01:00, 49.4, 0%
2024-05-13 09:01:30, 50.5, 33.3%
2024-05-13 09:02:00, 50.5, 50%
2024-05-13 09:02:30, 50.5, 25%
2024-05-13 09:03:00, 51.6, 0%
