Month, Day, Time, Unit, Offset, Freq, Delay
May,12,19:48:57,phc2sys[109430]:,-45,-955,1037
May,12,19:49:12,phc2sys[109606]:,1119261,-954,1037
May,12,19:49:13,phc2sys[109606]:,1023794,-96413,1037
May,12,19:49:14,phc2sys[109606]:,21491,-74922,1037
May,12,19:49:15,phc2sys[109606]:,56151,-33815,1038
May,12,19:49:16,phc2sys[109606]:,78020,+4900,1037
May,12,19:49:17,phc2sys[109606]:,77380,+27666,1037
May,12,19:49:18,phc2sys[109606]:,59716,+33216,1037
May,12,19:49:19,phc2sys[109606]:,36164,+27578,1037
May,12,19:49:20,phc2sys[109606]:,15434,+17698,1037
May,12,19:49:21,phc2sys[109606]:,1492,+8386,1037
May,12,19:49:22,phc2sys[109606]:,-150035,-142694,1037
May,12,19:49:23,phc2sys[109606]:,-673512,-711181,1037
May,12,19:49:24,phc2sys[109606]:,-523474,-763197,1038
May,12,19:49:25,phc2sys[109606]:,75775,-320990,1038
May,12,19:49:26,phc2sys[109606]:,505581,+131549,1037
May,12,19:49:27,phc2sys[109606]:,568920,+346562,1036
May,12,19:49:28,phc2sys[109606]:,389992,+338310,1036
May,12,19:49:29,phc2sys[109606]:,155039,+220354,1036
May,12,19:49:30,phc2sys[109606]:,-19579,+92248,1037
May,12,19:49:31,phc2sys[109606]:,-103063,+2890,1037
May,12,19:49:32,phc2sys[109606]:,-114655,-39620,1037
May,12,19:49:33,phc2sys[109606]:,-88347,-47709,1037
May,12,19:49:34,phc2sys[109606]:,-52227,-38093,1037
May,12,19:49:35,phc2sys[109606]:,-22201,-23735,1055
May,12,19:49:36,phc2sys[109606]:,-3273,-11467,1037
May,12,19:49:37,phc2sys[109606]:,5586,-3590,1037
May,12,19:49:38,phc2sys[109606]:,7867,+366,1037
May,12,19:49:39,phc2sys[109606]:,6628,+1488,1037
May,12,19:49:40,phc2sys[109606]:,4433,+1281,1037
May,12,19:49:41,phc2sys[109606]:,2461,+639,1037
May,12,19:49:42,phc2sys[109606]:,1032,-52,1037
May,12,19:49:43,phc2sys[109606]:,286,-488,1037
May,12,19:49:44,phc2sys[109606]:,-168,-856,1037
May,12,19:49:45,phc2sys[109606]:,-239,-978,1037
May,12,19:49:46,phc2sys[109606]:,-227,-1038,1037
May,12,19:49:47,phc2sys[109606]:,-219,-1098,1037
May,12,19:49:48,phc2sys[109606]:,-161,-1105,1037
May,12,19:49:49,phc2sys[109606]:,-111,-1104,1037
May,12,19:49:50,phc2sys[109606]:,-29,-1055,1037
May,12,19:49:51,phc2sys[109606]:,-7,-1042,1037
May,12,19:49:52,phc2sys[109606]:,95,-942,1037
May,12,19:49:53,phc2sys[109606]:,59,-949,1037
May,12,19:49:54,phc2sys[109606]:,120,-871,1037
May,12,19:49:55,phc2sys[109606]:,32,-923,1037
May,12,19:49:56,phc2sys[109606]:,19,-926,1037
May,12,19:49:57,phc2sys[109606]:,-47,-986,1037
May,12,19:49:58,phc2sys[109606]:,-87,-1040,1037
May,12,19:49:59,phc2sys[109606]:,-91,-1070,1037
May,12,19:50:00,phc2sys[109606]:,-49,-1056,1037
May,12,19:50:01,phc2sys[109606]:,45,-976,1037
May,12,19:50:02,phc2sys[109606]:,25,-983,1037
May,12,19:50:03,phc2sys[109606]:,36,-964,1037
May,12,19:50:04,phc2sys[109606]:,12,-978,1037
May,12,19:50:05,phc2sys[109606]:,43,-943,1055
May,12,19:50:06,phc2sys[109606]:,50,-923,1037
May,12,19:50:07,phc2sys[109606]:,11,-947,1037
May,12,19:50:08,phc2sys[109606]:,-21,-976,1037
May,12,19:50:09,phc2sys[109606]:,27,-934,1037
May,12,19:50:10,phc2sys[109606]:,1,-952,1037
May,12,19:50:11,phc2sys[109606]:,-49,-1002,1037
May,12,19:50:12,phc2sys[109606]:,-31,-998,1037
May,12,19:50:13,phc2sys[109606]:,1,-976,1055
May,12,19:50:14,phc2sys[109606]:,67,-909,1055
May,12,19:50:15,phc2sys[109606]:,35,-921,1037
May,12,19:50:16,phc2sys[109606]:,22,-924,1037
May,12,19:50:17,phc2sys[109606]:,-14,-953,1037
May,12,19:50:18,phc2sys[109606]:,-39,-982,1037
May,12,19:50:19,phc2sys[109606]:,-61,-1016,1055
May,12,19:50:20,phc2sys[109606]:,12,-961,1037
May,12,19:50:21,phc2sys[109606]:,56,-914,1037
May,12,19:50:22,phc2sys[109606]:,-72,-1025,1037
May,12,19:50:23,phc2sys[109606]:,-47,-1022,1037
May,12,19:50:24,phc2sys[109606]:,56,-933,1037
May,12,19:50:25,phc2sys[109606]:,3,-969,1037
May,12,19:50:26,phc2sys[109606]:,20,-951,1018
May,12,19:50:27,phc2sys[109606]:,58,-907,1037
May,12,19:50:28,phc2sys[109606]:,10,-938,1037
May,12,19:50:29,phc2sys[109606]:,38,-907,1055
