Timestamp, Temp, CPU_Usage
2024-05-12 14:17:30, 45.5, 25%
2024-05-12 14:18:00, 45.0, 0%
2024-05-12 14:18:30, 45.0, 33.3%
2024-05-12 14:19:00, 45.0, 0%
2024-05-12 14:19:30, 42.8, 33.3%
2024-05-12 14:20:00, 45.5, 50%
2024-05-12 14:20:30, 43.9, 33.3%
2024-05-12 14:21:00, 43.9, 33.3%
2024-05-12 14:21:30, 44.4, 0%
2024-05-12 14:22:00, 44.4, 25%
2024-05-12 14:22:30, 43.9, 0%
2024-05-12 14:23:00, 43.3, 50%
2024-05-12 14:23:30, 43.9, 0%
2024-05-12 14:24:00, 43.3, 50%
2024-05-12 14:24:30, 42.8, 33.3%
2024-05-12 14:25:00, 43.3, 33.3%
2024-05-12 14:25:30, 43.9, 33.3%
2024-05-12 14:26:00, 43.9, 33.3%
2024-05-12 14:26:30, 43.3, 25%
2024-05-12 14:27:00, 43.3, 0%
2024-05-12 14:27:30, 43.3, 33.3%
2024-05-12 14:28:00, 43.3, 40%
2024-05-12 14:28:30, 43.3, 0%
2024-05-12 14:29:00, 42.8, 50%
2024-05-12 14:29:30, 43.9, 33.3%
2024-05-12 14:30:00, 43.3, 33.3%
2024-05-12 14:30:30, 43.3, 0%
2024-05-12 14:31:00, 43.3, 33.3%
2024-05-12 14:31:30, 43.9, 25%
2024-05-12 14:32:00, 43.3, 33.3%
2024-05-12 14:32:30, 42.8, 25%
2024-05-12 14:33:00, 43.3, 0%
2024-05-12 14:33:30, 42.8, 33.3%
2024-05-12 14:34:00, 43.9, 0%
2024-05-12 14:34:30, 43.9, 33.3%
2024-05-12 14:35:00, 43.3, 33.3%
2024-05-12 14:35:30, 43.9, 33.3%
2024-05-12 14:36:00, 43.9, 0%
2024-05-12 14:36:30, 42.8, 0%
2024-05-12 14:37:00, 43.3, 33.3%
2024-05-12 14:37:30, 43.9, 0%
2024-05-12 14:38:00, 43.3, 33.3%
2024-05-12 14:38:30, 43.9, 50%
2024-05-12 14:39:00, 43.3, 0%
2024-05-12 14:39:30, 43.9, 0%
2024-05-12 14:40:00, 42.8, 33.3%
2024-05-12 14:40:30, 43.3, 33.3%
2024-05-12 14:41:00, 43.9, 50%
2024-05-12 14:41:30, 42.8, 0%
2024-05-12 14:42:00, 43.9, 33.3%
2024-05-12 14:42:30, 43.3, 0%
2024-05-12 14:43:00, 43.3, 33.3%
2024-05-12 14:43:30, 43.3, 33.3%
2024-05-12 14:44:00, 43.3, 0%
2024-05-12 14:44:30, 43.3, 33.3%
2024-05-12 14:45:00, 43.3, 0%
2024-05-12 14:45:30, 43.3, 0%
2024-05-12 14:46:00, 43.9, 33.3%
2024-05-12 14:46:30, 43.9, 0%
2024-05-12 14:47:00, 42.8, 33.3%
2024-05-12 14:47:30, 43.3, 33.3%
