Month, Day, Time, Unit, Offset, Freq, Path_Delay
May,11,23:56:15,ptp4l[1058]:,-37376784955,+0,42264
May,11,23:56:16,ptp4l[1058]:,-37376832584,-47631,39188
May,11,23:56:17,ptp4l[1058]:,-4373,-52004,39188
May,11,23:56:18,ptp4l[1058]:,-3068,-52011,39188
May,11,23:56:19,ptp4l[1058]:,1277,-48586,36113
May,11,23:56:21,ptp4l[1058]:,8390,-41090,26810
May,11,23:56:22,ptp4l[1058]:,5436,-41527,20063
May,11,23:56:23,ptp4l[1058]:,-3605,-48937,19815
May,11,23:56:24,ptp4l[1058]:,-5450,-51864,19815
May,11,23:56:25,ptp4l[1058]:,-3158,-51207,18537
May,11,23:56:26,ptp4l[1058]:,-1712,-50708,17507
May,11,23:56:27,ptp4l[1058]:,-708,-50218,16818
May,11,23:56:28,ptp4l[1058]:,359549,+309827,16818
May,11,23:56:29,ptp4l[1058]:,506326,+564468,16818
May,11,23:56:30,ptp4l[1058]:,82574,+292614,16818
May,11,23:56:31,ptp4l[1058]:,-268983,-34171,16818
May,11,23:56:31,ptp4l[1058]:,-350354,-196237,16818
May,11,23:56:32,ptp4l[1058]:,-266393,-217382,16791
May,11,23:56:33,ptp4l[1058]:,-140948,-171855,16758
May,11,23:56:34,ptp4l[1058]:,-40450,-113641,15424
May,11,23:56:36,ptp4l[1058]:,14240,-71086,15111
May,11,23:56:37,ptp4l[1058]:,33762,-47292,15111
May,11,23:56:38,ptp4l[1058]:,33033,-37892,15111
May,11,23:56:39,ptp4l[1058]:,24138,-36878,15111
May,11,23:56:40,ptp4l[1058]:,14345,-39429,15111
May,11,23:56:41,ptp4l[1058]:,5816,-43655,16207
May,11,23:56:42,ptp4l[1058]:,2363,-45363,16207
May,11,23:56:43,ptp4l[1058]:,-54,-47071,16615
May,11,23:56:44,ptp4l[1058]:,-1088,-48121,17006
May,11,23:56:45,ptp4l[1058]:,-857,-48217,17006
May,11,23:56:46,ptp4l[1058]:,-634,-48251,17006
May,11,23:56:47,ptp4l[1058]:,-323,-48130,17006
May,11,23:56:48,ptp4l[1058]:,-96,-48000,17006
May,11,23:56:49,ptp4l[1058]:,95,-47838,16939
May,11,23:56:50,ptp4l[1058]:,34,-47870,16939
May,11,23:56:51,ptp4l[1058]:,22,-47872,16939
May,11,23:56:52,ptp4l[1058]:,26,-47861,16930
May,11,23:56:53,ptp4l[1058]:,48,-47831,16930
May,11,23:56:54,ptp4l[1058]:,17,-47848,16930
May,11,23:56:55,ptp4l[1058]:,16,-47844,16929
May,11,23:56:56,ptp4l[1058]:,-32,-47887,16935
May,11,23:56:57,ptp4l[1058]:,-15,-47880,16935
May,11,23:56:58,ptp4l[1058]:,-25,-47894,16938
May,11,23:56:59,ptp4l[1058]:,-37,-47914,16938
May,11,23:57:00,ptp4l[1058]:,-12,-47900,16938
May,11,23:57:01,ptp4l[1058]:,-19,-47910,16936
May,11,23:57:02,ptp4l[1058]:,-50,-47947,16937
May,11,23:57:03,ptp4l[1058]:,-56,-47968,16937
May,11,23:57:04,ptp4l[1058]:,3,-47926,16936
May,11,23:57:05,ptp4l[1058]:,-1,-47929,16935
May,11,23:57:06,ptp4l[1058]:,-6,-47934,16934
May,11,23:57:07,ptp4l[1058]:,-3,-47933,16934
May,11,23:57:08,ptp4l[1058]:,1,-47930,16934
May,11,23:57:09,ptp4l[1058]:,-18,-47949,16934
May,11,23:57:10,ptp4l[1058]:,18,-47918,16934
May,11,23:57:11,ptp4l[1058]:,-11,-47942,16934
May,11,23:57:12,ptp4l[1058]:,1,-47933,16934
May,11,23:57:13,ptp4l[1058]:,-6,-47940,16934
May,11,23:57:14,ptp4l[1058]:,-56,-47992,16934
May,11,23:57:15,ptp4l[1058]:,-21,-47973,16934
May,11,23:57:16,ptp4l[1058]:,85,-47874,16934
May,11,23:57:17,ptp4l[1058]:,194,-47739,16934
May,11,23:57:18,ptp4l[1058]:,245,-47630,16934
May,11,23:57:19,ptp4l[1058]:,165,-47636,16935
May,11,23:57:20,ptp4l[1058]:,94,-47658,16935
May,11,23:57:21,ptp4l[1058]:,-29,-47753,16935
May,11,23:57:22,ptp4l[1058]:,-161,-47893,16935
May,11,23:57:23,ptp4l[1058]:,-302,-48083,16939
May,11,23:57:24,ptp4l[1058]:,-229,-48100,16939
May,11,23:57:25,ptp4l[1058]:,-165,-48105,16937
May,11,23:57:26,ptp4l[1058]:,-58,-48048,16937
May,11,23:57:27,ptp4l[1058]:,41,-47966,16937
May,11,23:57:28,ptp4l[1058]:,63,-47932,16937
May,11,23:57:29,ptp4l[1058]:,29,-47947,16939
May,11,23:57:30,ptp4l[1058]:,-32,-47999,16939
May,11,23:57:31,ptp4l[1058]:,-16,-47993,16933
May,11,23:57:32,ptp4l[1058]:,8,-47973,16933
May,11,23:57:33,ptp4l[1058]:,0,-47979,16933
May,11,23:57:34,ptp4l[1058]:,40,-47939,16931
May,11,23:57:35,ptp4l[1058]:,7,-47960,16936
May,11,23:57:36,ptp4l[1058]:,-31,-47996,16937
May,11,23:57:37,ptp4l[1058]:,-1,-47975,16937
May,11,23:57:38,ptp4l[1058]:,16,-47959,16937
May,11,23:57:39,ptp4l[1058]:,24,-47946,16937
May,11,23:57:40,ptp4l[1058]:,-6,-47969,16937
May,11,23:57:41,ptp4l[1058]:,12,-47952,16937
May,11,23:57:42,ptp4l[1058]:,24,-47937,16938
May,11,23:57:43,ptp4l[1058]:,-32,-47986,16940
May,11,23:57:44,ptp4l[1058]:,-46,-48009,16940
May,11,23:57:45,ptp4l[1058]:,0,-47977,16942
May,11,23:57:46,ptp4l[1058]:,33,-47944,16942
May,11,23:57:47,ptp4l[1058]:,-20,-47987,16942
May,11,23:57:48,ptp4l[1058]:,-13,-47986,16942
May,11,23:57:49,ptp4l[1058]:,18,-47959,16942
May,11,23:57:50,ptp4l[1058]:,21,-47951,16940
May,11,23:57:51,ptp4l[1058]:,11,-47954,16937
May,11,23:57:52,ptp4l[1058]:,-7,-47969,16937
May,11,23:57:53,ptp4l[1058]:,5,-47959,16937
May,11,23:57:54,ptp4l[1058]:,-6,-47969,16938
May,11,23:57:55,ptp4l[1058]:,16,-47948,16937
May,11,23:57:56,ptp4l[1058]:,-13,-47973,16937
May,11,23:57:57,ptp4l[1058]:,62,-47901,16935
May,11,23:57:58,ptp4l[1058]:,43,-47902,16937
May,11,23:57:59,ptp4l[1058]:,-2,-47934,16941
May,11,23:58:00,ptp4l[1058]:,18,-47915,16941
May,11,23:58:01,ptp4l[1058]:,8,-47919,16942
May,11,23:58:02,ptp4l[1058]:,-17,-47942,16939
May,11,23:58:03,ptp4l[1058]:,-40,-47970,16939
May,11,23:58:04,ptp4l[1058]:,-34,-47976,16939
May,11,23:58:05,ptp4l[1058]:,-17,-47969,16939
May,11,23:58:06,ptp4l[1058]:,19,-47938,16936
May,11,23:58:07,ptp4l[1058]:,69,-47882,16936
May,11,23:58:08,ptp4l[1058]:,10,-47921,16937
May,11,23:58:09,ptp4l[1058]:,20,-47908,16932
May,11,23:58:10,ptp4l[1058]:,-19,-47941,16932
May,11,23:58:11,ptp4l[1058]:,-31,-47958,16933
May,11,23:58:12,ptp4l[1058]:,-42,-47979,16933
May,11,23:58:13,ptp4l[1058]:,54,-47895,16933
May,11,23:58:14,ptp4l[1058]:,91,-47842,16932
May,11,23:58:15,ptp4l[1058]:,60,-47846,16932
May,11,23:58:16,ptp4l[1058]:,58,-47830,16933
May,11,23:58:17,ptp4l[1058]:,1,-47869,16934
May,11,23:58:18,ptp4l[1058]:,-105,-47975,16934
May,11,23:58:19,ptp4l[1058]:,-102,-48004,16935
May,11,23:58:20,ptp4l[1058]:,48,-47884,16934
May,11,23:58:21,ptp4l[1058]:,273,-47645,16934
May,11,23:58:22,ptp4l[1058]:,325,-47511,16934
May,11,23:58:23,ptp4l[1058]:,155,-47583,16936
May,11,23:58:24,ptp4l[1058]:,-136,-47828,16938
May,11,23:58:25,ptp4l[1058]:,-307,-48040,16938
May,11,23:58:26,ptp4l[1058]:,-301,-48126,16938
May,11,23:58:27,ptp4l[1058]:,-163,-48078,16938
May,11,23:58:28,ptp4l[1058]:,-39,-48003,16937
May,11,23:58:29,ptp4l[1058]:,154,-47822,16937
May,11,23:58:30,ptp4l[1058]:,222,-47708,16937
May,11,23:58:31,ptp4l[1058]:,156,-47707,16939
May,11,23:58:32,ptp4l[1058]:,62,-47754,16939
May,11,23:58:33,ptp4l[1058]:,-91,-47889,16939
May,11,23:58:34,ptp4l[1058]:,-154,-47979,16942
May,11,23:58:35,ptp4l[1058]:,-105,-47976,16937
May,11,23:58:36,ptp4l[1058]:,-86,-47989,16936
May,11,23:58:37,ptp4l[1058]:,2,-47926,16936
May,11,23:58:38,ptp4l[1058]:,63,-47865,16933
May,11,23:58:39,ptp4l[1058]:,96,-47813,16933
May,11,23:58:40,ptp4l[1058]:,35,-47845,16934
May,11,23:58:41,ptp4l[1058]:,28,-47842,16934
May,11,23:58:42,ptp4l[1058]:,-50,-47911,16938
May,11,23:58:43,ptp4l[1058]:,-34,-47910,16938
May,11,23:58:44,ptp4l[1058]:,29,-47857,16934
May,11,23:58:45,ptp4l[1058]:,40,-47838,16938
May,11,23:58:46,ptp4l[1058]:,62,-47804,16938
May,11,23:58:47,ptp4l[1058]:,10,-47837,16947
May,11,23:58:48,ptp4l[1058]:,-26,-47870,16947
May,11,23:58:49,ptp4l[1058]:,-48,-47900,16944
May,11,23:58:50,ptp4l[1058]:,-19,-47885,16940
May,11,23:58:51,ptp4l[1058]:,-52,-47924,16936
May,11,23:58:52,ptp4l[1058]:,-44,-47932,16935
May,11,23:58:53,ptp4l[1058]:,1,-47900,16935
May,11,23:58:54,ptp4l[1058]:,-5,-47905,16938
May,11,23:58:55,ptp4l[1058]:,17,-47885,16938
May,11,23:58:56,ptp4l[1058]:,7,-47890,16936
May,11,23:58:57,ptp4l[1058]:,13,-47882,16935
May,11,23:58:58,ptp4l[1058]:,-23,-47914,16940
May,11,23:58:59,ptp4l[1058]:,6,-47892,16940
May,11,23:59:00,ptp4l[1058]:,-6,-47902,16941
May,11,23:59:01,ptp4l[1058]:,53,-47845,16940
May,11,23:59:02,ptp4l[1058]:,-22,-47904,16940
May,11,23:59:03,ptp4l[1058]:,8,-47880,16938
May,11,23:59:04,ptp4l[1058]:,19,-47867,16940
May,11,23:59:05,ptp4l[1058]:,-12,-47892,16940
May,11,23:59:06,ptp4l[1058]:,-25,-47909,16941
May,11,23:59:07,ptp4l[1058]:,8,-47883,16940
May,11,23:59:08,ptp4l[1058]:,14,-47875,16940
May,11,23:59:09,ptp4l[1058]:,-19,-47904,16940
May,11,23:59:10,ptp4l[1058]:,-14,-47905,16939
May,11,23:59:11,ptp4l[1058]:,-13,-47908,16939
May,11,23:59:12,ptp4l[1058]:,18,-47881,16939
May,11,23:59:13,ptp4l[1058]:,-18,-47911,16941
May,11,23:59:14,ptp4l[1058]:,-11,-47910,16940
May,11,23:59:15,ptp4l[1058]:,1,-47901,16940
May,11,23:59:16,ptp4l[1058]:,21,-47881,16938
May,11,23:59:17,ptp4l[1058]:,-18,-47913,16940
May,11,23:59:18,ptp4l[1058]:,0,-47901,16937
May,11,23:59:19,ptp4l[1058]:,-11,-47912,16937
May,11,23:59:20,ptp4l[1058]:,-12,-47916,16939
May,11,23:59:21,ptp4l[1058]:,22,-47886,16939
May,11,23:59:22,ptp4l[1058]:,36,-47865,16938
May,11,23:59:23,ptp4l[1058]:,17,-47873,16936
May,11,23:59:24,ptp4l[1058]:,-11,-47896,16936
May,11,23:59:25,ptp4l[1058]:,14,-47874,16936
May,11,23:59:26,ptp4l[1058]:,51,-47833,16937
May,11,23:59:27,ptp4l[1058]:,2,-47867,16937
May,11,23:59:28,ptp4l[1058]:,5,-47863,16938
May,11,23:59:29,ptp4l[1058]:,-14,-47881,16938
May,11,23:59:30,ptp4l[1058]:,-23,-47894,16937
May,11,23:59:31,ptp4l[1058]:,-8,-47886,16937
May,11,23:59:32,ptp4l[1058]:,39,-47841,16937
May,11,23:59:33,ptp4l[1058]:,43,-47826,16937
May,11,23:59:34,ptp4l[1058]:,15,-47841,16937
May,11,23:59:35,ptp4l[1058]:,7,-47844,16937
May,11,23:59:36,ptp4l[1058]:,-14,-47863,16937
May,11,23:59:37,ptp4l[1058]:,39,-47814,16935
May,11,23:59:38,ptp4l[1058]:,4,-47838,16935
May,11,23:59:39,ptp4l[1058]:,-29,-47869,16937
May,11,23:59:40,ptp4l[1058]:,-9,-47858,16937
May,11,23:59:41,ptp4l[1058]:,-2,-47854,16935
May,11,23:59:42,ptp4l[1058]:,-6,-47858,16935
May,11,23:59:43,ptp4l[1058]:,11,-47843,16937
May,11,23:59:44,ptp4l[1058]:,5,-47846,16937
May,11,23:59:45,ptp4l[1058]:,-12,-47861,16940
May,11,23:59:46,ptp4l[1058]:,12,-47841,16940
May,11,23:59:47,ptp4l[1058]:,-5,-47854,16938
May,11,23:59:48,ptp4l[1058]:,47,-47804,16938
May,11,23:59:49,ptp4l[1058]:,162,-47675,16938
May,11,23:59:50,ptp4l[1058]:,196,-47592,16936
May,11,23:59:51,ptp4l[1058]:,87,-47642,16936
May,11,23:59:52,ptp4l[1058]:,-95,-47798,16936
May,11,23:59:53,ptp4l[1058]:,-193,-47925,16936
May,11,23:59:54,ptp4l[1058]:,-150,-47940,16934
May,11,23:59:55,ptp4l[1058]:,-84,-47919,16934
May,11,23:59:56,ptp4l[1058]:,-19,-47879,16935
May,11,23:59:57,ptp4l[1058]:,38,-47828,16933
May,11,23:59:58,ptp4l[1058]:,69,-47785,16933
May,11,23:59:59,ptp4l[1058]:,81,-47753,16933
May,12,00:00:00,ptp4l[1058]:,65,-47744,16933
May,12,00:00:01,ptp4l[1058]:,-34,-47824,16936
May,12,00:00:02,ptp4l[1058]:,-56,-47856,16936
May,12,00:00:03,ptp4l[1058]:,-16,-47833,16938
May,12,00:00:04,ptp4l[1058]:,-27,-47849,16938
May,12,00:00:05,ptp4l[1058]:,-25,-47855,16938
May,12,00:00:06,ptp4l[1058]:,22,-47815,16936
May,12,00:00:07,ptp4l[1058]:,51,-47780,16933
May,12,00:00:08,ptp4l[1058]:,5,-47810,16933
May,12,00:00:09,ptp4l[1058]:,12,-47802,16935
