Month, Day, Time, Unit, Offset, Freq, Delay
May,11,19:45:35,phc2sys[1076]:,-426799997,+0,1038
May,11,19:45:37,phc2sys[1076]:,-426800551,-554,981
May,11,19:45:38,phc2sys[1076]:,1564,+1010,981
May,11,19:45:39,phc2sys[1076]:,-1796,-1881,1000
May,11,19:45:40,phc2sys[1076]:,-4242,-4866,981
May,11,19:45:41,phc2sys[1076]:,-3257,-5153,981
May,11,19:45:42,phc2sys[1076]:,-1993,-4866,1037
May,11,19:45:43,phc2sys[1076]:,-567,-4038,1037
May,11,19:45:44,phc2sys[1076]:,-74214,-77855,1037
May,11,19:45:45,phc2sys[1076]:,-167770,-193675,1037
May,11,19:45:46,phc2sys[1076]:,-122061,-198297,1037
May,11,19:45:47,phc2sys[1076]:,29022,-83833,1037
May,11,19:45:48,phc2sys[1076]:,140817,+36669,1055
May,11,19:45:49,phc2sys[1076]:,156647,+94744,1037
May,11,19:45:50,phc2sys[1076]:,107567,+92658,1037
May,11,19:45:51,phc2sys[1076]:,43092,+60453,1037
May,11,19:45:52,phc2sys[1076]:,-5079,+25210,1037
May,11,19:45:53,phc2sys[1076]:,-28591,+174,1037
May,11,19:45:54,phc2sys[1076]:,-32252,-12064,1037
May,11,19:45:55,phc2sys[1076]:,-25077,-14565,1037
May,11,19:45:56,phc2sys[1076]:,-14636,-11647,1037
May,11,19:45:57,phc2sys[1076]:,-6226,-7628,1037
May,11,19:45:58,phc2sys[1076]:,-1412,-4682,1037
May,11,19:45:59,phc2sys[1076]:,992,-2701,1037
May,11,19:46:00,phc2sys[1076]:,1889,-1507,1037
May,11,19:46:01,phc2sys[1076]:,1885,-944,1037
May,11,19:46:02,phc2sys[1076]:,1521,-742,1055
May,11,19:46:03,phc2sys[1076]:,975,-832,1037
May,11,19:46:04,phc2sys[1076]:,441,-1074,1037
May,11,19:46:05,phc2sys[1076]:,208,-1174,1037
May,11,19:46:06,phc2sys[1076]:,-65,-1385,1037
May,11,19:46:07,phc2sys[1076]:,-64,-1403,1055
May,11,19:46:08,phc2sys[1076]:,-60,-1419,1037
May,11,19:46:09,phc2sys[1076]:,-40,-1417,1037
May,11,19:46:10,phc2sys[1076]:,-68,-1457,1037
May,11,19:46:11,phc2sys[1076]:,-41,-1450,1055
May,11,19:46:12,phc2sys[1076]:,28,-1393,1037
May,11,19:46:13,phc2sys[1076]:,42,-1371,1037
May,11,19:46:14,phc2sys[1076]:,30,-1370,1037
May,11,19:46:15,phc2sys[1076]:,21,-1370,1037
May,11,19:46:16,phc2sys[1076]:,60,-1325,1055
May,11,19:46:17,phc2sys[1076]:,-35,-1402,1037
May,11,19:46:18,phc2sys[1076]:,-138,-1515,1055
May,11,19:46:19,phc2sys[1076]:,-108,-1527,1037
May,11,19:46:20,phc2sys[1076]:,-70,-1521,1037
May,11,19:46:21,phc2sys[1076]:,22,-1450,1037
May,11,19:46:22,phc2sys[1076]:,-38,-1504,1055
May,11,19:46:23,phc2sys[1076]:,55,-1422,1037
May,11,19:46:24,phc2sys[1076]:,79,-1382,1055
May,11,19:46:25,phc2sys[1076]:,-13,-1450,1037
May,11,19:46:26,phc2sys[1076]:,-17,-1458,1037
May,11,19:46:27,phc2sys[1076]:,-70,-1516,1055
May,11,19:46:28,phc2sys[1076]:,-62,-1529,1037
May,11,19:46:29,phc2sys[1076]:,2,-1483,1037
May,11,19:46:30,phc2sys[1076]:,11,-1474,1055
May,11,19:46:31,phc2sys[1076]:,6,-1476,1037
May,11,19:46:32,phc2sys[1076]:,-177,-1657,1037
May,11,19:46:33,phc2sys[1076]:,-536,-2069,1037
May,11,19:46:34,phc2sys[1076]:,-881,-2575,1037
May,11,19:46:35,phc2sys[1076]:,-478,-2436,1055
May,11,19:46:36,phc2sys[1076]:,295,-1806,1037
May,11,19:46:37,phc2sys[1076]:,816,-1197,1037
May,11,19:46:38,phc2sys[1076]:,900,-868,1037
May,11,19:46:39,phc2sys[1076]:,541,-957,1037
May,11,19:46:40,phc2sys[1076]:,63,-1273,1037
May,11,19:46:41,phc2sys[1076]:,-337,-1654,1037
May,11,19:46:42,phc2sys[1076]:,-500,-1918,1037
May,11,19:46:43,phc2sys[1076]:,-421,-1989,1037
May,11,19:46:44,phc2sys[1076]:,-289,-1983,1037
May,11,19:46:45,phc2sys[1076]:,-78,-1859,1037
May,11,19:46:46,phc2sys[1076]:,176,-1628,1037
May,11,19:46:47,phc2sys[1076]:,365,-1387,1037
May,11,19:46:48,phc2sys[1076]:,261,-1381,1055
May,11,19:46:49,phc2sys[1076]:,162,-1402,1037
May,11,19:46:50,phc2sys[1076]:,-64,-1579,1037
May,11,19:46:51,phc2sys[1076]:,-169,-1703,1037
May,11,19:46:52,phc2sys[1076]:,-94,-1679,1037
May,11,19:46:53,phc2sys[1076]:,-28,-1641,1037
May,11,19:46:54,phc2sys[1076]:,4,-1618,1055
May,11,19:46:55,phc2sys[1076]:,98,-1522,1037
May,11,19:46:56,phc2sys[1076]:,119,-1472,1037
May,11,19:46:57,phc2sys[1076]:,156,-1399,1037
May,11,19:46:58,phc2sys[1076]:,176,-1333,1037
May,11,19:46:59,phc2sys[1076]:,82,-1374,1037
May,11,19:47:00,phc2sys[1076]:,18,-1413,1037
May,11,19:47:01,phc2sys[1076]:,-18,-1444,1055
May,11,19:47:02,phc2sys[1076]:,-84,-1515,1037
May,11,19:47:03,phc2sys[1076]:,-7,-1463,1037
May,11,19:47:04,phc2sys[1076]:,-89,-1547,1037
May,11,19:47:05,phc2sys[1076]:,-89,-1574,1055
May,11,19:47:06,phc2sys[1076]:,5,-1507,1037
May,11,19:47:07,phc2sys[1076]:,65,-1445,1037
May,11,19:47:08,phc2sys[1076]:,48,-1443,1037
May,11,19:47:09,phc2sys[1076]:,25,-1451,1037
May,11,19:47:10,phc2sys[1076]:,-43,-1512,1037
May,11,19:47:11,phc2sys[1076]:,-173,-1655,1037
May,11,19:47:12,phc2sys[1076]:,-75,-1609,1037
