Timestamp, Temp, CPU_Usage
2024-05-12 20:59:00, 43.9, 33.3%
2024-05-12 20:59:30, 43.3, 33.3%
2024-05-12 21:00:00, 43.3, 0%
2024-05-12 21:00:30, 42.8, 50%
2024-05-12 21:01:00, 43.3, 33.3%
2024-05-12 21:01:30, 43.3, 0%
2024-05-12 21:02:00, 43.9, 0%
2024-05-12 21:02:30, 44.4, 50%
2024-05-12 21:03:00, 43.3, 25%
2024-05-12 21:03:30, 43.3, 33.3%
2024-05-12 21:04:00, 42.8, 25%
2024-05-12 21:04:30, 43.3, 0%
2024-05-12 21:05:00, 43.9, 33.3%
2024-05-12 21:05:30, 43.3, 33.3%
2024-05-12 21:06:00, 43.3, 0%
2024-05-12 21:06:30, 42.8, 0%
2024-05-12 21:07:00, 43.9, 0%
2024-05-12 21:07:30, 43.3, 33.3%
2024-05-12 21:08:00, 43.3, 33.3%
2024-05-12 21:08:30, 43.3, 33.3%
2024-05-12 21:09:00, 43.3, 33.3%
2024-05-12 21:09:30, 43.9, 33.3%
2024-05-12 21:10:00, 43.9, 25%
2024-05-12 21:10:30, 43.9, 25%
2024-05-12 21:11:00, 43.9, 33.3%
2024-05-12 21:11:30, 42.8, 25%
2024-05-12 21:12:00, 43.3, 0%
2024-05-12 21:12:30, 42.8, 33.3%
2024-05-12 21:13:00, 44.4, 0%
2024-05-12 21:13:30, 43.9, 25%
2024-05-12 21:14:00, 42.2, 33.3%
2024-05-12 21:14:30, 42.8, 0%
2024-05-12 21:15:00, 43.3, 25%
2024-05-12 21:15:30, 43.9, 33.3%
2024-05-12 21:16:00, 43.3, 33.3%
2024-05-12 21:16:30, 43.9, 33.3%
2024-05-12 21:17:00, 43.3, 33.3%
2024-05-12 21:17:30, 44.4, 33.3%
2024-05-12 21:18:00, 43.9, 50%
2024-05-12 21:18:30, 43.3, 33.3%
2024-05-12 21:19:00, 42.8, 50%
2024-05-12 21:19:30, 43.9, 33.3%
2024-05-12 21:20:00, 42.8, 50%
2024-05-12 21:20:30, 43.9, 0%
2024-05-12 21:21:00, 42.2, 0%
2024-05-12 21:21:30, 43.3, 33.3%
2024-05-12 21:22:00, 43.9, 33.3%
2024-05-12 21:22:30, 43.3, 33.3%
2024-05-12 21:23:00, 42.8, 33.3%
2024-05-12 21:23:30, 43.9, 33.3%
2024-05-12 21:24:00, 42.8, 33.3%
2024-05-12 21:24:30, 42.8, 33.3%
2024-05-12 21:25:00, 43.3, 33.3%
2024-05-12 21:25:30, 42.2, 0%
2024-05-12 21:26:00, 42.8, 33.3%
