Timestamp, Temp, CPU_Usage
2024-05-10 17:20:00, 49.4, 0%
2024-05-10 17:20:30, 47.7, 33.3%
2024-05-10 17:21:00, 47.7, 50%
2024-05-10 17:21:30, 47.7, 33.3%
2024-05-10 17:22:00, 47.2, 0%
2024-05-10 17:22:30, 47.2, 33.3%
2024-05-10 17:23:00, 47.2, 0%
2024-05-10 17:23:30, 46.6, 0%
2024-05-10 17:24:00, 48.3, 0%
2024-05-10 17:24:30, 47.7, 50%
2024-05-10 17:25:00, 46.6, 0%
2024-05-10 17:25:30, 47.2, 50%
2024-05-10 17:26:00, 46.6, 33.3%
2024-05-10 17:26:30, 46.1, 50%
2024-05-10 17:27:00, 47.7, 0%
2024-05-10 17:27:30, 47.2, 50%
2024-05-10 17:28:00, 46.6, 0%
2024-05-10 17:28:30, 47.7, 0%
2024-05-10 17:29:00, 46.1, 0%
2024-05-10 17:29:30, 47.7, 0%
2024-05-10 17:30:00, 47.7, 0%
2024-05-10 17:30:30, 46.6, 0%
2024-05-10 17:31:00, 47.2, 50%
2024-05-10 17:31:30, 46.6, 0%
2024-05-10 17:32:00, 47.2, 0%
2024-05-10 17:32:30, 47.7, 50%
2024-05-10 17:33:00, 47.2, 33.3%
2024-05-10 17:33:30, 47.2, 50%
2024-05-10 17:34:00, 47.2, 50%
2024-05-10 17:34:30, 47.2, 0%
2024-05-10 17:35:00, 46.6, 33.3%
2024-05-10 17:35:30, 47.7, 50%
2024-05-10 17:36:00, 47.7, 33.3%
2024-05-10 17:36:30, 47.7, 50%
2024-05-10 17:37:00, 48.3, 0%
2024-05-10 17:37:30, 47.2, 33.3%
2024-05-10 17:38:00, 47.2, 33.3%
2024-05-10 17:38:30, 46.6, 0%
2024-05-10 17:39:00, 46.6, 0%
2024-05-10 17:39:30, 47.2, 50%
2024-05-10 17:40:00, 47.2, 0%
2024-05-10 17:40:30, 47.2, 0%
2024-05-10 17:41:00, 46.6, 33.3%
2024-05-10 17:41:30, 46.6, 0%
2024-05-10 17:42:00, 47.2, 0%
2024-05-10 17:42:30, 47.7, 50%
2024-05-10 17:43:00, 47.7, 0%
2024-05-10 17:43:30, 46.6, 33.3%
2024-05-10 17:44:00, 47.7, 0%
2024-05-10 17:44:30, 46.6, 0%
2024-05-10 17:45:00, 47.2, 33.3%
2024-05-10 17:45:30, 47.2, 50%
2024-05-10 17:46:00, 47.2, 0%
2024-05-10 17:46:30, 46.6, 0%
2024-05-10 17:47:00, 47.7, 33.3%
2024-05-10 17:47:30, 47.7, 50%
2024-05-10 17:48:00, 47.7, 33.3%
2024-05-10 17:48:30, 46.6, 0%
2024-05-10 17:49:00, 47.7, 0%
2024-05-10 17:49:30, 47.7, 33.3%
2024-05-10 17:50:00, 46.6, 0%
2024-05-10 17:50:30, 46.6, 0%
