Timestamp, Temp, CPU_Usage
2024-05-11 23:56:30, 49.4, 33.3%
2024-05-11 23:57:00, 49.4, 25%
2024-05-11 23:57:30, 49.4, 33.3%
2024-05-11 23:58:00, 49.9, 50%
2024-05-11 23:58:30, 49.9, 33.3%
2024-05-11 23:59:00, 48.8, 0%
2024-05-11 23:59:30, 49.4, 33.3%
2024-05-12 00:00:00, 48.8, 0%
2024-05-12 00:00:30, 48.8, 50%
2024-05-12 00:01:00, 49.4, 33.3%
2024-05-12 00:01:30, 48.3, 33.3%
2024-05-12 00:02:00, 48.3, 0%
2024-05-12 00:02:30, 48.3, 50%
2024-05-12 00:03:00, 47.7, 33.3%
2024-05-12 00:03:30, 48.3, 33.3%
2024-05-12 00:04:00, 48.3, 0%
2024-05-12 00:04:30, 48.3, 50%
2024-05-12 00:05:00, 48.8, 0%
2024-05-12 00:05:30, 48.3, 25%
2024-05-12 00:06:00, 48.8, 25%
2024-05-12 00:06:30, 47.7, 33.3%
2024-05-12 00:07:00, 48.3, 50%
2024-05-12 00:07:30, 49.4, 50%
2024-05-12 00:08:00, 48.8, 0%
2024-05-12 00:08:30, 49.4, 50%
2024-05-12 00:09:00, 49.4, 33.3%
2024-05-12 00:09:30, 48.8, 0%
2024-05-12 00:10:00, 48.3, 0%
2024-05-12 00:10:30, 49.4, 0%
2024-05-12 00:11:00, 49.9, 50%
2024-05-12 00:11:30, 49.4, 25%
2024-05-12 00:12:00, 48.8, 0%
2024-05-12 00:12:30, 48.8, 33.3%
2024-05-12 00:13:00, 48.3, 33.3%
2024-05-12 00:13:30, 49.4, 0%
2024-05-12 00:14:00, 49.4, 0%
2024-05-12 00:14:30, 49.4, 0%
2024-05-12 00:15:00, 47.7, 0%
2024-05-12 00:15:30, 48.8, 33.3%
2024-05-12 00:16:00, 48.8, 50%
2024-05-12 00:16:30, 49.4, 33.3%
2024-05-12 00:17:00, 48.8, 33.3%
2024-05-12 00:17:30, 48.8, 33.3%
2024-05-12 00:18:00, 49.4, 50%
2024-05-12 00:18:30, 49.4, 50%
2024-05-12 00:19:00, 49.4, 0%
2024-05-12 00:19:30, 49.4, 0%
2024-05-12 00:20:00, 47.7, 0%
2024-05-12 00:20:30, 48.3, 0%
2024-05-12 00:21:00, 48.8, 40%
2024-05-12 00:21:30, 47.7, 0%
2024-05-12 00:22:00, 47.7, 0%
2024-05-12 00:22:30, 48.3, 25%
2024-05-12 00:23:00, 48.3, 0%
2024-05-12 00:23:30, 48.3, 33.3%
2024-05-12 00:24:00, 47.2, 0%
2024-05-12 00:24:30, 49.4, 33.3%
2024-05-12 00:25:00, 48.3, 33.3%
2024-05-12 00:25:30, 47.7, 0%
2024-05-12 00:26:00, 48.8, 33.3%
2024-05-12 00:26:30, 48.8, 50%
2024-05-12 00:27:00, 48.3, 0%
2024-05-12 00:27:30, 48.3, 33.3%
2024-05-12 00:28:00, 47.7, 0%
2024-05-12 00:28:30, 48.3, 0%
2024-05-12 00:29:00, 48.3, 0%
2024-05-12 00:29:30, 48.3, 33.3%
2024-05-12 00:30:00, 48.3, 25%
2024-05-12 00:30:30, 49.4, 33.3%
2024-05-12 00:31:00, 48.8, 33.3%
2024-05-12 00:31:30, 48.3, 0%
2024-05-12 00:32:00, 48.3, 0%
2024-05-12 00:32:30, 48.3, 0%
2024-05-12 00:33:00, 47.7, 33.3%
2024-05-12 00:33:30, 48.8, 33.3%
2024-05-12 00:34:00, 48.3, 33.3%
2024-05-12 00:34:30, 48.3, 25%
2024-05-12 00:35:00, 48.8, 0%
2024-05-12 00:35:30, 48.3, 25%
2024-05-12 00:36:00, 48.3, 33.3%
2024-05-12 00:36:30, 47.7, 33.3%
2024-05-12 00:37:00, 49.9, 50%
2024-05-12 00:37:30, 48.8, 50%
2024-05-12 00:38:00, 47.7, 0%
2024-05-12 00:38:30, 48.3, 0%
2024-05-12 00:39:00, 48.3, 0%
2024-05-12 00:39:30, 48.3, 33.3%
2024-05-12 00:40:00, 48.8, 33.3%
2024-05-12 00:40:30, 48.3, 25%
2024-05-12 00:41:00, 48.3, 25%
2024-05-12 00:41:30, 47.7, 33.3%
2024-05-12 00:42:00, 47.7, 33.3%
2024-05-12 00:42:30, 48.3, 33.3%
2024-05-12 00:43:00, 48.8, 33.3%
2024-05-12 00:43:30, 48.3, 0%
2024-05-12 00:44:00, 48.3, 33.3%
2024-05-12 00:44:30, 48.3, 0%
2024-05-12 00:45:00, 48.3, 25%
2024-05-12 00:45:30, 47.7, 25%
2024-05-12 00:46:00, 47.7, 33.3%
2024-05-12 00:46:30, 47.7, 40%
2024-05-12 00:47:00, 48.3, 33.3%
2024-05-12 00:47:30, 47.7, 33.3%
2024-05-12 00:48:00, 47.7, 25%
2024-05-12 00:48:30, 48.3, 33.3%
2024-05-12 00:49:00, 48.8, 0%
2024-05-12 00:49:30, 48.3, 40%
2024-05-12 00:50:00, 48.3, 33.3%
2024-05-12 00:50:30, 48.3, 25%
2024-05-12 00:51:00, 48.3, 33.3%
2024-05-12 00:51:30, 48.3, 33.3%
2024-05-12 00:52:00, 48.8, 0%
2024-05-12 00:52:30, 46.6, 33.3%
2024-05-12 00:53:00, 48.3, 25%
2024-05-12 00:53:30, 48.8, 0%
2024-05-12 00:54:00, 47.7, 25%
2024-05-12 00:54:30, 48.8, 0%
2024-05-12 00:55:00, 48.8, 40%
2024-05-12 00:55:30, 48.3, 40%
2024-05-12 00:56:00, 48.3, 33.3%
2024-05-12 00:56:30, 48.8, 40%
2024-05-12 00:57:00, 48.3, 33.3%
2024-05-12 00:57:30, 47.7, 25%
2024-05-12 00:58:00, 48.3, 33.3%
2024-05-12 00:58:30, 48.3, 0%
2024-05-12 00:59:00, 48.3, 0%
2024-05-12 00:59:30, 48.3, 33.3%
2024-05-12 01:00:00, 48.8, 0%
2024-05-12 01:00:30, 47.7, 40%
2024-05-12 01:01:00, 48.3, 33.3%
2024-05-12 01:01:30, 48.8, 25%
2024-05-12 01:02:00, 47.7, 33.3%
2024-05-12 01:02:30, 47.7, 33.3%
2024-05-12 01:03:00, 48.3, 0%
2024-05-12 01:03:30, 47.7, 25%
2024-05-12 01:04:00, 48.3, 0%
2024-05-12 01:04:30, 47.7, 50%
2024-05-12 01:05:00, 48.3, 25%
2024-05-12 01:05:30, 48.3, 0%
2024-05-12 01:06:00, 47.7, 33.3%
2024-05-12 01:06:30, 47.7, 0%
2024-05-12 01:07:30, 47.7, 33.3%
2024-05-12 01:08:00, 47.7, 33.3%
2024-05-12 01:08:30, 48.3, 33.3%
2024-05-12 01:09:00, 48.3, 0%
2024-05-12 01:09:30, 48.3, 0%
2024-05-12 01:10:00, 48.3, 0%
2024-05-12 01:10:30, 48.3, 33.3%
2024-05-12 01:11:00, 48.3, 33.3%
2024-05-12 01:11:30, 48.3, 50%
2024-05-12 01:12:00, 48.3, 50%
2024-05-12 01:12:30, 48.3, 33.3%
2024-05-12 01:13:00, 48.3, 33.3%
2024-05-12 01:13:30, 48.3, 25%
2024-05-12 01:14:00, 48.8, 25%
2024-05-12 01:14:30, 48.8, 25%
2024-05-12 01:15:00, 48.8, 50%
2024-05-12 01:15:30, 48.8, 0%
2024-05-12 01:16:00, 48.3, 33.3%
2024-05-12 01:16:30, 48.3, 33.3%
2024-05-12 01:17:00, 47.7, 25%
2024-05-12 01:17:30, 48.8, 0%
2024-05-12 01:18:00, 48.3, 33.3%
2024-05-12 01:18:30, 48.3, 33.3%
2024-05-12 01:19:00, 48.3, 33.3%
2024-05-12 01:19:30, 48.3, 40%
2024-05-12 01:20:00, 48.3, 50%
2024-05-12 01:20:30, 48.3, 33.3%
2024-05-12 01:21:00, 48.3, 0%
2024-05-12 01:21:30, 48.3, 33.3%
2024-05-12 01:22:00, 48.3, 0%
2024-05-12 01:22:30, 47.7, 0%
2024-05-12 01:23:00, 47.7, 0%
2024-05-12 01:23:30, 47.7, 33.3%
2024-05-12 01:24:00, 48.8, 25%
2024-05-12 01:24:30, 48.8, 33.3%
2024-05-12 01:25:00, 48.8, 33.3%
2024-05-12 01:25:30, 48.3, 33.3%
2024-05-12 01:26:00, 48.3, 0%
2024-05-12 01:26:30, 48.3, 33.3%
2024-05-12 01:27:00, 48.3, 0%
2024-05-12 01:27:30, 47.7, 0%
